vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1790.21;234.2;1804.98;233.19;1803.04;205.11;1788.27;206.13;10;0.79;parked
142;1823.68;684.71;1837.76;683.36;1834.82;652.91;1820.74;654.27;10;0.79;parked
203;1843.83;867.52;1860.51;863.05;1848.04;816.6;1831.37;821.07;9;0.8;moving
212;1771.84;190.12;1786.0;188.64;1783.16;161.44;1769.0;162.92;10;0.77;parked
220;1768.23;146.11;1781.43;145.41;1779.93;117.14;1766.73;117.84;10;0.76;parked
222;1811.79;712.18;1827.55;709.86;1822.99;678.89;1807.24;681.2;10;0.79;parked
233;1789.96;468.91;1805.22;467.57;1802.22;433.34;1786.96;434.68;10;0.74;parked
238;1777.96;93.19;1790.92;92.54;1789.46;63.74;1776.5;64.4;10;0.75;parked
293;1807.81;677.67;1822.12;676.31;1819.38;647.58;1805.06;648.94;10;0.76;parked
301;1772.54;224.72;1787.21;224.61;1786.96;194.34;1772.29;194.46;10;0.74;parked
338;1800.03;352.95;1814.47;352.0;1812.34;319.8;1797.91;320.75;10;0.75;parked
350;1777.23;267.14;1792.15;265.65;1788.92;233.48;1774.0;234.98;10;0.77;parked
438;1794.02;267.72;1808.64;266.25;1805.74;237.41;1791.13;238.88;10;0.73;parked
442;1812.02;557.21;1827.74;555.75;1825.1;527.29;1809.39;528.75;10;0.61;parked
592;1825.63;887.02;1841.36;885.35;1837.84;852.23;1822.11;853.9;9;0.51;parked
5451;1773.98;113.87;1786.0;113.86;1785.99;95.38;1773.97;95.39;10;0.53;parked
10722;1779.25;60.86;1795.03;59.13;1791.5;26.89;1775.72;28.62;10;0.75;parked
11930;1764.35;62.08;1777.24;60.97;1774.9;33.55;1762.01;34.65;10;0.6;parked
12052;1762.02;94.98;1773.42;94.71;1772.77;67.58;1761.38;67.85;10;0.43;parked
