vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1789.61;234.33;1804.52;233.28;1802.51;204.98;1787.61;206.03;10;0.79;parked
142;1824.64;684.79;1838.28;683.41;1835.18;652.84;1821.54;654.22;10;0.78;parked
203;1828.85;824.47;1846.34;822.08;1839.77;774.15;1822.28;776.55;9;0.78;parked
212;1771.95;190.71;1786.34;189.09;1783.24;161.42;1768.84;163.04;10;0.78;parked
220;1767.92;146.01;1781.7;145.36;1780.38;117.24;1766.59;117.89;10;0.77;parked
222;1812.15;712.19;1827.48;709.89;1822.91;679.43;1807.58;681.73;10;0.79;parked
233;1790.84;469.64;1806.71;468.0;1803.16;433.73;1787.29;435.37;10;0.75;parked
238;1777.41;93.09;1790.88;92.56;1789.73;63.28;1776.26;63.81;10;0.75;parked
293;1807.68;678.0;1822.23;676.65;1819.51;647.25;1804.96;648.6;10;0.75;parked
301;1787.06;224.95;1787.16;194.72;1772.44;194.67;1772.34;224.91;10;0.75;parked
338;1800.06;352.74;1814.51;351.75;1812.32;320.01;1797.87;321.0;10;0.74;parked
350;1777.13;267.26;1792.08;265.78;1788.89;233.37;1773.93;234.84;10;0.76;parked
360;1764.44;61.26;1778.27;60.55;1776.68;29.86;1762.85;30.58;10;0.64;parked
438;1793.68;267.51;1808.65;265.97;1805.66;237.05;1790.69;238.59;10;0.73;parked
442;1811.43;556.34;1826.17;555.96;1825.46;528.16;1810.72;528.54;10;0.67;parked
592;1825.1;887.04;1840.89;885.58;1837.8;852.21;1822.01;853.67;10;0.56;parked
5451;1785.23;114.54;1785.44;95.41;1772.91;95.28;1772.7;114.4;10;0.52;parked
11536;1780.914;288.838;1799.9920000000002;274.208;1792.4160000000002;264.326;1773.338;278.956;10;0.368;parked
11694;1761.39;94.92;1773.3;94.73;1772.84;67.08;1760.94;67.27;10;0.38;parked
