vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1789.97;234.74;1803.25;234.29;1802.16;202.32;1788.88;202.77;10;0.78;parked
84;1815.6;516.87;1830.97;512.79;1822.84;482.13;1807.46;486.21;10;0.81;parked
142;1823.25;685.01;1837.29;683.52;1834.12;653.74;1820.09;655.23;10;0.79;parked
203;1826.74;822.19;1843.93;820.26;1838.51;771.94;1821.32;773.87;9;0.81;parked
212;1771.59;190.79;1786.53;189.41;1783.88;160.77;1768.94;162.16;10;0.79;parked
220;1767.17;146.14;1781.21;145.83;1780.57;117.11;1766.53;117.42;10;0.78;parked
222;1811.78;712.25;1827.71;709.91;1823.14;678.81;1807.21;681.15;10;0.79;parked
233;1790.74;469.15;1806.76;467.65;1803.63;434.22;1787.62;435.72;10;0.75;parked
238;1777.76;93.58;1791.13;92.72;1789.24;63.36;1775.87;64.22;10;0.71;parked
293;1807.62;677.9;1822.18;676.59;1819.56;647.35;1805.01;648.66;10;0.76;parked
301;1772.78;225.74;1788.04;225.65;1787.85;195.01;1772.59;195.1;10;0.76;parked
338;1800.54;352.24;1814.7;350.96;1811.84;319.38;1797.68;320.66;10;0.75;parked
350;1776.82;267.18;1792.5;265.67;1789.34;232.88;1773.65;234.39;10;0.75;parked
360;1763.85;60.65;1778.69;59.89;1777.13;29.35;1762.3;30.11;10;0.71;parked
438;1794.16;267.7;1809.31;265.88;1805.89;237.43;1790.74;239.25;10;0.73;parked
442;1811.6;556.84;1827.01;556.44;1826.27;527.66;1810.86;528.06;10;0.67;parked
592;1825.21;887.27;1841.2;885.75;1837.98;851.98;1821.98;853.5;9;0.5;parked
5451;1773.13;113.75;1786.31;113.73;1786.28;94.94;1773.09;94.96;10;0.58;parked
8355;1761.9;95.79;1773.59;95.5;1772.9;67.33;1761.21;67.62;10;0.37;parked
8829;1823.75;887.39;1839.64;886.17;1837.0;851.86;1821.11;853.08;10;0.46;parked
