vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1789.81;234.61;1805.28;233.59;1803.44;205.83;1787.97;206.85;10;0.8;parked
142;1823.79;685.18;1837.83;683.73;1834.71;653.57;1820.67;655.02;10;0.8;parked
212;1771.8;190.14;1785.97;188.7;1783.2;161.42;1769.03;162.86;10;0.79;parked
220;1768.33;146.21;1781.78;145.28;1779.83;117.04;1766.38;117.97;10;0.77;parked
222;1811.88;711.73;1827.5;709.46;1823.05;678.77;1807.42;681.04;10;0.79;parked
233;1790.95;469.68;1806.76;468.17;1803.47;433.7;1787.66;435.21;10;0.76;parked
238;1777.67;93.4;1791.05;92.68;1789.47;63.54;1776.09;64.26;10;0.76;parked
293;1807.7;676.94;1822.28;675.63;1819.63;646.06;1805.05;647.37;10;0.76;parked
301;1772.92;225.26;1787.79;225.21;1787.7;194.93;1772.83;194.97;10;0.75;parked
338;1800.05;353.02;1814.89;351.83;1812.33;319.73;1797.49;320.92;10;0.75;parked
350;1777.17;267.33;1792.38;265.74;1788.99;233.29;1773.78;234.88;10;0.77;parked
438;1794.13;268.15;1809.11;266.3;1805.5;236.98;1790.51;238.82;10;0.72;parked
442;1811.32;557.45;1827.92;556.9;1826.93;527.05;1810.33;527.6;10;0.67;parked
592;1824.17;886.61;1840.07;885.48;1837.7;852.08;1821.8;853.21;10;0.38;parked
5451;1784.79;114.25;1784.91;95.07;1772.79;95.0;1772.67;114.18;10;0.59;parked
10722;1780.16;61.09;1795.3;59.4;1791.72;27.22;1776.58;28.91;10;0.76;parked
11930;1764.54;62.15;1777.34;60.77;1774.71;36.29;1761.91;37.66;10;0.56;parked
13028;1761.64;94.74;1773.395;94.55;1772.9499999999998;66.98;1761.195;67.17;10;0.355;parked
13850;1825.11;886.99;1841.02;885.72;1838.35;852.26;1822.44;853.53;9;0.55;parked
