vehicle_id; veh_bb_x1; veh_bb_y1; veh_bb_x2; veh_bb_y2; veh_bb_x3; veh_bb_y3; veh_bb_x4; veh_bb_y4; det_class; conf_score; state
     8;    2181.71;    1084.85;    2182.83;    1070.87;    2151.97;    1068.40;    2150.86;    1082.38;       10;    0.84;   stop
     1;    2765.35;    1103.43;    2767.33;    1090.25;    2737.77;    1085.82;    2735.80;    1099.00;       10;    0.84;   stop
   513;    2913.21;    1145.98;    2915.94;    1132.56;    2886.16;    1126.52;    2883.44;    1139.94;       10;    0.84;   stop
   184;    2697.61;    1115.35;    2698.88;    1099.85;    2666.06;    1097.15;    2664.79;    1112.65;       10;    0.84;   stop
     5;    1018.45;     576.22;    1020.17;     563.55;     993.43;     559.91;     991.71;     572.59;       10;    0.84;   stop
   335;    2745.39;    1120.30;    2746.73;    1105.86;    2712.74;    1102.70;    2711.40;    1117.14;       10;    0.83;   stop
  1415;     568.33;    1071.06;     569.26;    1055.39;     534.17;    1053.31;     533.24;    1068.99;       10;    0.83;   move
    83;    3105.22;    1256.04;    3107.94;    1241.93;    3076.28;    1235.84;    3073.56;    1249.94;       10;    0.83;   move
     2;    1937.23;    1857.86;    1945.12;    1822.83;    1931.55;    1819.77;    1923.66;    1854.80;       10;    0.83;   move
   197;    2128.21;    1166.18;    2129.16;    1151.08;    2097.29;    1149.07;    2096.34;    1164.17;       10;    0.83;   move
   185;    2975.69;    1244.75;    2978.70;    1232.28;    2951.56;    1225.75;    2948.55;    1238.22;       10;    0.83;   move
    22;    3062.83;    1293.23;    3066.16;    1277.76;    3033.17;    1270.65;    3029.84;    1286.11;       10;    0.83;   stop
   128;    1918.32;    1921.39;    1928.47;    1886.19;    1914.74;    1882.23;    1904.59;    1917.43;       10;    0.83;   move
    93;    1110.63;    1108.75;    1111.31;    1094.44;    1078.62;    1092.88;    1077.94;    1107.19;       10;    0.83;   stop
    86;     394.00;     962.27;     395.16;     949.48;     367.25;     946.95;     366.09;     959.74;       10;    0.82;   stop
    89;    3070.70;    1158.44;    3073.37;    1144.60;    3043.30;    1138.81;    3040.63;    1152.65;       10;    0.82;   stop
    14;    2897.38;    1211.10;    2899.26;    1196.12;    2865.62;    1191.90;    2863.74;    1206.88;       10;    0.82;   move
    12;     744.39;    1565.04;     745.64;    1551.85;     719.05;    1549.33;     717.80;    1562.52;       10;    0.82;   stop
   497;    2962.65;    1156.11;    2965.23;    1142.18;    2935.35;    1136.64;    2932.77;    1150.57;       10;    0.82;   stop
    10;    2539.83;    1209.79;    2540.97;    1195.71;    2509.92;    1193.21;    2508.78;    1207.29;       10;    0.82;   stop
    16;    1939.96;    1941.36;    1948.28;    1907.27;    1934.44;    1903.89;    1926.13;    1937.98;       10;    0.82;   stop
  1887;    3275.63;     581.17;    3287.68;     548.77;    3271.86;     542.89;    3259.82;     575.29;       10;    0.82;   stop
    59;     539.81;     969.91;     540.40;     956.02;     511.13;     954.78;     510.54;     968.67;       10;    0.82;   stop
   854;     760.88;    1082.79;     761.84;    1064.18;     705.37;    1061.27;     704.41;    1079.88;        9;    0.82;   stop
    26;     927.80;     992.22;     928.39;     978.96;     899.20;     977.66;     898.61;     990.92;       10;    0.82;   stop
    39;    1002.33;    1118.42;    1003.21;    1104.21;     972.89;    1102.33;     972.01;    1116.54;       10;    0.82;   stop
     7;    1354.76;    1120.31;    1355.62;    1106.90;    1324.99;    1104.94;    1324.13;    1118.35;       10;    0.82;   move
   102;    2152.02;    1099.91;    2152.86;    1086.54;    2125.98;    1084.84;    2125.14;    1098.21;       10;    0.82;   stop
    62;    1908.84;    1153.72;    1909.46;    1140.44;    1878.94;    1139.03;    1878.33;    1152.31;       10;    0.82;   move
    49;    3106.92;    1302.36;    3109.79;    1287.40;    3074.58;    1280.64;    3071.71;    1295.60;       10;    0.82;   stop
  1022;    3125.66;    1211.32;    3128.78;    1196.02;    3092.78;    1188.68;    3089.66;    1203.98;       10;    0.82;   move
    34;    1981.95;    1407.82;    1983.38;    1373.22;    1969.05;    1372.62;    1967.62;    1407.22;       10;    0.82;   stop
    25;    1953.11;    1765.95;    1956.64;    1737.77;    1943.89;    1736.17;    1940.36;    1764.36;       10;    0.82;   move
   164;    1195.46;    1113.44;    1195.80;    1100.70;    1168.91;    1100.00;    1168.58;    1112.74;       10;    0.82;   stop
    94;    2094.64;    1076.97;    2096.29;    1062.76;    2067.48;    1059.41;    2065.83;    1073.62;       10;    0.82;   stop
    41;    2234.69;    1192.37;    2235.49;    1177.50;    2203.06;    1175.76;    2202.26;    1190.62;       10;    0.82;   stop
    28;    1436.96;    1624.30;    1438.05;    1611.48;    1408.16;    1608.95;    1407.08;    1621.77;       10;    0.82;   stop
    44;    2005.89;     689.06;    2006.59;     659.00;    1993.11;     658.69;    1992.41;     688.75;       10;    0.82;   stop
    69;     958.57;     993.55;     959.35;     980.07;     933.68;     978.57;     932.90;     992.05;       10;    0.82;   stop
    18;    3045.92;    1222.67;    3048.57;    1209.17;    3016.33;    1202.83;    3013.68;    1216.33;       10;    0.82;   stop
   241;    1064.03;    1105.99;    1065.41;    1090.97;    1030.34;    1087.76;    1028.97;    1102.78;       10;    0.82;   stop
    75;     887.84;     991.76;     888.59;     978.60;     860.13;     976.99;     859.38;     990.15;       10;    0.82;   stop
   221;    1192.36;    1012.19;    1194.03;     990.92;    1143.14;     986.93;    1141.47;    1008.20;        9;    0.82;   stop
   500;    1620.73;    1046.75;    1621.00;    1031.73;    1586.64;    1031.12;    1586.38;    1046.15;       10;    0.82;   stop
   212;    1330.04;    1100.34;    1330.25;    1087.09;    1302.46;    1086.66;    1302.25;    1099.91;       10;    0.82;   stop
   129;    1974.63;     657.11;    1990.17;     657.06;    1990.06;     623.70;    1974.52;     623.75;       10;    0.82;   stop
    42;     390.52;    1533.42;     392.17;    1519.77;     363.23;    1516.27;     361.58;    1529.91;       10;    0.82;   stop
     6;     639.74;    1556.01;     641.08;    1543.85;     615.58;    1541.02;     614.23;    1553.18;       10;    0.82;   stop
    20;    1437.52;    1104.26;    1438.39;    1090.12;    1409.86;    1088.37;    1408.99;    1102.51;       10;    0.82;   move
    48;    2092.98;    1305.45;    2093.15;    1292.51;    2067.27;    1292.18;    2067.10;    1305.11;       10;    0.82;   stop
    50;    2731.78;    1098.93;    2733.19;    1084.52;    2700.47;    1081.32;    2699.06;    1095.73;       10;    0.82;   stop
    36;    1890.72;    1842.08;    1897.33;    1810.52;    1882.53;    1807.42;    1875.92;    1838.98;       10;    0.82;   stop
