vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
3;3145.63;1198.25;3147.64;1182.01;3110.31;1177.38;3108.3;1193.61;10;0.82;stop;11;1;7518
7;855.0;1172.24;855.43;1158.36;825.94;1157.45;825.51;1171.33;10;0.83;stop;-1;;
10;2951.87;1037.29;2953.3;1021.64;2920.63;1018.65;2919.2;1034.3;10;0.82;stop;6;1;7518
15;2680.65;1151.85;2680.83;1137.89;2652.6;1137.53;2652.42;1151.48;10;0.81;stop;11;1;7518
19;1977.24;670.04;1991.9;668.94;1989.69;639.46;1975.04;640.56;10;0.82;stop;9;1;7518
21;2823.31;1155.73;2823.82;1141.57;2791.19;1140.39;2790.68;1154.55;10;0.81;stop;11;1;7518
22;1960.6;679.5;1974.55;678.51;1972.31;646.88;1958.35;647.87;10;0.81;stop;9;1;7518
23;1074.9;640.21;1075.25;626.19;1044.6;625.42;1044.25;639.43;10;0.81;stop;-1;;
26;1958.07;640.35;1973.65;638.95;1970.61;605.02;1955.03;606.42;10;0.81;stop;9;1;7518
27;2725.64;1153.66;2726.11;1137.86;2691.99;1136.84;2691.52;1152.64;10;0.81;stop;11;1;7518
32;3500.56;1066.82;3504.65;1051.75;3470.69;1042.55;3466.6;1057.62;10;0.78;stop;6;1;7518
36;992.75;636.1;993.56;622.7;966.62;621.08;965.82;634.49;10;0.81;stop;-1;;
37;3428.9;930.51;3446.58;903.21;3433.6;894.8;3415.92;922.1;10;0.82;stop;6;1;7518
40;1993.15;896.16;2007.47;895.92;2006.97;865.59;1992.65;865.83;10;0.81;stop;9;1;7518
46;1784.01;1659.5;1784.06;1644.71;1755.99;1644.63;1755.94;1659.41;10;0.8;stop;14;1;7518
49;1145.22;1055.05;1145.38;1040.03;1113.78;1039.7;1113.62;1054.72;10;0.81;stop;10;1;7518
53;2832.37;1028.25;2833.53;1012.93;2797.88;1010.25;2796.72;1025.57;10;0.8;stop;6;1;7518
56;3357.2;1360.51;3362.37;1346.65;3333.74;1335.98;3328.57;1349.84;10;0.81;stop;11;1;7518
57;1789.72;234.15;1804.47;233.06;1802.41;205.17;1787.66;206.26;10;0.79;stop;1;1;7132
59;2969.26;1287.11;2974.41;1270.85;2937.46;1259.14;2932.31;1275.4;10;0.79;stop;13;1;7518
60;1997.44;1255.36;2012.12;1254.23;2009.81;1224.14;1995.13;1225.27;10;0.8;move;-1;;
64;1493.85;1655.92;1494.04;1641.86;1464.9;1641.46;1464.71;1655.52;10;0.79;stop;14;1;7518
65;2014.72;1240.34;2028.36;1239.29;2026.28;1212.16;2012.64;1213.21;10;0.8;move;-1;;
66;3241.16;1445.84;3250.24;1411.48;3233.22;1406.98;3224.13;1441.33;10;0.78;stop;-1;;
67;1983.51;741.24;1997.67;739.82;1994.68;710.01;1980.51;711.43;10;0.81;stop;9;1;7518
68;3734.07;895.33;3769.34;891.76;3767.8;876.54;3732.53;880.12;10;0.8;stop;6;1;7518
72;3476.19;826.67;3493.61;798.24;3481.0;790.52;3463.58;818.94;10;0.81;stop;6;1;7518
74;2895.16;1029.47;2896.27;1014.48;2868.12;1012.41;2867.01;1027.39;10;0.76;stop;6;1;7518
76;2496.85;1153.07;2529.64;1152.33;2529.28;1136.3;2496.48;1137.05;10;0.78;stop;11;1;7518
79;3142.49;447.38;3169.97;443.18;3167.83;429.18;3140.34;433.39;10;0.8;stop;8;1;7518
80;3782.0;889.86;3814.94;886.81;3813.62;872.64;3780.69;875.69;10;0.8;stop;6;1;7518
84;1255.49;1086.71;1283.96;1084.87;1283.07;1071.04;1254.6;1072.88;10;0.65;move;-1;;
86;2748.52;481.73;2783.05;477.58;2781.33;463.27;2746.8;467.42;10;0.78;stop;7;1;7518
87;859.21;1174.45;888.3;1174.43;888.29;1158.99;859.2;1159.01;10;0.78;stop;-1;;
90;3410.84;965.98;3427.25;933.44;3412.29;925.89;3395.88;958.44;10;0.8;stop;6;1;7518
91;2042.37;1381.95;2042.85;1352.04;2028.06;1351.8;2027.58;1381.71;10;0.8;stop;15;1;7518
92;938.43;1060.68;965.79;1060.4;965.64;1045.88;938.28;1046.16;10;0.79;stop;10;1;7518
93;366.72;1074.3;398.94;1073.89;398.75;1058.51;366.52;1058.92;10;0.77;stop;10;1;7518
96;1861.03;2148.53;1875.02;2121.61;1862.72;2115.22;1848.73;2142.14;10;0.68;stop;-1;;
97;1979.87;703.61;1993.68;702.38;1991.38;676.76;1977.57;678.0;10;0.8;stop;9;1;7518
98;2651.34;492.19;2681.13;488.76;2679.58;475.31;2649.79;478.74;10;0.8;stop;7;1;7518
101;1876.01;2115.96;1888.65;2089.17;1876.99;2083.67;1864.35;2110.46;10;0.79;stop;-1;;
109;1996.39;1218.03;2010.01;1216.76;2007.67;1191.72;1994.05;1192.99;10;0.76;move;-1;;
110;2914.56;1303.96;2915.67;1288.2;2882.94;1285.88;2881.83;1301.65;10;0.75;stop;13;1;7518
111;1991.67;853.42;2004.69;852.16;2002.08;825.08;1989.06;826.34;10;0.78;stop;9;1;7518
112;1983.6;822.87;1998.71;820.32;1993.46;789.26;1978.35;791.81;10;0.79;stop;9;1;7518
114;3058.69;1050.38;3060.58;1037.07;3032.81;1033.12;3030.92;1046.43;10;0.81;stop;6;1;7518
117;2572.31;1696.54;2575.22;1660.51;2560.69;1659.34;2557.78;1695.36;10;0.79;stop;16;1;7518
