vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2028.6;1242.37;2029.38;1209.35;2014.65;1209.0;2013.87;1242.02;10;0.8;move;-1;;
3;3145.56;1198.18;3147.63;1182.3;3110.38;1177.45;3108.31;1193.32;10;0.82;stop;11;1;7518
7;854.19;1172.8;854.64;1158.75;825.81;1157.82;825.36;1171.88;10;0.83;stop;-1;;
8;1999.92;1283.71;2014.99;1283.28;2014.08;1250.92;1999.01;1251.34;10;0.77;move;-1;;
10;2951.44;1037.34;2953.05;1022.03;2920.59;1018.6;2918.98;1033.91;10;0.83;stop;6;1;7518
11;2235.68;1047.52;2263.81;1045.54;2262.82;1031.48;2234.69;1033.46;10;0.79;move;-1;;
13;2322.3;1046.4;2351.91;1043.66;2350.58;1029.23;2320.96;1031.97;10;0.79;move;-1;;
14;2271.67;1045.1;2301.89;1043.34;2301.08;1029.4;2270.86;1031.16;10;0.78;move;-1;;
15;2680.7;1152.2;2680.71;1138.33;2652.55;1138.3;2652.54;1152.17;10;0.81;stop;11;1;7518
16;2006.06;1485.2;2021.96;1484.94;2021.44;1453.3;2005.54;1453.56;10;0.8;move;-1;;
18;2497.35;1063.31;2498.12;1046.54;2463.53;1044.94;2462.76;1061.71;10;0.77;move;-1;;
19;1976.71;669.03;1991.38;667.86;1989.11;639.35;1974.43;640.52;10;0.82;stop;9;1;7518
20;2196.03;1068.1;2225.06;1066.47;2224.28;1052.53;2195.25;1054.15;10;0.77;move;-1;;
21;2822.88;1155.63;2823.38;1141.61;2791.62;1140.49;2791.12;1154.51;10;0.82;stop;11;1;7518
22;1960.2;680.47;1974.48;679.45;1972.15;647.03;1957.87;648.05;10;0.81;stop;9;1;7518
23;1074.53;640.39;1074.91;626.33;1044.41;625.51;1044.03;639.57;10;0.81;stop;-1;;
25;2375.42;1065.48;2413.73;1062.05;2412.2;1045.02;2373.9;1048.45;10;0.72;move;-1;;
26;1957.03;640.94;1973.07;639.61;1970.26;605.56;1954.21;606.89;10;0.82;stop;9;1;7518
27;2724.95;1153.7;2725.43;1137.81;2691.55;1136.8;2691.07;1152.69;10;0.81;stop;11;1;7518
28;2241.54;1067.35;2273.46;1065.72;2272.71;1051.03;2240.79;1052.66;10;0.78;move;-1;;
29;2289.33;1069.57;2312.37;1064.04;2308.17;1046.55;2285.13;1052.09;10;0.77;move;-1;;
30;1920.72;563.92;1936.56;562.33;1933.16;528.45;1917.31;530.04;10;0.8;move;-1;;
32;3499.22;1067.36;3503.84;1052.47;3470.15;1042.02;3465.53;1056.91;10;0.81;stop;6;1;7518
33;2585.78;1061.31;2585.96;1045.07;2550.59;1044.69;2550.42;1060.93;10;0.71;move;-1;;
36;992.53;636.28;993.52;622.88;966.84;620.91;965.86;634.31;10;0.8;stop;-1;;
37;3429.06;930.29;3446.6;902.35;3433.44;894.09;3415.9;922.03;10;0.8;stop;6;1;7518
40;1992.86;896.47;2007.23;896.23;2006.7;865.84;1992.33;866.09;10;0.8;stop;9;1;7518
