vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2014.59;1218.97;2029.29;1218.66;2028.66;1188.53;2013.96;1188.84;10;0.79;move;-1;;
3;3146.08;1198.23;3148.26;1181.47;3109.86;1176.46;3107.67;1193.22;10;0.82;stop;11;1;7518
7;855.95;1172.59;856.3;1157.82;825.93;1157.1;825.58;1171.87;10;0.83;stop;-1;;
8;1997.77;1255.12;2012.88;1254.63;2011.73;1219.88;1996.62;1220.37;10;0.78;move;-1;;
10;2951.32;1037.08;2952.62;1021.57;2920.24;1018.86;2918.94;1034.36;10;0.82;stop;6;1;7518
11;367.82;1091.04;395.4;1089.88;394.83;1076.46;367.26;1077.62;10;0.75;move;-1;;
13;86.38;1117.36;114.79;1116.72;114.48;1102.64;86.07;1103.28;10;0.68;move;-1;;
14;400.23;1093.58;430.28;1092.88;429.93;1077.67;399.87;1078.37;10;0.76;move;-1;;
15;2653.35;1151.81;2681.09;1151.68;2681.02;1137.57;2653.29;1137.69;10;0.81;stop;11;1;7518
16;2002.05;1355.74;2017.44;1355.62;2017.2;1325.7;2001.81;1325.82;10;0.81;move;-1;;
19;1977.2;668.11;1991.72;667.08;1989.74;639.14;1975.21;640.17;10;0.82;stop;9;1;7518
21;2824.39;1155.94;2824.96;1141.53;2791.24;1140.19;2790.66;1154.59;10;0.81;stop;11;1;7518
22;1960.59;680.3;1974.72;679.37;1972.6;647.2;1958.46;648.13;10;0.8;stop;9;1;7518
23;1074.72;639.83;1075.11;625.79;1044.78;624.95;1044.39;638.99;10;0.81;stop;-1;;
26;1957.99;640.56;1973.8;639.13;1970.69;604.82;1954.89;606.25;10;0.81;stop;9;1;7518
27;2725.57;1153.78;2726.0;1137.63;2692.05;1136.72;2691.62;1152.87;10;0.81;stop;11;1;7518
32;3499.79;1067.32;3504.18;1051.91;3469.58;1042.05;3465.19;1057.46;10;0.8;stop;6;1;7518
36;992.15;635.36;993.09;622.84;967.22;620.89;966.28;633.41;10;0.82;stop;-1;;
37;3428.99;930.53;3446.76;902.8;3433.51;894.31;3415.74;922.04;10;0.82;stop;6;1;7518
40;2007.41;896.22;2007.58;865.6;1993.28;865.53;1993.11;896.15;10;0.82;stop;9;1;7518
41;449.24;1089.58;477.14;1088.4;476.54;1074.17;448.64;1075.35;10;0.79;move;-1;;
44;3500.9;1048.31;3506.49;1032.64;3473.16;1020.75;3467.57;1036.42;10;0.8;stop;6;1;5352
46;1784.16;1659.11;1784.16;1645.02;1756.21;1645.02;1756.21;1659.11;10;0.8;stop;14;1;7518
47;2019.11;1273.2;2033.25;1272.97;2032.76;1243.42;2018.62;1243.66;10;0.8;move;-1;;
49;1145.05;1055.05;1145.22;1040.06;1113.95;1039.7;1113.78;1054.69;10;0.81;stop;10;1;7518
53;2832.53;1027.93;2833.32;1012.37;2797.72;1010.57;2796.93;1026.13;10;0.79;stop;6;1;7518
54;2012.32;1479.42;2026.31;1478.27;2023.81;1447.83;2009.81;1448.98;10;0.79;move;-1;;
56;3356.73;1360.78;3362.02;1346.9;3333.27;1335.94;3327.98;1349.82;10;0.81;stop;11;1;7518
57;1789.85;234.01;1804.52;232.84;1802.27;204.74;1787.61;205.91;10;0.8;stop;1;1;7132
59;2969.04;1287.68;2974.67;1271.2;2937.68;1258.57;2932.05;1275.05;10;0.8;stop;13;1;7518
60;2013.98;1587.52;2028.27;1586.93;2027.02;1556.86;2012.73;1557.45;10;0.79;move;-1;;
62;1992.9;1188.56;2006.88;1186.81;2002.73;1153.69;1988.75;1155.44;10;0.75;move;-1;;
64;1493.76;1655.05;1493.92;1641.53;1464.99;1641.2;1464.83;1654.72;10;0.79;stop;14;1;7518
65;2012.68;1553.74;2026.12;1552.63;2023.82;1524.82;2010.38;1525.94;10;0.76;move;-1;;
66;3317.75;1346.55;3326.47;1314.19;3310.37;1309.85;3301.65;1342.22;10;0.8;stop;11;1;4669
67;1983.51;740.73;1997.79;739.24;1994.68;709.4;1980.39;710.89;10;0.81;stop;9;1;7518
68;3734.1;895.29;3769.31;891.72;3767.78;876.59;3732.57;880.16;10;0.79;stop;6;1;7518
72;3475.7;826.88;3493.35;798.18;3480.55;790.31;3462.9;819.01;10;0.8;stop;6;1;7518
74;2894.82;1030.44;2895.91;1015.76;2868.18;1013.69;2867.09;1028.37;10;0.8;stop;6;1;7518
76;2497.04;1152.92;2529.39;1152.28;2529.09;1136.46;2496.73;1137.09;10;0.79;stop;11;1;7518
79;3142.33;447.76;3170.4;442.98;3167.99;428.8;3139.91;433.58;10;0.8;stop;8;1;7518
80;3780.99;889.99;3814.1;886.93;3812.76;872.51;3779.65;875.57;10;0.8;stop;6;1;7518
84;1818.3;517.78;1833.1;513.07;1823.33;482.35;1808.52;487.06;10;0.81;stop;1;1;4288
86;2748.47;482.47;2782.83;477.9;2780.91;463.47;2746.55;468.04;10;0.78;stop;7;1;7518
87;887.91;1174.39;888.57;1159.38;859.59;1158.11;858.93;1173.12;10;0.77;stop;-1;;
90;3410.57;965.9;3426.92;932.54;3411.62;925.04;3395.27;958.4;10;0.8;stop;6;1;7518
91;2042.77;1381.7;2042.86;1352.1;2028.23;1352.05;2028.14;1381.65;10;0.79;stop;15;1;7518
92;965.69;1060.05;965.77;1045.72;938.37;1045.58;938.3;1059.9;10;0.81;stop;10;1;7518
93;368.02;1074.05;398.6;1073.62;398.39;1058.76;367.81;1059.2;10;0.79;stop;10;1;7518
96;1860.6;2149.39;1874.85;2121.45;1863.15;2115.49;1848.9;2143.42;10;0.78;stop;-1;;
97;1979.83;703.55;1993.87;702.25;1991.42;675.7;1977.38;677.0;10;0.81;stop;9;1;7518
98;2652.37;491.84;2681.03;488.8;2679.64;475.66;2650.97;478.7;10;0.8;stop;7;1;7518
101;1876.27;2115.78;1888.33;2089.08;1876.73;2083.84;1864.67;2110.55;10;0.79;stop;-1;;
107;1989.01;1839.8;1995.05;1808.06;1979.99;1805.2;1973.95;1836.94;10;0.79;move;-1;;
109;2011.25;1514.48;2024.41;1514.13;2023.75;1489.27;2010.59;1489.62;10;0.8;move;-1;;
110;2914.33;1304.4;2915.57;1287.69;2882.24;1285.21;2880.99;1301.92;10;0.77;stop;13;1;7518
111;1991.27;851.61;2004.42;850.62;2002.48;824.64;1989.33;825.63;10;0.78;stop;9;1;7518
112;1983.92;822.02;1998.94;819.44;1993.7;788.98;1978.68;791.56;10;0.79;stop;9;1;7518
114;3058.64;1050.45;3060.63;1037.24;3032.86;1033.05;3030.87;1046.26;10;0.82;stop;6;1;7518
116;2024.68;1398.73;2026.24;1364.93;2011.82;1364.27;2010.26;1398.07;10;0.81;move;-1;;
117;2572.34;1696.5;2575.24;1660.55;2560.66;1659.37;2557.76;1695.33;10;0.78;stop;16;1;7518
118;1967.88;1837.4;1972.96;1804.36;1957.44;1801.97;1952.35;1835.02;10;0.78;stop;-1;;
119;1949.3;253.28;1963.0;252.18;1960.82;224.85;1947.12;225.94;10;0.79;stop;2;1;7518
120;2739.47;524.82;2774.09;521.58;2772.68;506.43;2738.05;509.67;10;0.79;stop;7;1;7518
124;1996.46;931.82;2010.0;931.08;2008.54;904.18;1995.0;904.92;10;0.78;stop;9;1;7518
125;1818.61;1016.54;1840.4;989.98;1828.64;980.34;1806.85;1006.89;10;0.74;stop;-1;;
126;3025.05;1048.31;3028.07;1032.69;2994.45;1026.19;2991.43;1041.81;10;0.82;stop;6;1;7518
