vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2011.05;1422.45;2025.82;1421.36;2023.39;1388.36;2008.62;1389.46;10;0.81;move;-1;;
2;202.62;1095.79;234.29;1095.23;234.02;1080.15;202.35;1080.71;10;0.76;move;-1;;
3;3145.58;1197.81;3147.6;1181.47;3110.35;1176.88;3108.34;1193.22;10;0.82;stop;11;1;7518
7;854.64;1172.54;854.94;1158.72;825.36;1158.09;825.06;1171.9;10;0.83;stop;-1;;
8;2006.99;1507.74;2021.93;1507.11;2020.51;1473.51;2005.57;1474.14;10;0.79;move;-1;;
10;2951.76;1037.07;2953.18;1021.96;2920.27;1018.87;2918.86;1033.98;10;0.83;stop;6;1;7518
11;2235.46;1047.55;2263.54;1045.42;2262.48;1031.45;2234.4;1033.58;10;0.79;move;-1;;
13;2322.02;1047.13;2352.32;1044.05;2350.86;1029.62;2320.55;1032.7;10;0.8;move;-1;;
14;2271.56;1045.83;2302.15;1043.72;2301.19;1029.79;2270.6;1031.9;10;0.79;move;-1;;
15;2680.4;1151.78;2680.58;1137.95;2652.85;1137.59;2652.67;1151.42;10;0.81;stop;11;1;7518
16;2012.52;1641.98;2027.67;1641.91;2027.55;1612.65;2012.39;1612.71;10;0.81;move;-1;;
18;2500.48;1062.95;2500.87;1046.1;2466.02;1045.3;2465.63;1062.15;10;0.78;move;-1;;
19;1976.7;669.99;1991.5;668.78;1989.11;639.51;1974.31;640.72;10;0.82;stop;9;1;7518
20;2196.05;1068.13;2225.07;1066.45;2224.26;1052.5;2195.24;1054.18;10;0.76;move;-1;;
21;2824.07;1155.84;2824.71;1141.82;2791.56;1140.29;2790.91;1154.31;10;0.81;stop;11;1;7518
22;1960.28;680.32;1974.43;679.28;1972.06;647.18;1957.91;648.22;10;0.8;stop;9;1;7518
23;1074.84;640.48;1075.2;626.48;1044.66;625.7;1044.3;639.71;10;0.81;stop;-1;;
25;2375.94;1064.38;2413.99;1061.68;2412.81;1044.99;2374.76;1047.69;10;0.74;move;-1;;
