vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1790.21;234.4;1805.06;233.35;1803.04;204.91;1788.19;205.96;10;0.8;parked
142;1823.97;684.58;1838.48;683.22;1835.66;653.05;1821.15;654.4;10;0.77;parked
212;1771.91;190.25;1786.01;188.75;1783.09;161.31;1768.99;162.81;10;0.79;parked
220;1768.77;146.08;1782.0;145.32;1780.37;117.17;1767.14;117.93;10;0.77;parked
222;1812.17;711.45;1827.11;709.38;1822.89;679.05;1807.95;681.12;10;0.79;parked
233;1790.88;469.2;1806.54;467.78;1803.49;434.17;1787.84;435.59;10;0.75;parked
238;1776.02;92.05;1791.06;91.61;1790.28;64.33;1775.23;64.76;10;0.75;parked
293;1808.01;677.47;1822.44;676.29;1820.02;646.65;1805.59;647.83;10;0.76;parked
301;1772.46;224.56;1787.07;224.54;1787.04;194.5;1772.43;194.52;10;0.74;parked
338;1799.82;353.53;1814.46;352.67;1812.56;320.35;1797.92;321.21;10;0.74;parked
350;1776.92;267.46;1792.28;265.9;1788.95;233.16;1773.6;234.72;10;0.74;parked
438;1793.99;267.64;1809.07;266.04;1805.91;236.36;1790.84;237.96;10;0.69;parked
442;1811.76;556.83;1826.07;556.27;1824.99;528.8;1810.68;529.36;10;0.61;parked
592;1824.03;886.13;1840.13;885.04;1837.85;851.43;1821.75;852.53;10;0.54;parked
5451;1784.39;114.26;1785.44;95.11;1772.76;94.42;1771.72;113.57;10;0.54;parked
10722;1779.01;60.83;1795.23;59.11;1791.74;26.35;1775.52;28.08;10;0.79;parked
11930;1763.96;61.64;1775.98;60.38;1773.23;33.99;1761.21;35.24;10;0.55;parked
