vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1790.17;234.47;1804.97;233.49;1803.08;204.85;1788.28;205.82;10;0.79;parked
84;1809.77;506.27;1824.42;505.02;1821.73;473.6;1807.08;474.85;10;0.77;parked
142;1824.06;684.64;1838.63;683.17;1835.57;652.98;1821.0;654.46;10;0.79;parked
203;1827.07;822.46;1844.39;820.62;1839.31;772.79;1821.98;774.63;9;0.77;parked
212;1770.77;190.15;1785.78;188.67;1783.1;161.41;1768.09;162.89;10;0.78;parked
220;1766.85;145.95;1781.05;145.52;1780.19;117.3;1765.98;117.73;10;0.76;parked
222;1811.81;712.37;1827.36;710.09;1822.83;679.25;1807.28;681.54;10;0.78;parked
233;1790.96;469.99;1807.25;468.29;1803.6;433.39;1787.32;435.09;10;0.76;parked
238;1777.68;93.22;1790.78;92.68;1789.6;64.28;1776.51;64.82;10;0.76;parked
293;1807.56;677.47;1822.03;676.18;1819.49;647.78;1805.02;649.07;10;0.77;parked
301;1773.33;224.41;1788.24;223.47;1786.5;195.78;1771.59;196.72;10;0.73;parked
338;1800.22;352.44;1814.53;351.34;1812.15;320.31;1797.84;321.41;10;0.74;parked
350;1777.16;267.09;1792.15;265.62;1788.99;233.53;1774.0;235.01;10;0.75;parked
360;1762.0;60.8;1776.81;60.47;1776.13;29.77;1761.31;30.1;10;0.69;parked
438;1794.48;268.4;1809.07;266.73;1805.7;237.29;1791.12;238.95;10;0.72;parked
442;1811.6;556.61;1826.11;556.04;1825.01;527.89;1810.5;528.46;10;0.73;parked
498;1761.79;95.45;1773.51;95.23;1773.01;67.68;1761.28;67.89;10;0.58;parked
592;1825.29;887.08;1840.9;885.68;1837.9;852.17;1822.29;853.57;9;0.49;parked
614;1785.85;114.61;1786.1;95.93;1773.55;95.76;1773.31;114.45;10;0.52;parked
1299;1829.25;615.55;1840.09;607.27;1823.82;585.95;1812.97;594.23;10;0.71;moving
3326;1824.82;887.49;1840.66;886.13;1837.81;852.89;1821.97;854.25;10;0.43;parked
