vehicle_id; veh_bb_x1; veh_bb_y1; veh_bb_x2; veh_bb_y2; veh_bb_x3; veh_bb_y3; veh_bb_x4; veh_bb_y4; det_class; conf_score; state
  3856;    3010.12;    1139.20;    3011.31;    1124.39;    2978.88;    1121.80;    2977.69;    1136.61;       10;    0.85;   stop
     6;    3285.53;    1375.68;    3297.72;    1348.43;    3284.07;    1342.32;    3271.88;    1369.57;       10;    0.84;   stop
  3758;    3050.12;    1142.93;    3051.44;    1128.99;    3022.68;    1126.27;    3021.36;    1140.21;       10;    0.84;   stop
   338;    3139.49;    1148.48;    3140.89;    1135.34;    3114.51;    1132.52;    3113.11;    1145.66;       10;    0.84;   stop
     7;    2988.83;    1047.53;    2989.95;    1031.96;    2957.97;    1029.67;    2956.85;    1045.24;       10;    0.84;   stop
  3311;    2930.06;    1124.04;    2930.77;    1109.55;    2898.44;    1107.96;    2897.73;    1122.45;       10;    0.84;   stop
  2770;    3212.83;    1143.33;    3214.67;    1129.69;    3186.37;    1125.87;    3184.53;    1139.51;       10;    0.84;   stop
  7074;    3009.05;    1071.75;    3010.28;    1056.87;    2978.70;    1054.25;    2977.47;    1069.13;       10;    0.84;   move
  1207;    3243.50;    1486.36;    3254.87;    1457.02;    3241.00;    1451.64;    3229.63;    1480.98;       10;    0.84;   stop
   370;    1978.00;     809.43;    1992.34;     806.76;    1986.80;     776.97;    1972.46;     779.64;       10;    0.84;   stop
  8379;    1985.82;     433.01;    2000.97;     431.40;    1997.48;     398.59;    1982.33;     400.20;       10;    0.83;   move
  8463;    2107.95;    1935.45;    2119.07;    1899.97;    2103.05;    1894.95;    2091.93;    1930.43;       10;    0.83;   move
    19;    3100.14;    1841.29;    3123.90;    1824.50;    3114.86;    1811.71;    3091.10;    1828.50;       10;    0.83;   stop
   179;    2107.87;     695.21;    2122.48;     694.21;    2120.53;     665.59;    2105.92;     666.59;       10;    0.83;   stop
  8348;    3324.30;    1108.14;    3325.84;    1093.17;    3293.70;    1089.86;    3292.16;    1104.83;       10;    0.83;   move
    38;      52.60;    1084.45;      81.66;    1080.18;      79.65;    1066.55;      50.59;    1070.82;       10;    0.83;   stop
  3487;    3192.47;    1178.37;    3194.38;    1163.51;    3161.13;    1159.23;    3159.22;    1174.09;       10;    0.83;   stop
  3819;    2159.79;    1283.51;    2160.36;    1254.77;    2146.61;    1254.49;    2146.04;    1283.23;       10;    0.83;   stop
    15;    3167.78;    1070.76;    3169.67;    1056.81;    3143.22;    1053.24;    3141.33;    1067.19;       10;    0.83;   stop
    12;    2939.29;    1164.90;    2940.33;    1150.09;    2911.96;    1148.10;    2910.92;    1162.91;       10;    0.83;   stop
    25;    3207.70;    1204.84;    3209.64;    1189.60;    3174.80;    1185.16;    3172.86;    1200.40;       10;    0.83;   stop
  8789;    2438.28;    2140.71;    2465.90;    2125.40;    2458.52;    2112.09;    2430.90;    2127.40;       10;    0.83;   move
  1038;    1951.44;     547.43;    1967.42;     546.34;    1965.26;     514.57;    1949.28;     515.66;       10;    0.83;   stop
  7738;    1429.75;    1123.11;    1465.48;    1118.43;    1463.45;    1102.89;    1427.72;    1107.57;       10;    0.83;   stop
  8221;    3015.39;    1089.31;    3016.79;    1075.36;    2990.11;    1072.69;    2988.71;    1086.64;       10;    0.83;   move
