vehicle_id; veh_bb_x1; veh_bb_y1; veh_bb_x2; veh_bb_y2; veh_bb_x3; veh_bb_y3; veh_bb_x4; veh_bb_y4; det_class; conf_score; state
  2155;    2735.43;    1150.89;    2737.01;    1137.43;    2705.93;    1133.80;    2704.36;    1147.25;       10;    0.84;   move
   181;    2929.61;    1249.44;    2931.52;    1234.46;    2898.36;    1230.24;    2896.45;    1245.22;       10;    0.83;   move
  2694;    1979.81;     672.15;    1984.17;     658.47;    1953.19;     648.60;    1948.83;     662.28;       10;    0.83;   stop
   156;    1980.78;    1179.71;    1987.66;    1169.09;    1963.66;    1153.54;    1956.78;    1164.16;       10;    0.83;   stop
    99;    2749.39;    1134.39;    2751.14;    1120.80;    2718.11;    1116.54;    2716.36;    1130.14;       10;    0.83;   stop
    11;    2706.60;    1129.18;    2707.94;    1117.09;    2680.65;    1114.07;    2679.31;    1126.16;       10;    0.83;   stop
    43;    1973.90;    1778.45;    1976.70;    1753.26;    1963.60;    1751.80;    1960.80;    1776.99;       10;    0.83;   stop
    20;    1914.29;    1858.67;    1919.35;    1829.15;    1905.83;    1826.83;    1900.78;    1856.35;       10;    0.83;   stop
    54;    1394.92;    1161.77;    1395.08;    1148.24;    1363.58;    1147.85;    1363.42;    1161.39;       10;    0.83;   stop
    58;    1964.34;    1863.70;    1968.80;    1833.97;    1955.16;    1831.93;    1950.70;    1861.65;       10;    0.83;   stop
    31;    1225.39;    1216.19;    1225.39;    1202.56;    1197.30;    1202.56;    1197.30;    1216.19;       10;    0.83;   stop
     7;    3392.11;    1147.03;    3395.14;    1134.57;    3365.39;    1127.34;    3362.36;    1139.80;       10;    0.83;   stop
    27;    1950.77;    1986.21;    1959.73;    1956.49;    1946.23;    1952.42;    1937.27;    1982.14;       10;    0.83;   stop
    28;    2991.63;    1296.67;    2994.29;    1282.38;    2962.90;    1276.53;    2960.24;    1290.83;       10;    0.83;   stop
    12;    1817.86;    2116.77;    1830.04;    2092.90;    1819.17;    2087.36;    1807.00;    2111.22;       10;    0.82;   stop
   110;    2663.01;    1163.36;    2664.28;    1149.14;    2631.99;    1146.26;    2630.72;    1160.48;       10;    0.82;   stop
    23;    1046.87;    1210.80;    1047.42;    1197.91;    1019.38;    1196.70;    1018.83;    1209.59;       10;    0.82;   stop
   417;    1008.45;    1124.62;    1008.82;    1112.74;     981.68;    1111.88;     981.30;    1123.76;       10;    0.82;   move
   219;    2892.79;    1153.10;    2894.01;    1140.06;    2865.71;    1137.40;    2864.49;    1150.44;       10;    0.82;   stop
   276;    1916.92;    1291.90;    1931.17;    1289.20;    1925.15;    1257.35;    1910.89;    1260.05;       10;    0.82;   move
    37;    2005.68;    1208.73;    2009.22;    1194.35;    1976.82;    1186.39;    1973.28;    1200.77;       10;    0.82;   move
  1251;    2600.58;    1139.06;    2601.67;    1127.05;    2572.92;    1124.44;    2571.83;    1136.45;       10;    0.82;   move
   347;    2245.04;    1146.78;    2245.62;    1134.86;    2219.71;    1133.59;    2219.13;    1145.51;       10;    0.82;   stop
    59;    3031.57;    1303.63;    3033.73;    1289.79;    3000.30;    1284.57;    2998.14;    1298.41;       10;    0.82;   stop
  2158;    1426.53;    1182.79;    1455.92;    1182.37;    1455.72;    1168.46;    1426.33;    1168.88;       10;    0.82;   stop
    51;    1968.34;     910.00;    1982.03;     908.48;    1978.91;     880.44;    1965.22;     881.96;       10;    0.82;   stop
    47;    3224.66;    1049.40;    3254.21;    1039.04;    3249.72;    1026.22;    3220.16;    1036.59;       10;    0.82;   stop
  2473;    3466.44;    1301.45;    3469.95;    1290.04;    3444.81;    1282.30;    3441.30;    1293.71;       10;    0.82;   stop
    38;     873.68;    1090.42;     873.86;    1077.85;     846.44;    1077.45;     846.26;    1090.02;       10;    0.82;   stop
    46;    1561.43;    1099.17;    1562.00;    1086.84;    1534.57;    1085.58;    1534.00;    1097.91;       10;    0.82;   stop
    56;    2858.06;    1145.63;    2859.59;    1132.46;    2830.69;    1129.12;    2829.16;    1142.29;       10;    0.82;   stop
