vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
1;2028.88;1240.96;2029.18;1208.3;2014.37;1208.16;2014.07;1240.82;10;0.79;stop
3;3146.11;1198.57;3148.2;1181.88;3109.83;1177.06;3107.74;1193.74;10;0.83;stop
7;854.75;1173.48;855.32;1159.28;825.25;1158.08;824.68;1172.28;10;0.84;stop
8;1999.55;1284.06;2014.67;1283.78;2014.07;1251.69;1998.96;1251.97;10;0.78;stop
10;2951.37;1037.26;2952.66;1021.33;2919.72;1018.68;2918.43;1034.6;10;0.82;stop
11;2235.67;1047.36;2263.7;1045.61;2262.83;1031.64;2234.8;1033.39;10;0.79;stop
13;2322.13;1047.03;2352.14;1044.14;2350.75;1029.72;2320.74;1032.61;10;0.8;stop
14;2272.27;1045.82;2302.53;1043.82;2301.6;1029.81;2271.35;1031.8;10;0.78;stop
15;2681.17;1152.34;2681.26;1138.33;2652.08;1138.16;2651.99;1152.17;10;0.81;stop
16;2001.83;1357.06;2017.2;1356.6;2016.3;1326.07;2000.92;1326.52;10;0.8;stop
18;2497.47;1063.41;2498.25;1046.45;2463.41;1044.84;2462.63;1061.8;10;0.8;stop
19;1977.38;673.08;1992.27;671.77;1989.37;638.67;1974.48;639.98;10;0.82;stop
20;2194.76;1068.1;2224.57;1066.6;2223.86;1052.52;2194.05;1054.02;10;0.76;stop
21;2824.26;1156.45;2824.73;1141.87;2791.37;1140.8;2790.9;1155.38;10;0.82;stop
22;1961.0;681.64;1975.21;680.27;1972.0;646.99;1957.79;648.36;10;0.82;stop
23;1074.58;640.19;1075.09;626.57;1044.92;625.44;1044.41;639.05;10;0.81;stop
25;2375.21;1065.31;2413.82;1062.11;2412.42;1045.19;2373.81;1048.39;10;0.73;stop
26;1956.86;640.62;1973.3;639.39;1970.71;604.75;1954.26;605.98;10;0.83;stop
27;2726.08;1154.27;2726.52;1138.32;2691.55;1137.35;2691.11;1153.31;10;0.82;stop
28;2241.44;1067.27;2273.48;1065.81;2272.81;1051.1;2240.77;1052.57;10;0.79;stop
29;2286.17;1066.98;2313.4;1065.4;2312.46;1049.14;2285.22;1050.73;10;0.77;stop
32;3499.13;1067.82;3503.61;1052.53;3469.3;1042.49;3464.83;1057.79;10;0.82;stop
33;2586.06;1061.46;2586.25;1044.95;2550.32;1044.54;2550.13;1061.05;10;0.75;stop
36;992.82;636.33;993.73;622.68;966.56;620.86;965.65;634.51;10;0.81;stop
37;3429.06;931.75;3447.49;903.05;3433.44;894.03;3415.01;922.73;10;0.83;stop
40;1993.11;896.88;2007.34;896.2;2005.89;866.0;1991.66;866.68;10;0.79;stop
41;2374.47;1041.16;2401.77;1039.21;2400.78;1025.46;2373.48;1027.41;10;0.75;stop
44;3501.21;1048.32;3506.69;1032.36;3472.85;1020.75;3467.38;1036.71;10;0.81;stop
46;1755.78;1659.69;1784.03;1659.52;1783.94;1644.44;1755.69;1644.61;10;0.81;stop
47;2018.84;1283.52;2033.73;1283.45;2033.59;1253.36;2018.71;1253.43;10;0.8;stop
49;1144.98;1055.77;1145.41;1041.04;1113.46;1040.11;1113.03;1054.83;10;0.82;stop
52;20.46;1098.03;54.15;1094.61;52.55;1078.84;18.86;1082.26;10;0.78;stop
53;2833.09;1029.05;2834.2;1013.16;2797.16;1010.57;2796.05;1026.46;10;0.81;stop
54;2012.92;1512.71;2027.03;1512.5;2026.58;1482.04;2012.47;1482.25;10;0.8;stop
56;3356.59;1360.81;3361.96;1346.96;3333.41;1335.9;3328.04;1349.75;10;0.79;stop
57;1790.48;234.39;1804.89;233.4;1802.77;202.67;1788.36;203.67;10;0.8;stop
59;2969.2;1287.43;2974.37;1271.25;2937.8;1259.57;2932.63;1275.75;10;0.81;stop
60;2015.09;1622.76;2028.97;1622.37;2028.16;1593.62;2014.28;1594.01;10;0.8;stop
62;1995.84;1238.31;2009.92;1238.0;2009.16;1204.06;1995.08;1204.38;10;0.8;stop
64;1493.84;1655.2;1493.88;1641.14;1464.91;1641.05;1464.87;1655.11;10;0.77;stop
65;2013.34;1585.56;2027.06;1585.09;2026.16;1558.81;2012.44;1559.28;10;0.8;stop
66;3317.6;1346.66;3326.55;1314.15;3310.52;1309.74;3301.57;1342.25;10;0.8;stop
67;1982.92;743.32;1998.08;741.75;1994.7;709.06;1979.54;710.62;10;0.82;stop
68;3733.99;895.67;3769.58;891.78;3767.88;876.2;3732.29;880.09;10;0.8;stop
72;3475.76;828.33;3494.01;798.55;3480.49;790.26;3462.24;820.04;10;0.8;stop
74;2893.95;1030.17;2894.94;1015.93;2866.8;1013.96;2865.81;1028.2;10;0.83;stop
76;2496.68;1153.59;2529.66;1153.16;2529.44;1136.91;2496.47;1137.34;10;0.8;stop
79;3142.05;448.37;3170.65;443.68;3168.26;429.13;3139.67;433.82;10;0.81;stop
80;3780.09;891.34;3815.15;888.06;3813.66;872.09;3778.6;875.37;10;0.8;stop
84;1809.19;508.01;1824.65;506.35;1821.19;474.12;1805.73;475.78;10;0.82;stop
85;1995.12;1824.34;1999.14;1788.65;1983.63;1786.91;1979.61;1822.6;10;0.79;stop
86;2747.35;483.37;2783.4;479.25;2781.65;463.88;2745.6;468.0;10;0.8;stop
87;858.12;1175.68;888.59;1175.4;888.44;1158.69;857.97;1158.97;10;0.8;stop
90;3410.4;966.99;3427.97;933.92;3412.73;925.83;3395.16;958.89;10;0.81;stop
91;2042.49;1382.3;2042.74;1352.7;2027.94;1352.57;2027.69;1382.18;10;0.8;stop
92;937.69;1059.5;966.27;1059.12;966.09;1045.38;937.51;1045.75;10;0.78;stop
93;397.07;1073.8;397.11;1059.11;366.53;1059.01;366.48;1073.71;10;0.8;stop
96;1860.6;2149.42;1874.01;2121.13;1862.03;2115.45;1848.62;2143.74;10;0.79;stop
97;1978.57;704.74;1993.08;703.35;1990.43;675.64;1975.92;677.02;10;0.82;stop
98;2649.79;493.06;2679.76;489.13;2677.84;474.44;2647.86;478.37;10;0.78;stop
101;1876.09;2115.4;1888.2;2089.5;1876.91;2084.22;1864.8;2110.13;10;0.78;stop
102;122.96;1099.85;122.97;1085.49;93.25;1085.47;93.24;1099.82;10;0.78;stop
107;2097.79;1093.3;2131.51;1091.72;2130.71;1074.58;2096.99;1076.16;10;0.79;stop
109;2012.16;1550.32;2025.82;1549.43;2023.97;1520.93;2010.31;1521.82;10;0.79;stop
110;2914.35;1304.11;2915.32;1288.18;2882.68;1286.21;2881.72;1302.13;10;0.78;stop
111;1991.35;853.85;2005.23;852.31;2002.02;823.52;1988.15;825.06;10;0.8;stop
112;1983.39;824.31;1998.77;821.64;1993.11;788.94;1977.73;791.61;10;0.83;stop
114;3059.17;1051.14;3061.38;1036.86;3032.33;1032.36;3030.12;1046.64;10;0.81;stop
115;2151.23;1050.11;2184.72;1048.86;2184.14;1033.39;2150.66;1034.64;10;0.78;stop
116;2024.71;1399.49;2025.66;1365.05;2010.85;1364.64;2009.9;1399.08;10;0.8;stop
117;2571.9;1696.46;2574.55;1660.49;2559.98;1659.41;2557.33;1695.39;10;0.79;stop
118;1967.72;1837.46;1972.45;1804.15;1956.75;1801.92;1952.02;1835.23;10;0.8;stop
119;1948.72;254.16;1962.48;252.85;1959.72;223.96;1945.96;225.27;10;0.8;stop
120;2740.22;525.64;2774.55;522.19;2773.03;507.11;2738.7;510.56;10;0.82;stop
124;1995.14;930.57;2009.7;929.25;2007.23;902.06;1992.68;903.38;10;0.79;stop
125;1817.35;1017.48;1839.19;991.25;1827.65;981.64;1805.81;1007.88;10;0.78;stop
126;3024.48;1048.94;3027.41;1033.11;2992.77;1026.69;2989.84;1042.52;10;0.81;stop
127;2152.7;1070.05;2184.55;1068.38;2183.8;1053.95;2151.95;1055.62;10;0.73;stop
130;2641.53;1150.25;2641.54;1135.77;2610.72;1135.75;2610.71;1150.23;10;0.8;stop
131;2697.02;1025.41;2697.95;1007.95;2663.95;1006.15;2663.03;1023.61;10;0.74;stop
132;2686.86;489.28;2719.13;485.24;2717.26;470.35;2685.0;474.38;10;0.82;stop
133;2393.52;514.71;2422.79;511.37;2421.11;496.66;2391.84;500.01;10;0.8;stop
135;3585.18;682.44;3598.53;651.25;3582.94;644.59;3569.6;675.78;10;0.8;stop
