vehicle_id; veh_bb_x1; veh_bb_y1; veh_bb_x2; veh_bb_y2; veh_bb_x3; veh_bb_y3; veh_bb_x4; veh_bb_y4; det_class; conf_score; state
 12156;    2634.27;    1146.55;    2635.50;    1133.34;    2604.48;    1130.45;    2603.25;    1143.66;       10;    0.84;   move
    13;    2511.38;    1117.98;    2511.57;    1105.46;    2483.24;    1105.02;    2483.05;    1117.54;       10;    0.84;   stop
 15156;    3006.91;    1196.05;    3009.45;    1183.63;    2980.43;    1177.70;    2977.89;    1190.12;       10;    0.84;   stop
 14564;    2833.65;    1166.46;    2835.90;    1152.84;    2804.47;    1147.66;    2802.23;    1161.28;       10;    0.84;   stop
     1;    2994.52;    1175.28;    2996.69;    1164.08;    2970.98;    1159.09;    2968.81;    1170.29;       10;    0.84;   stop
     6;    2891.45;    1156.45;    2893.81;    1144.06;    2864.80;    1138.55;    2862.44;    1150.94;       10;    0.84;   stop
 14338;    2790.48;    1159.57;    2792.15;    1146.59;    2763.74;    1142.93;    2762.07;    1155.91;       10;    0.84;   stop
 14727;    3016.61;    1220.02;    3019.26;    1204.67;    2984.89;    1198.73;    2982.24;    1214.08;       10;    0.84;   stop
 14764;    2879.94;    1173.35;    2882.47;    1160.22;    2851.56;    1154.27;    2849.03;    1167.40;       10;    0.83;   stop
 11041;    2023.00;    1120.40;    2026.93;    1109.84;    2004.50;    1101.48;    2000.57;    1112.04;       10;    0.83;   move
     2;    2751.06;    1138.47;    2752.98;    1125.21;    2720.56;    1120.53;    2718.65;    1133.79;       10;    0.83;   stop
 15519;    3046.93;    1204.64;    3049.50;    1192.61;    3022.92;    1186.92;    3020.34;    1198.95;       10;    0.83;   stop
     5;    1704.16;    1100.25;    1704.61;    1087.72;    1677.59;    1086.75;    1677.14;    1099.28;       10;    0.83;   stop
 12849;    2498.54;    1137.99;    2499.54;    1125.51;    2471.33;    1123.26;    2470.33;    1135.74;       10;    0.83;   move
  1866;    1924.67;     362.02;    1938.78;     361.02;    1936.33;     326.48;    1922.22;     327.48;       10;    0.83;   move
 10661;    2635.60;    1165.30;    2636.67;    1152.23;    2608.77;    1149.95;    2607.71;    1163.02;       10;    0.83;   stop
 18155;    3390.38;    1267.56;    3393.57;    1252.55;    3357.75;    1244.94;    3354.56;    1259.95;       10;    0.83;   stop
     8;    2991.41;    1302.14;    2994.05;    1287.67;    2962.84;    1281.98;    2960.20;    1296.45;       10;    0.83;   stop
 15242;    3061.05;    1226.98;    3063.56;    1213.12;    3032.70;    1207.52;    3030.19;    1221.38;       10;    0.83;   stop
   231;    1970.45;    1174.93;    1999.07;    1166.68;    1995.36;    1153.82;    1966.75;    1162.07;       10;    0.83;   move
 16638;    2962.62;    1186.71;    2964.95;    1173.53;    2933.13;    1167.91;    2930.80;    1181.09;       10;    0.83;   stop
 14136;    2973.05;    1210.61;    2975.68;    1196.05;    2942.95;    1190.14;    2940.32;    1204.70;       10;    0.82;   stop
 13866;    2725.41;    1154.20;    2726.98;    1142.41;    2700.72;    1138.92;    2699.16;    1150.72;       10;    0.82;   stop
 17406;    1387.10;    1155.68;    1387.33;    1143.20;    1360.15;    1142.70;    1359.92;    1155.18;       10;    0.82;   stop
 15479;    1647.50;    1199.48;    1647.96;    1185.44;    1616.13;    1184.39;    1615.66;    1198.43;       10;    0.82;   stop
 12507;    2930.67;    1202.86;    2933.29;    1189.27;    2902.08;    1183.26;    2899.46;    1196.86;       10;    0.82;   stop
    52;    2952.50;    1292.54;    2954.85;    1279.19;    2923.00;    1273.59;    2920.65;    1286.94;       10;    0.82;   stop
    58;     783.77;    2007.12;     784.17;    1979.32;     770.61;    1979.13;     770.20;    2006.93;       10;    0.82;   stop
 17789;    1852.49;     378.55;    1867.43;     378.25;    1866.76;     344.83;    1851.82;     345.12;       10;    0.82;   stop
 17539;    1423.49;    1128.34;    1423.97;    1114.85;    1394.64;    1113.79;    1394.15;    1127.28;       10;    0.82;   move
    21;    1970.26;     908.96;    1983.00;     907.25;    1979.24;     879.23;    1966.50;     880.94;       10;    0.82;   stop
    29;    3395.44;    1154.49;    3398.31;    1141.83;    3367.68;    1134.88;    3364.81;    1147.54;       10;    0.82;   stop
    24;    2923.96;    1162.19;    2926.23;    1150.32;    2898.38;    1145.00;    2896.12;    1156.87;       10;    0.82;   stop
   379;    1959.98;     416.39;    1973.79;     393.02;    1963.37;     386.86;    1949.56;     410.23;       10;    0.82;   stop
 15374;    1702.95;    1196.78;    1703.30;    1184.48;    1676.55;    1183.72;    1676.20;    1196.02;       10;    0.82;   stop
 14551;    2436.81;    1209.05;    2437.11;    1195.69;    2409.31;    1195.07;    2409.01;    1208.44;       10;    0.82;   move
 14263;    2544.66;    1216.76;    2545.50;    1202.72;    2514.09;    1200.86;    2513.25;    1214.91;       10;    0.82;   move
    19;    3032.14;    1309.75;    3034.63;    1295.45;    3000.86;    1289.56;    2998.37;    1303.86;       10;    0.82;   stop
    17;    1961.11;    1950.18;    1967.24;    1919.03;    1954.08;    1916.44;    1947.95;    1947.59;       10;    0.82;   stop
    16;    2623.61;    1126.88;    2625.06;    1114.01;    2596.01;    1110.74;    2594.56;    1123.62;       10;    0.82;   stop
 12006;    2799.33;    1183.09;    2801.46;    1170.71;    2773.55;    1165.91;    2771.42;    1178.29;       10;    0.82;   stop
 12959;    2838.85;    1187.31;    2840.71;    1174.73;    2812.17;    1170.50;    2810.30;    1183.08;       10;    0.82;   stop
 17028;    3231.23;    1258.30;    3234.38;    1245.67;    3204.71;    1238.26;    3201.55;    1250.89;       10;    0.82;   stop
 18001;    3341.45;    1256.96;    3344.64;    1244.26;    3314.80;    1236.79;    3311.61;    1249.49;       10;    0.82;   stop
 11644;    1975.59;    1685.21;    1976.51;    1661.02;    1964.16;    1660.54;    1963.24;    1684.73;       10;    0.82;   stop
   154;    1957.66;     387.14;    1974.35;     370.01;    1966.24;     362.11;    1949.56;     379.24;       10;    0.82;   stop
    65;    1798.50;     382.13;    1813.07;     381.96;    1812.75;     353.62;    1798.18;     353.79;       10;    0.82;   stop
    72;    2569.36;    1243.84;    2570.46;    1230.13;    2541.14;    1227.79;    2540.04;    1241.50;       10;    0.82;   stop
  7576;    1936.16;    1843.79;    1940.53;    1809.68;    1927.09;    1807.96;    1922.72;    1842.07;       10;    0.82;   move
 16131;    1868.87;     724.66;    1882.29;     722.86;    1878.41;     693.96;    1865.00;     695.76;       10;    0.82;   stop
    87;     606.08;    1187.55;     606.77;    1175.51;     580.80;    1174.02;     580.10;    1186.05;       10;    0.82;   stop
    55;    1953.90;     906.71;    1965.84;     904.62;    1961.10;     877.54;    1949.16;     879.63;       10;    0.82;   stop
    23;    2677.42;    1130.33;    2678.66;    1116.86;    2647.95;    1114.05;    2646.72;    1127.52;       10;    0.82;   stop
 16246;    3181.20;    1249.08;    3183.76;    1235.96;    3151.62;    1229.67;    3149.05;    1242.79;       10;    0.82;   stop
  4671;    1961.69;    1309.20;    1976.28;    1309.00;    1975.81;    1274.92;    1961.22;    1275.12;       10;    0.82;   stop
 11839;    1933.58;    1418.23;    1947.33;    1416.55;    1943.17;    1382.46;    1929.42;    1384.14;       10;    0.82;   stop
    41;    1269.00;    1694.71;    1270.03;    1682.47;    1244.25;    1680.29;    1243.22;    1692.53;       10;    0.82;   stop
 14796;    1934.94;    1960.83;    1942.95;    1931.71;    1930.56;    1928.30;    1922.55;    1957.42;       10;    0.82;   stop
    78;     871.65;    1083.38;     871.78;    1071.29;     844.82;    1071.00;     844.69;    1083.09;       10;    0.81;   stop
  9064;    1740.38;    1162.64;    1740.66;    1150.99;    1714.49;    1150.36;    1714.22;    1162.01;       10;    0.81;   stop
 14828;    1676.72;    1179.32;    1677.03;    1165.88;    1646.53;    1165.18;    1646.22;    1178.62;       10;    0.81;   stop
    46;    2214.31;    1233.82;    2214.74;    1219.58;    2184.62;    1218.68;    2184.20;    1232.92;       10;    0.81;   stop
  7288;    1995.03;    1375.82;    1996.44;    1346.22;    1982.59;    1345.56;    1981.18;    1375.16;       10;    0.81;   stop
 16037;    1884.23;     716.34;    1897.73;     714.68;    1893.99;     684.29;    1880.49;     685.95;       10;    0.81;   stop
 10532;    1846.54;     869.45;    1861.07;     868.79;    1859.67;     838.30;    1845.15;     838.96;       10;    0.81;   stop
    68;    1169.30;    1089.97;    1169.83;    1079.00;    1147.08;    1077.90;    1146.54;    1088.87;       10;    0.81;   stop
 12369;    1674.20;    1164.15;    1704.48;    1163.47;    1704.17;    1149.97;    1673.90;    1150.66;       10;    0.81;   stop
