vehicle_id; veh_bb_x1; veh_bb_y1; veh_bb_x2; veh_bb_y2; veh_bb_x3; veh_bb_y3; veh_bb_x4; veh_bb_y4; det_class; conf_score; state
   138;    2897.16;    1176.43;    2899.23;    1163.88;    2868.93;    1158.89;    2866.87;    1171.43;       10;    0.84;   stop
     2;    2749.99;    1138.64;    2751.71;    1125.58;    2720.51;    1121.49;    2718.79;    1134.55;       10;    0.84;   stop
   412;    2975.70;    1191.19;    2978.09;    1178.63;    2951.55;    1173.56;    2949.16;    1186.12;       10;    0.84;   move
    11;    1940.97;    1918.84;    1948.78;    1886.83;    1935.78;    1883.66;    1927.97;    1915.67;       10;    0.84;   stop
     5;    1704.01;    1100.73;    1704.49;    1088.42;    1677.74;    1087.39;    1677.26;    1099.71;       10;    0.84;   stop
     6;    2892.06;    1157.00;    2894.11;    1144.99;    2866.44;    1140.25;    2864.39;    1152.26;       10;    0.83;   stop
   135;    3496.95;    1370.96;    3500.27;    1357.96;    3469.61;    1350.14;    3466.29;    1363.13;       10;    0.83;   move
     1;    2996.03;    1176.93;    2998.47;    1165.29;    2971.72;    1159.69;    2969.28;    1171.33;       10;    0.83;   stop
   104;    3626.79;    1424.72;    3629.35;    1411.99;    3597.59;    1405.59;    3595.02;    1418.32;       10;    0.83;   stop
     8;    2992.44;    1302.55;    2994.84;    1288.53;    2964.06;    1283.26;    2961.66;    1297.28;       10;    0.83;   stop
     4;    2847.84;    1167.00;    2850.16;    1153.23;    2820.66;    1148.25;    2818.34;    1162.02;       10;    0.83;   stop
    19;    3033.15;    1310.18;    3035.57;    1295.90;    3002.10;    1290.25;    2999.68;    1304.53;       10;    0.83;   stop
    27;    1976.13;    1390.04;    1976.70;    1364.25;    1963.62;    1363.96;    1963.05;    1389.75;       10;    0.83;   stop
    12;    1853.66;    1001.31;    1853.78;     968.62;    1840.19;     968.56;    1840.06;    1001.26;       10;    0.83;   move
   201;    3051.66;    1205.96;    3054.06;    1193.69;    3027.09;    1188.41;    3024.69;    1200.69;       10;    0.83;   move
    50;    1853.13;     293.02;    1868.53;     292.95;    1868.37;     257.67;    1852.97;     257.74;       10;    0.83;   stop
    40;    1982.15;    1464.23;    1985.20;    1438.55;    1973.35;    1437.15;    1970.30;    1462.82;       10;    0.83;   stop
    22;    3015.68;    1280.45;    3018.46;    1266.16;    2985.82;    1259.80;    2983.04;    1274.09;       10;    0.83;   stop
     3;    2696.65;    1151.14;    2697.67;    1139.59;    2671.71;    1137.30;    2670.69;    1148.85;       10;    0.83;   stop
    25;    1953.42;    1876.43;    1959.32;    1845.38;    1945.83;    1842.82;    1939.93;    1873.87;       10;    0.83;   stop
    26;    1933.89;    1953.33;    1940.80;    1927.61;    1929.36;    1924.54;    1922.45;    1950.26;       10;    0.83;   stop
    42;    1914.55;    2000.72;    1926.14;    1969.98;    1912.70;    1964.91;    1901.11;    1995.65;       10;    0.83;   stop
    43;    1884.43;    2081.84;    1895.74;    2053.26;    1882.54;    2048.03;    1871.23;    2076.62;       10;    0.83;   stop
    38;    1746.35;    1164.30;    1746.85;    1151.00;    1715.67;    1149.83;    1715.17;    1163.12;       10;    0.83;   stop
   100;    3049.50;    1272.61;    3051.65;    1261.14;    3026.25;    1256.39;    3024.10;    1267.86;       10;    0.83;   stop
    15;    3023.70;    1222.56;    3026.21;    1209.38;    2996.46;    1203.69;    2993.94;    1216.87;       10;    0.83;   move
    36;    1975.75;    1738.68;    1979.65;    1701.97;    1965.31;    1700.45;    1961.41;    1737.15;       10;    0.83;   stop
    17;    1960.85;    1950.74;    1966.92;    1919.57;    1953.78;    1917.01;    1947.70;    1948.18;       10;    0.83;   stop
   268;     124.13;    1089.63;     125.23;    1077.52;      98.17;    1075.06;      97.07;    1087.17;       10;    0.83;   stop
    69;    1661.27;    1164.38;    1661.45;    1151.26;    1631.60;    1150.87;    1631.43;    1163.99;       10;    0.83;   stop
