vehicle_id; veh_bb_x1; veh_bb_y1; veh_bb_x2; veh_bb_y2; veh_bb_x3; veh_bb_y3; veh_bb_x4; veh_bb_y4; det_class; conf_score; state
     1;    2699.19;    1100.10;    2700.17;    1087.94;    2673.43;    1085.78;    2672.45;    1097.94;       10;    0.84;   stop
     9;    2741.27;    1102.49;    2742.55;    1089.94;    2711.23;    1086.76;    2709.95;    1099.31;       10;    0.84;   stop
   948;    1028.75;    1220.07;    1031.17;    1206.43;    1000.19;    1200.93;     997.77;    1214.57;       10;    0.84;   stop
     5;    1860.59;    1162.34;    1889.51;    1147.58;    1883.03;    1134.91;    1854.12;    1149.67;       10;    0.84;   move
    14;    2732.26;    1118.83;    2733.29;    1106.49;    2705.62;    1104.17;    2704.58;    1116.51;       10;    0.83;   stop
     3;    2989.37;    1256.20;    2991.64;    1241.68;    2960.38;    1236.80;    2958.11;    1251.32;       10;    0.83;   stop
   227;    2822.73;    1147.53;    2824.16;    1133.71;    2794.02;    1130.60;    2792.59;    1144.42;       10;    0.83;   stop
   175;    1898.30;    1169.31;    1921.47;    1155.65;    1915.08;    1144.81;    1891.91;    1158.47;       10;    0.83;   move
    73;    2997.21;    1170.54;    3000.00;    1150.37;    2941.38;    1142.27;    2938.59;    1162.44;        9;    0.83;   stop
    39;    2772.31;    1120.31;    2773.45;    1107.51;    2744.31;    1104.94;    2743.18;    1117.74;       10;    0.83;   stop
  2533;    3733.63;    1294.69;    3736.37;    1279.62;    3700.75;    1273.12;    3698.00;    1288.20;       10;    0.83;   move
    29;    1936.62;    1856.31;    1940.80;    1825.48;    1926.63;    1823.56;    1922.45;    1854.39;       10;    0.83;   stop
     2;    1989.85;    1945.01;    1994.78;    1913.59;    1981.40;    1911.49;    1976.47;    1942.91;       10;    0.83;   stop
    10;    3711.18;    1380.03;    3714.78;    1365.77;    3680.07;    1357.00;    3676.47;    1371.26;       10;    0.83;   stop
    22;    1698.38;    1109.33;    1698.45;    1096.94;    1672.12;    1096.80;    1672.05;    1109.19;       10;    0.83;   stop
  2639;    3800.54;    1329.85;    3803.89;    1314.93;    3766.96;    1306.63;    3763.61;    1321.56;       10;    0.83;   move
    16;    2498.44;    1215.41;    2498.64;    1202.65;    2470.31;    1202.22;    2470.11;    1214.98;       10;    0.82;   stop
    13;    2850.16;    1110.93;    2851.45;    1098.08;    2822.84;    1095.19;    2821.55;    1108.05;       10;    0.82;   stop
     7;    2987.20;    1131.04;    2989.38;    1119.56;    2962.55;    1114.46;    2960.37;    1125.94;       10;    0.82;   stop
    60;    3032.65;    1241.24;    3035.22;    1226.26;    3000.35;    1220.26;    2997.78;    1235.24;       10;    0.82;   move
   158;    1953.53;    1897.93;    1958.18;    1869.48;    1945.72;    1867.44;    1941.07;    1895.90;       10;    0.82;   move
