vehicle_id; veh_bb_x1; veh_bb_y1; veh_bb_x2; veh_bb_y2; veh_bb_x3; veh_bb_y3; veh_bb_x4; veh_bb_y4; det_class; conf_score; state
     1;    2698.59;    1100.25;    2699.64;    1087.90;    2672.91;    1085.62;    2671.86;    1097.97;       10;    0.84;   stop
  7920;    2895.06;    1136.61;    2896.98;    1123.66;    2865.69;    1119.01;    2863.77;    1131.97;       10;    0.84;   move
     9;    2741.19;    1102.74;    2742.45;    1089.61;    2710.19;    1086.51;    2708.92;    1099.64;       10;    0.84;   stop
  4017;    2729.54;    1119.76;    2730.81;    1106.04;    2700.46;    1103.24;    2699.19;    1116.96;       10;    0.83;   stop
     3;    2989.37;    1256.33;    2991.70;    1241.63;    2960.38;    1236.67;    2958.05;    1251.37;       10;    0.83;   stop
     2;    1989.83;    1945.31;    1995.13;    1913.47;    1981.42;    1911.19;    1976.12;    1943.03;       10;    0.83;   stop
  7538;    1861.90;     723.06;    1876.39;     721.07;    1871.97;     688.82;    1857.48;     690.80;       10;    0.83;   stop
     7;    2987.37;    1130.35;    2989.47;    1119.09;    2962.38;    1114.02;    2960.28;    1125.29;       10;    0.83;   stop
  3352;    1927.47;     912.15;    1941.43;     909.68;    1935.78;     877.73;    1921.82;     880.20;       10;    0.83;   move
  4700;    1988.16;    1801.49;    1990.28;    1769.04;    1976.53;    1768.14;    1974.41;    1800.59;       10;    0.83;   stop
  7731;    1808.40;     553.15;    1821.87;     552.09;    1819.35;     520.10;    1805.88;     521.16;       10;    0.83;   stop
    16;    2498.26;    1215.74;    2498.61;    1202.64;    2470.49;    1201.89;    2470.14;    1214.98;       10;    0.83;   stop
  2648;    1872.58;     876.88;    1887.42;     875.70;    1884.92;     844.37;    1870.08;     845.55;       10;    0.83;   stop
    64;    2238.85;    1099.44;    2238.92;    1087.71;    2214.09;    1087.56;    2214.01;    1099.29;       10;    0.83;   stop
    15;    2917.13;    1119.52;    2918.90;    1107.64;    2890.87;    1103.48;    2889.10;    1115.36;       10;    0.83;   stop
    39;    2160.66;    1118.01;    2188.39;    1117.63;    2188.22;    1104.99;    2160.48;    1105.37;       10;    0.82;   stop
    10;    3711.23;    1379.64;    3714.69;    1365.27;    3680.02;    1356.92;    3676.56;    1371.29;       10;    0.82;   stop
   284;    1934.43;     785.05;    1946.54;     784.15;    1944.20;     752.82;    1932.08;     753.73;       10;    0.82;   stop
   114;    1811.03;     850.54;    1825.15;     850.41;    1824.88;     822.33;    1810.76;     822.47;       10;    0.82;   stop
    66;    2874.15;    1237.04;    2876.26;    1216.62;    2821.35;    1210.96;    2819.24;    1231.38;        9;    0.82;   stop
  5532;    1974.21;    1917.83;    1979.53;    1889.39;    1966.29;    1886.92;    1960.97;    1915.36;       10;    0.82;   stop
    32;    1926.70;     742.60;    1940.51;     740.97;    1936.55;     707.52;    1922.74;     709.16;       10;    0.82;   stop
  2533;    2591.59;    1113.39;    2592.29;    1098.82;    2559.41;    1097.23;    2558.71;    1111.80;       10;    0.82;   stop
    29;    1936.57;    1856.96;    1940.80;    1825.96;    1926.68;    1824.04;    1922.45;    1855.04;       10;    0.82;   stop
    21;    1822.13;     887.16;    1822.13;     857.72;    1807.12;     857.72;    1807.12;     887.16;       10;    0.82;   stop
    22;    1697.81;    1109.20;    1697.82;    1096.95;    1671.56;    1096.93;    1671.55;    1109.18;       10;    0.82;   stop
  3746;    2908.75;    1157.23;    2910.36;    1144.94;    2881.25;    1141.15;    2879.64;    1153.43;       10;    0.82;   stop
    26;    3383.78;    1092.34;    3386.42;    1079.63;    3355.90;    1073.29;    3353.26;    1086.00;       10;    0.82;   stop
    38;    2566.45;    1215.74;    2566.74;    1202.49;    2538.42;    1201.88;    2538.14;    1215.13;       10;    0.82;   stop
  2008;    2597.11;    1134.06;    2597.86;    1119.87;    2566.27;    1118.19;    2565.51;    1132.38;       10;    0.82;   stop
    18;    1976.06;    1982.75;    1984.82;    1951.68;    1971.75;    1948.00;    1962.99;    1979.07;       10;    0.82;   stop
    23;    1972.18;    1089.06;    1981.46;    1079.37;    1958.57;    1057.44;    1949.29;    1067.13;       10;    0.82;   move
    41;    1341.24;    1117.80;    1366.79;    1117.48;    1366.64;    1105.20;    1341.08;    1105.52;       10;    0.82;   stop
  2098;    2635.15;    1134.06;    2635.58;    1120.29;    2604.73;    1119.32;    2604.29;    1133.09;       10;    0.82;   stop
  4874;    1984.13;    1836.96;    1987.38;    1808.48;    1973.62;    1806.91;    1970.37;    1835.40;       10;    0.82;   stop
   175;    1936.74;     820.44;    1948.88;     819.47;    1946.76;     792.81;    1934.62;     793.78;       10;    0.82;   stop
    34;    2203.48;    1118.66;    2234.42;    1118.30;    2234.27;    1105.47;    2203.33;    1105.82;       10;    0.82;   stop
  5926;    1818.52;     677.16;    1831.93;     676.21;    1829.86;     646.96;    1816.44;     647.91;       10;    0.81;   stop
    13;    2850.26;    1109.98;    2851.27;    1097.30;    2822.74;    1095.02;    2821.73;    1107.70;       10;    0.81;   stop
    28;    1288.84;    1719.78;    1289.21;    1707.75;    1263.79;    1706.97;    1263.42;    1719.00;       10;    0.81;   stop
  4122;    1909.89;     578.50;    1910.27;     545.53;    1897.11;     545.37;    1896.73;     578.35;       10;    0.81;   move
  3212;    1747.91;    1170.81;    1778.07;    1170.27;    1777.84;    1156.82;    1747.68;    1157.35;       10;    0.81;   stop
   409;    2265.10;    1118.60;    2294.36;    1118.11;    2294.15;    1105.53;    2264.89;    1106.01;       10;    0.81;   stop
   113;    1948.86;     769.11;    1962.44;     767.71;    1959.30;     737.26;    1945.71;     738.67;       10;    0.81;   stop
  7681;     914.89;    1223.41;     915.02;    1210.60;     888.86;    1210.34;     888.73;    1223.15;       10;    0.81;   move
    49;    3042.33;    1137.52;    3043.84;    1126.05;    3017.67;    1122.60;    3016.16;    1134.07;       10;    0.81;   stop
  7639;    3358.40;    1214.07;    3361.49;    1195.39;    3310.04;    1186.87;    3306.95;    1205.54;        9;    0.81;   move
  7821;    3411.39;    1229.14;    3415.14;    1216.49;    3384.55;    1207.42;    3380.80;    1220.07;       10;    0.81;   move
  8318;    3554.51;    1251.72;    3557.70;    1236.43;    3521.74;    1228.91;    3518.55;    1244.19;       10;    0.81;   move
    71;    1955.63;     907.94;    1968.66;     905.69;    1963.87;     877.99;    1950.84;     880.25;       10;    0.81;   stop
  7948;    1816.64;     315.36;    1830.83;     313.78;    1827.23;     281.46;    1813.05;     283.04;       10;    0.81;   stop
    61;    1927.27;     497.80;    1941.17;     496.39;    1938.23;     467.45;    1924.33;     468.86;       10;    0.81;   stop
   101;    1793.89;     804.27;    1807.42;     802.57;    1803.86;     774.11;    1790.33;     775.80;       10;    0.81;   stop
  8275;       2.91;    1232.80;      79.97;    1226.28;      78.31;    1206.57;       1.24;    1213.10;        9;    0.81;   stop
  6563;    1746.83;    1208.31;    1779.14;    1207.81;    1778.92;    1193.57;    1746.61;    1194.06;       10;    0.81;   move
   637;    1844.05;     990.38;    1846.19;     962.43;    1834.05;     961.49;    1831.90;     989.45;       10;    0.81;   stop
    44;    2903.35;    1358.81;    2909.74;    1346.31;    2879.90;    1331.06;    2873.51;    1343.57;       10;    0.81;   stop
    30;    2885.06;    1115.18;    2886.73;    1102.16;    2856.43;    1098.26;    2854.75;    1111.28;       10;    0.81;   stop
   249;    1937.57;     862.45;    1950.71;     861.44;    1948.18;     828.42;    1935.04;     829.43;       10;    0.81;   stop
  5190;    1822.08;     757.95;    1837.12;     756.89;    1834.92;     725.92;    1819.88;     726.99;       10;    0.81;   stop
    53;     839.68;    1128.05;     867.69;    1127.30;     867.37;    1115.20;     839.36;    1115.95;       10;    0.81;   stop
