vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2028.65;1239.74;2029.3;1208.56;2014.6;1208.26;2013.95;1239.44;10;0.8;move;-1;;
3;3145.86;1198.45;3147.97;1182.06;3110.08;1177.18;3107.97;1193.57;10;0.82;stop;11;1;7518
7;854.85;1172.43;855.39;1158.38;826.09;1157.26;825.55;1171.31;10;0.83;stop;-1;;
8;1999.55;1284.06;2014.84;1283.89;2014.45;1250.56;1999.16;1250.74;10;0.78;move;-1;;
10;2951.56;1037.18;2952.97;1021.73;2920.47;1018.76;2919.06;1034.21;10;0.82;stop;6;1;7518
11;368.16;1090.98;396.77;1090.15;396.37;1076.52;367.76;1077.35;10;0.78;move;-1;;
13;212.22;1116.48;241.78;1115.0;241.06;1100.7;211.51;1102.19;10;0.64;move;-1;;
14;401.56;1094.0;430.1;1092.91;429.54;1078.18;400.99;1079.28;10;0.77;move;-1;;
15;2653.24;1152.2;2681.16;1152.15;2681.13;1138.3;2653.22;1138.35;10;0.81;stop;11;1;7518
16;2001.75;1355.97;2017.16;1355.55;2016.37;1326.03;2000.96;1326.45;10;0.8;move;-1;;
19;1977.49;668.98;1992.04;667.94;1990.01;639.4;1975.46;640.43;10;0.82;stop;9;1;7518
21;2824.51;1155.91;2825.1;1141.62;2791.12;1140.21;2790.52;1154.51;10;0.81;stop;11;1;7518
22;1960.5;680.35;1974.76;679.43;1972.69;647.15;1958.43;648.07;10;0.8;stop;9;1;7518
23;1075.23;640.0;1075.59;626.15;1044.84;625.34;1044.47;639.2;10;0.81;stop;-1;;
26;1957.97;640.61;1973.95;639.24;1970.99;604.77;1955.02;606.14;10;0.81;stop;9;1;7518
27;2725.78;1153.76;2726.23;1137.69;2691.84;1136.74;2691.4;1152.81;10;0.81;stop;11;1;7518
29;52.56;1117.25;81.49;1116.33;81.03;1101.82;52.1;1102.74;10;0.66;move;-1;;
32;3500.32;1067.5;3504.83;1051.97;3469.99;1041.87;3465.49;1057.4;10;0.8;stop;6;1;7518
