vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2029.1;1241.0;2029.43;1208.27;2014.15;1208.12;2013.82;1240.85;10;0.8;move;-1;;
3;3145.15;1198.13;3147.19;1182.3;3109.85;1177.49;3107.81;1193.33;10;0.81;stop;11;1;7518
7;854.53;1173.29;854.87;1159.95;825.47;1159.21;825.13;1172.55;10;0.83;stop;-1;;
8;1999.7;1284.45;2014.98;1284.13;2014.3;1251.3;1999.02;1251.62;10;0.78;move;-1;;
10;2950.47;1036.33;2951.69;1021.22;2920.15;1018.67;2918.93;1033.78;10;0.82;stop;6;1;7518
11;2235.38;1047.42;2263.48;1045.57;2262.56;1031.58;2234.46;1033.43;10;0.79;move;-1;;
13;2322.2;1047.07;2352.14;1044.04;2350.68;1029.68;2320.74;1032.71;10;0.8;move;-1;;
14;2272.22;1045.72;2302.53;1043.8;2301.66;1029.91;2271.34;1031.82;10;0.78;move;-1;;
15;2680.93;1152.19;2680.94;1138.34;2652.32;1138.31;2652.31;1152.16;10;0.81;stop;11;1;7518
16;2001.58;1356.47;2016.79;1356.07;2015.99;1326.09;2000.77;1326.5;10;0.8;move;-1;;
18;2496.46;1063.35;2497.25;1046.49;2463.29;1044.9;2462.5;1061.76;10;0.77;move;-1;;
19;1976.68;669.81;1991.36;668.68;1989.14;639.69;1974.45;640.82;10;0.83;stop;9;1;7518
20;2195.97;1067.95;2225.04;1066.48;2224.34;1052.68;2195.27;1054.15;10;0.77;move;-1;;
21;2823.47;1155.91;2824.06;1141.58;2791.03;1140.21;2790.44;1154.54;10;0.82;stop;11;1;7518
22;1960.76;681.23;1975.19;679.92;1972.24;647.4;1957.81;648.7;10;0.82;stop;9;1;7518
23;1075.83;640.9;1076.63;626.48;1044.79;624.72;1043.99;639.14;10;0.81;stop;-1;;
25;2375.08;1065.42;2413.97;1062.2;2412.55;1045.08;2373.66;1048.3;10;0.73;move;-1;;
26;1957.35;640.87;1973.36;639.51;1970.5;605.63;1954.48;606.99;10;0.83;stop;9;1;7518
27;2724.99;1153.66;2725.39;1137.7;2691.51;1136.84;2691.11;1152.8;10;0.81;stop;11;1;7518
28;2241.62;1067.17;2273.3;1065.7;2272.63;1051.2;2240.95;1052.68;10;0.79;move;-1;;
29;2286.13;1065.33;2316.98;1062.97;2315.87;1048.54;2285.02;1050.91;10;0.79;move;-1;;
32;3498.6;1067.34;3503.24;1052.43;3469.84;1042.04;3465.2;1056.95;10;0.81;stop;6;1;7518
33;2585.71;1061.49;2586.0;1045.13;2550.67;1044.51;2550.38;1060.87;10;0.73;move;-1;;
36;992.7;635.7;993.38;622.36;965.37;620.92;964.68;634.26;10;0.82;stop;-1;;
37;3428.42;930.65;3446.16;903.02;3433.15;894.66;3415.4;922.29;10;0.81;stop;6;1;7518
40;1992.94;896.51;2007.36;896.43;2007.18;865.8;1992.77;865.89;10;0.81;stop;9;1;7518
41;2374.1;1041.19;2400.93;1039.46;2400.03;1025.43;2373.19;1027.17;10;0.75;move;-1;;
44;3501.77;1048.4;3507.36;1033.35;3473.23;1020.66;3467.64;1035.71;10;0.81;stop;6;1;5352
46;1784.07;1659.18;1784.15;1645.1;1756.3;1644.95;1756.23;1659.03;10;0.8;stop;14;1;7518
47;2033.32;1283.24;2033.32;1253.64;2019.11;1253.64;2019.11;1283.24;10;0.79;move;-1;;
48;3749.08;1265.64;3751.85;1251.68;3722.79;1245.92;3720.03;1259.89;10;0.79;move;-1;;
49;1145.1;1055.68;1145.36;1040.74;1113.33;1040.2;1113.08;1055.14;10;0.81;stop;10;1;7518
52;58.45;1102.51;64.38;1082.78;36.41;1074.37;30.48;1094.09;10;0.63;stop;-1;;
53;2833.07;1027.98;2834.08;1012.91;2798.3;1010.52;2797.29;1025.59;10;0.8;stop;6;1;7518
54;2015.09;1533.06;2028.8;1532.77;2028.16;1502.19;2014.45;1502.48;10;0.79;move;-1;;
56;3356.08;1360.73;3361.4;1347.0;3332.99;1335.99;3327.67;1349.72;10;0.8;stop;11;1;7518
57;1789.97;234.17;1804.07;233.27;1802.16;203.45;1788.06;204.35;10;0.79;stop;1;1;7132
59;2968.89;1287.19;2974.0;1271.51;2938.11;1259.81;2933.0;1275.49;10;0.79;stop;13;1;7518
60;2026.1;1755.03;2028.78;1723.53;2014.9;1722.35;2012.22;1753.84;10;0.82;move;-1;;
62;1996.94;1238.11;2010.72;1237.94;2010.31;1204.27;1996.53;1204.43;10;0.8;move;-1;;
64;1493.17;1655.34;1493.45;1641.51;1464.46;1640.91;1464.17;1654.74;10;0.79;stop;14;1;7518
65;2026.89;1693.31;2027.86;1666.43;2014.3;1665.94;2013.33;1692.82;10;0.8;move;-1;;
66;3317.24;1346.55;3325.9;1314.11;3309.95;1309.86;3301.29;1342.29;10;0.81;stop;11;1;4669
67;1983.09;742.22;1997.73;740.69;1994.54;710.15;1979.9;711.68;10;0.81;stop;9;1;7518
68;3734.06;895.56;3769.5;891.69;3767.82;876.31;3732.38;880.19;10;0.8;stop;6;1;7518
72;3475.71;827.41;3492.87;798.63;3479.6;790.71;3462.44;819.5;10;0.8;stop;6;1;7518
74;2893.55;1030.07;2894.54;1015.97;2867.2;1014.06;2866.21;1028.16;10;0.81;stop;6;1;7518
76;2497.19;1152.94;2529.23;1152.35;2528.94;1136.44;2496.9;1137.03;10;0.79;stop;11;1;7518
79;3141.53;448.42;3170.28;443.62;3167.85;429.08;3139.1;433.88;10;0.82;stop;8;1;7518
80;3779.73;890.12;3813.46;887.1;3812.14;872.38;3778.41;875.4;10;0.8;stop;6;1;7518
84;1809.34;507.56;1824.37;505.96;1821.03;474.57;1806.01;476.16;10;0.81;stop;1;1;4288
85;1990.69;1606.58;2006.45;1606.16;2005.49;1570.42;1989.73;1570.84;10;0.8;move;-1;;
86;2746.76;483.42;2783.07;479.12;2781.21;463.46;2744.9;467.75;10;0.81;stop;7;1;7518
87;858.81;1175.99;888.9;1175.61;888.69;1159.32;858.6;1159.7;10;0.78;stop;-1;;
90;3410.02;965.7;3426.06;933.59;3411.23;926.18;3395.19;958.28;10;0.8;stop;6;1;7518
91;2027.81;1382.16;2042.72;1382.11;2042.63;1352.16;2027.72;1352.2;10;0.79;stop;15;1;7518
92;937.1;1059.75;966.38;1059.22;966.12;1045.12;936.84;1045.66;10;0.78;stop;10;1;7518
93;397.08;1073.78;397.1;1059.06;366.51;1059.03;366.5;1073.76;10;0.79;stop;10;1;7518
96;1860.66;2149.94;1873.75;2121.48;1861.97;2116.06;1848.87;2144.52;10;0.81;stop;-1;;
97;1978.68;704.36;1992.64;703.16;1990.32;676.02;1976.36;677.21;10;0.81;stop;9;1;7518
98;2651.02;492.21;2679.42;488.96;2677.73;474.17;2649.33;477.41;10;0.82;stop;7;1;7518
99;1935.39;2037.44;1948.46;2003.79;1933.39;1997.93;1920.32;2031.59;10;0.83;move;-1;;
101;1875.94;2115.49;1888.33;2089.5;1877.06;2084.13;1864.67;2110.12;10;0.79;stop;-1;;
102;216.4;1099.3;246.37;1097.0;245.31;1083.2;215.34;1085.5;10;0.75;move;-1;;
107;2100.59;1092.79;2132.47;1091.17;2131.66;1075.09;2099.78;1076.7;10;0.78;move;-1;;
109;2014.2;1604.57;2027.75;1604.13;2026.8;1574.68;2013.25;1575.12;10;0.78;move;-1;;
110;2914.01;1303.86;2915.16;1288.41;2882.55;1285.98;2881.4;1301.43;10;0.73;stop;13;1;7518
111;1991.7;852.62;2004.62;851.42;2002.05;823.63;1989.13;824.83;10;0.81;stop;9;1;7518
112;1983.71;823.35;1998.8;820.78;1993.35;788.78;1978.27;791.34;10;0.8;stop;9;1;7518
114;3058.51;1051.11;3060.58;1037.8;3032.99;1033.52;3030.92;1046.82;10;0.8;stop;6;1;7518
115;2152.59;1049.79;2186.18;1048.46;2185.59;1033.71;2152.01;1035.04;10;0.78;stop;-1;;
116;2023.79;1398.72;2025.19;1365.46;2010.46;1364.84;2009.06;1398.1;10;0.8;move;-1;;
117;2571.92;1696.35;2574.53;1660.59;2559.96;1659.52;2557.35;1695.29;10;0.79;stop;16;1;7518
118;1967.5;1837.36;1972.66;1804.43;1957.25;1802.02;1952.09;1834.94;10;0.78;stop;-1;;
119;1948.91;254.52;1962.86;253.22;1960.09;223.6;1946.14;224.91;10;0.8;stop;2;1;7518
120;2739.58;525.63;2774.0;522.34;2772.55;507.12;2738.13;510.41;10;0.82;stop;7;1;7518
124;1994.64;930.03;2007.82;929.39;2006.61;904.28;1993.43;904.92;10;0.79;stop;9;1;7518
125;1818.99;1016.94;1839.89;990.13;1828.26;981.06;1807.36;1007.87;10;0.75;stop;-1;;
126;3025.25;1047.98;3028.05;1032.74;2994.25;1026.52;2991.45;1041.76;10;0.81;stop;6;1;7518
127;2156.17;1069.85;2187.57;1068.71;2187.08;1055.28;2155.68;1056.42;10;0.75;move;-1;;
130;2642.03;1149.6;2642.07;1135.37;2611.35;1135.27;2611.3;1149.51;10;0.79;stop;11;1;7518
131;2695.24;1024.91;2696.34;1008.84;2664.33;1006.65;2663.23;1022.73;10;0.63;stop;6;1;7518
132;2685.79;489.78;2719.28;485.29;2717.21;469.85;2683.72;474.34;10;0.82;stop;7;1;7518
133;2392.99;515.29;2422.19;511.95;2420.51;497.21;2391.31;500.55;10;0.8;stop;7;1;7518
134;24.82;1112.41;25.53;1098.55;0.75;1097.28;0.03;1111.13;10;0.79;stop;-1;;
135;3584.44;682.4;3597.74;651.57;3582.74;645.1;3569.45;675.93;10;0.8;stop;6;1;7518
136;1293.85;1046.05;1317.33;1045.95;1317.28;1034.07;1293.8;1034.17;10;0.77;stop;10;1;7518
141;3213.11;1332.88;3227.65;1301.51;3213.45;1294.93;3198.91;1326.3;10;0.79;move;-1;;
142;1823.55;685.69;1837.85;684.37;1834.95;653.06;1820.65;654.38;10;0.8;stop;1;1;7518
143;41.4;1114.52;72.38;1112.38;71.39;1097.98;40.41;1100.12;10;0.78;move;-1;;
145;2084.24;1033.39;2116.89;1032.55;2116.51;1017.48;2083.86;1018.32;10;0.75;stop;-1;;
148;1276.58;1182.38;1326.12;1180.85;1325.55;1162.12;1276.0;1163.65;9;0.77;stop;12;1;7518
150;2316.13;1154.27;2346.71;1154.09;2346.62;1139.6;2316.04;1139.79;10;0.79;stop;11;1;7518
151;953.12;632.95;954.02;620.04;925.63;618.05;924.73;630.96;10;0.81;stop;-1;;
152;1985.72;778.3;1998.24;777.68;1996.96;751.7;1984.45;752.32;10;0.78;stop;9;1;7518
153;904.04;1062.2;934.13;1060.71;933.45;1047.17;903.37;1048.66;10;0.79;stop;10;1;7518
156;2194.05;1047.77;2225.55;1045.65;2224.58;1031.23;2193.08;1033.35;10;0.79;move;-1;;
158;1914.4;2028.74;1924.12;2004.38;1912.85;1999.89;1903.13;2024.24;10;0.79;stop;-1;;
159;3008.54;1305.35;3016.06;1290.21;2981.71;1273.15;2974.19;1288.29;10;0.76;stop;13;1;7518
160;792.55;1185.67;823.27;1184.64;822.76;1169.33;792.04;1170.36;10;0.78;stop;12;1;7518
161;766.55;1063.42;792.86;1062.55;792.42;1049.33;766.11;1050.2;10;0.75;stop;10;1;7518
163;3045.68;1341.68;3058.74;1327.11;3023.23;1295.27;3010.17;1309.84;10;0.72;stop;13;1;7518
166;3176.83;442.97;3205.17;438.32;3202.85;424.22;3174.52;428.86;10;0.8;stop;8;1;7518
167;1177.94;1181.9;1207.94;1180.01;1207.06;1165.97;1177.06;1167.87;10;0.78;stop;12;1;2652
168;1970.93;1524.03;1985.23;1523.73;1984.57;1492.1;1970.27;1492.39;10;0.78;stop;-1;;
171;750.4;1185.7;779.99;1184.86;779.6;1171.18;750.01;1172.02;10;0.79;stop;12;1;7518
172;2754.04;1023.34;2754.38;1008.04;2720.26;1007.28;2719.92;1022.58;10;0.8;stop;6;1;7518
173;1966.73;1336.9;1979.56;1334.76;1975.27;1309.1;1962.44;1311.24;10;0.78;move;-1;;
174;1890.51;2146.96;1902.96;2117.99;1889.68;2112.29;1877.23;2141.26;10;0.81;move;-1;;
175;1961.19;1912.86;1968.27;1882.94;1953.81;1879.52;1946.73;1909.44;10;0.8;stop;-1;;
176;3785.36;150.79;3797.9;119.65;3784.01;114.05;3771.47;145.2;10;0.79;stop;6;1;7518
177;3421.21;868.7;3441.34;845.44;3430.04;835.67;3409.91;858.93;10;0.78;stop;6;1;7518
179;3100.85;1190.92;3102.72;1175.3;3071.65;1171.58;3069.78;1187.2;10;0.8;stop;11;1;7518
180;3017.94;1178.98;3020.32;1164.29;2988.63;1159.15;2986.24;1173.83;10;0.79;stop;11;1;7518
181;1745.7;1657.42;1745.89;1642.6;1715.93;1642.21;1715.73;1657.03;10;0.78;stop;14;1;7518
183;2786.61;478.92;2819.45;475.17;2817.76;460.45;2784.93;464.2;10;0.82;stop;7;1;7518
184;862.4;1064.41;893.19;1063.05;892.6;1049.66;861.81;1051.02;10;0.77;stop;10;1;7518
185;2194.13;1157.62;2220.99;1156.76;2220.56;1143.01;2193.69;1143.86;10;0.78;stop;11;1;5030
187;2010.3;1476.62;2027.27;1475.68;2025.27;1439.38;2008.29;1440.32;10;0.75;move;-1;;
188;3751.92;237.19;3762.88;205.79;3748.08;200.63;3737.12;232.02;10;0.79;stop;6;1;7518
190;3282.06;517.76;3297.15;517.41;3296.37;484.43;3281.29;484.78;10;0.79;stop;8;1;7518
192;1719.08;1147.9;1756.19;1146.9;1755.74;1130.23;1718.63;1131.22;10;0.79;move;-1;;
195;944.55;1185.58;977.09;1184.7;976.67;1169.05;944.13;1169.92;10;0.65;stop;12;1;7518
196;2354.76;1154.33;2384.84;1153.58;2384.49;1139.54;2354.41;1140.29;10;0.79;stop;11;1;7518
197;2394.09;1153.71;2423.09;1153.14;2422.79;1137.91;2393.79;1138.48;10;0.78;stop;11;1;7518
198;2538.9;1150.32;2569.47;1150.06;2569.35;1135.68;2538.78;1135.94;10;0.77;stop;11;1;7518
199;2331.56;1065.35;2359.66;1062.36;2358.19;1048.53;2330.09;1051.51;10;0.79;move;-1;;
