vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
3;3145.6;1198.09;3147.6;1182.25;3110.34;1177.54;3108.34;1193.38;10;0.81;stop;11;1;7518
7;855.35;1172.61;855.7;1157.79;825.59;1157.08;825.24;1171.9;10;0.82;stop;-1;;
10;2951.44;1037.13;2952.83;1021.73;2920.59;1018.8;2919.2;1034.21;10;0.82;stop;6;1;7518
15;2653.58;1152.35;2680.91;1152.13;2680.8;1138.15;2653.46;1138.37;10;0.81;stop;11;1;7518
19;1977.41;669.76;1991.83;668.61;1989.52;639.74;1975.11;640.89;10;0.83;stop;9;1;7518
21;2824.42;1155.48;2825.0;1140.85;2791.2;1139.52;2790.63;1154.15;10;0.81;stop;11;1;7518
22;1960.64;679.31;1974.48;678.33;1972.27;647.07;1958.42;648.05;10;0.8;stop;9;1;7518
23;1074.7;639.99;1075.06;626.14;1044.8;625.35;1044.44;639.21;10;0.81;stop;-1;;
26;1957.97;640.55;1973.92;639.06;1970.72;604.82;1954.77;606.32;10;0.82;stop;9;1;7518
27;2725.63;1153.83;2726.15;1137.77;2691.99;1136.67;2691.48;1152.73;10;0.81;stop;11;1;7518
32;3499.83;1067.3;3504.0;1052.4;3470.48;1043.02;3466.31;1057.91;10;0.77;stop;6;1;7518
36;992.53;635.99;993.33;622.8;966.84;621.2;966.04;634.38;10;0.81;stop;-1;;
37;3428.95;930.61;3446.62;903.09;3433.55;894.71;3415.88;922.22;10;0.82;stop;6;1;7518
40;1993.2;896.04;2007.52;896.02;2007.49;865.71;1993.16;865.73;10;0.82;stop;9;1;7518
46;1756.31;1659.55;1784.43;1659.48;1784.4;1644.58;1756.27;1644.64;10;0.8;stop;14;1;7518
49;1145.43;1055.48;1145.66;1040.88;1114.13;1040.39;1113.9;1055.0;10;0.81;stop;10;1;7518
53;2832.09;1027.91;2832.89;1012.38;2798.16;1010.59;2797.36;1026.12;10;0.79;stop;6;1;7518
56;3356.61;1360.74;3361.74;1347.14;3333.39;1336.45;3328.26;1350.05;10;0.81;stop;11;1;7518
57;1789.7;234.35;1804.43;233.3;1802.42;204.97;1787.69;206.01;10;0.79;stop;1;1;7132
59;2968.94;1287.01;2973.92;1271.57;2938.06;1259.99;2933.08;1275.43;10;0.79;stop;13;1;7518
60;1997.46;1255.73;2011.85;1254.74;2009.79;1224.89;1995.4;1225.89;10;0.8;move;-1;;
64;1493.71;1655.28;1493.97;1641.5;1465.04;1640.97;1464.78;1654.75;10;0.79;stop;14;1;7518
65;2014.92;1239.98;2028.48;1238.79;2026.08;1211.4;2012.52;1212.59;10;0.8;move;-1;;
66;3240.96;1445.57;3250.55;1411.62;3233.41;1406.78;3223.82;1440.72;10;0.79;stop;-1;;
67;1983.48;740.59;1997.71;739.14;1994.71;709.54;1980.47;710.98;10;0.81;stop;9;1;7518
68;3734.16;895.41;3769.35;891.64;3767.72;876.46;3732.53;880.24;10;0.8;stop;6;1;7518
72;3475.99;826.58;3493.14;798.47;3480.26;790.61;3463.11;818.72;10;0.8;stop;6;1;7518
74;2894.69;1029.68;2895.73;1015.33;2868.31;1013.32;2867.27;1027.67;10;0.82;stop;6;1;7518
76;2496.9;1152.79;2529.41;1152.42;2529.23;1136.58;2496.71;1136.96;10;0.8;stop;11;1;7518
79;3142.39;447.69;3170.32;442.94;3167.93;428.88;3140.0;433.63;10;0.8;stop;8;1;7518
80;3780.95;890.04;3814.15;886.94;3812.8;872.46;3779.6;875.56;10;0.8;stop;6;1;7518
84;1849.31;812.0;1864.74;810.31;1861.41;779.87;1845.98;781.56;10;0.78;move;-1;;
86;2748.44;482.27;2782.27;478.0;2780.47;463.67;2746.63;467.94;10;0.78;stop;7;1;7518
87;858.96;1174.01;888.55;1173.99;888.54;1158.49;858.95;1158.51;10;0.79;stop;-1;;
90;3410.72;965.22;3427.12;932.67;3412.41;925.25;3396.0;957.8;10;0.79;stop;6;1;7518
91;2029.68;1381.6;2043.19;1381.43;2042.82;1352.15;2029.31;1352.32;10;0.8;stop;15;1;7518
92;938.04;1060.2;966.16;1059.94;966.03;1045.43;937.9;1045.68;10;0.8;stop;10;1;7518
93;398.03;1073.52;398.2;1058.71;366.97;1058.35;366.8;1073.16;10;0.81;stop;10;1;7518
96;1860.54;2149.99;1874.06;2121.74;1862.09;2116.01;1848.57;2144.26;10;0.8;stop;-1;;
97;1979.81;703.32;1993.58;702.19;1991.44;675.93;1977.67;677.06;10;0.81;stop;9;1;7518
98;2652.37;492.04;2681.22;488.72;2679.69;475.46;2650.85;478.78;10;0.8;stop;7;1;7518
101;1875.96;2116.07;1888.56;2088.9;1877.04;2083.55;1864.44;2110.73;10;0.8;stop;-1;;
109;1996.58;1218.64;2010.06;1217.31;2007.48;1191.11;1994.0;1192.44;10;0.77;move;-1;;
110;2914.56;1304.37;2915.83;1288.07;2882.47;1285.48;2881.2;1301.78;10;0.78;stop;13;1;7518
111;1991.73;853.5;2004.62;852.27;2002.02;825.0;1989.13;826.23;10;0.78;stop;9;1;7518
112;1983.9;822.75;1998.97;820.19;1993.73;789.38;1978.66;791.94;10;0.79;stop;9;1;7518
114;3058.36;1050.01;3060.13;1037.22;3033.14;1033.49;3031.37;1046.28;10;0.81;stop;6;1;7518
117;2571.64;1696.69;2574.84;1660.48;2560.24;1659.19;2557.03;1695.4;10;0.79;stop;16;1;7518
118;1968.03;1837.59;1973.02;1804.14;1957.28;1801.79;1952.29;1835.24;10;0.78;stop;-1;;
119;1949.3;253.05;1962.89;251.89;1960.54;224.51;1946.96;225.68;10;0.79;stop;2;1;7518
120;2740.94;526.11;2773.93;522.51;2772.31;507.76;2739.32;511.37;10;0.79;stop;7;1;7518
