vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2008.65;1394.89;2024.25;1394.0;2022.41;1361.92;2006.81;1362.81;10;0.79;move;-1;;
2;160.42;1097.32;193.51;1096.29;193.02;1080.49;159.93;1081.52;10;0.76;move;-1;;
3;3145.3;1198.24;3147.28;1181.96;3109.7;1177.38;3107.72;1193.67;10;0.82;stop;11;1;7518
7;854.71;1172.72;855.02;1158.57;825.29;1157.9;824.98;1172.06;10;0.83;stop;-1;;
8;2005.75;1473.14;2020.8;1472.55;2019.5;1439.48;2004.45;1440.07;10;0.78;move;-1;;
10;2951.36;1036.89;2952.61;1021.72;2920.2;1019.05;2918.95;1034.22;10;0.82;stop;6;1;7518
11;2235.58;1047.86;2263.29;1046.0;2262.36;1032.26;2234.65;1034.12;10;0.79;move;-1;;
13;2322.19;1046.92;2352.03;1044.13;2350.69;1029.83;2320.85;1032.62;10;0.8;move;-1;;
14;2271.73;1045.69;2301.99;1043.52;2301.02;1029.93;2270.76;1032.11;10;0.79;move;-1;;
15;2680.56;1152.15;2680.6;1138.43;2652.69;1138.35;2652.65;1152.07;10;0.81;stop;11;1;7518
16;2012.48;1641.93;2027.68;1641.88;2027.58;1612.7;2012.38;1612.75;10;0.81;move;-1;;
18;2499.31;1062.91;2499.73;1046.19;2466.06;1045.34;2465.64;1062.06;10;0.77;move;-1;;
19;1976.96;669.8;1991.64;668.67;1989.42;639.7;1974.73;640.83;10;0.82;stop;9;1;7518
20;2195.75;1067.99;2224.77;1066.36;2224.0;1052.64;2194.98;1054.26;10;0.76;move;-1;;
21;2823.21;1156.37;2823.88;1142.43;2791.29;1140.88;2790.62;1154.82;10;0.82;stop;11;1;7518
22;1960.37;680.47;1974.56;679.47;1972.25;647.03;1958.07;648.03;10;0.8;stop;9;1;7518
23;1074.83;640.36;1075.18;626.3;1044.67;625.55;1044.32;639.61;10;0.81;stop;-1;;
25;2376.15;1064.97;2413.9;1062.0;2412.6;1045.53;2374.85;1048.5;10;0.74;move;-1;;
26;1957.42;640.84;1973.23;639.54;1970.43;605.66;1954.62;606.96;10;0.82;stop;9;1;7518
27;2724.34;1153.49;2724.77;1137.94;2691.03;1137.01;2690.6;1152.56;10;0.81;stop;11;1;7518
28;2241.75;1067.06;2273.15;1065.63;2272.5;1051.32;2241.1;1052.75;10;0.79;move;-1;;
29;2287.64;1065.4;2315.4;1063.3;2314.36;1049.6;2286.6;1051.7;10;0.78;move;-1;;
30;1984.03;1099.85;1999.56;1098.4;1996.4;1064.65;1980.88;1066.1;10;0.8;move;-1;;
32;3498.82;1067.93;3503.5;1053.0;3469.62;1042.38;3464.94;1057.31;10;0.81;stop;6;1;7518
33;2585.64;1061.38;2585.82;1045.0;2550.73;1044.62;2550.56;1061.0;10;0.71;move;-1;;
