vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2028.45;1477.1;2029.36;1444.36;2014.8;1443.96;2013.89;1476.7;10;0.8;move;-1;;
2;500.21;1094.0;500.22;1079.15;467.29;1079.12;467.28;1093.98;10;0.78;move;-1;;
3;3145.79;1198.33;3147.84;1182.03;3110.14;1177.29;3108.09;1193.6;10;0.82;stop;11;1;7518
7;854.98;1172.65;855.45;1157.99;825.96;1157.04;825.49;1171.7;10;0.83;stop;-1;;
8;2007.96;1526.35;2023.29;1525.73;2021.97;1493.15;2006.65;1493.77;10;0.79;move;-1;;
10;2951.58;1037.66;2953.03;1022.29;2920.45;1019.21;2919.0;1034.58;10;0.83;stop;6;1;7518
11;2235.63;1048.15;2263.92;1046.02;2262.87;1031.98;2234.58;1034.11;10;0.79;move;-1;;
13;2322.29;1046.09;2351.93;1043.18;2350.58;1029.53;2320.95;1032.45;10;0.8;move;-1;;
14;2272.23;1045.64;2302.51;1043.73;2301.64;1029.98;2271.36;1031.89;10;0.79;move;-1;;
15;2652.77;1152.18;2680.51;1152.13;2680.48;1138.32;2652.74;1138.37;10;0.81;stop;11;1;7518
16;2026.96;1644.38;2027.15;1612.59;2011.79;1612.5;2011.6;1644.28;10;0.82;move;-1;;
18;2546.06;1062.37;2546.09;1045.96;2511.57;1045.88;2511.53;1062.29;10;0.67;move;-1;;
19;1976.73;669.95;1991.5;668.73;1989.08;639.55;1974.32;640.77;10;0.82;stop;9;1;7518
20;2195.91;1068.12;2225.16;1066.53;2224.4;1052.51;2195.16;1054.09;10;0.77;move;-1;;
21;2823.09;1155.57;2823.58;1141.69;2791.41;1140.56;2790.92;1154.43;10;0.81;stop;11;1;7518
22;1960.31;680.18;1974.51;679.2;1972.32;647.32;1958.11;648.3;10;0.8;stop;9;1;7518
23;1074.72;640.28;1075.17;626.33;1044.78;625.35;1044.33;639.3;10;0.81;stop;-1;;
25;2375.87;1065.05;2414.09;1062.3;2412.88;1045.45;2374.66;1048.2;10;0.76;move;-1;;
26;1957.61;641.09;1973.61;639.64;1970.51;605.41;1954.51;606.86;10;0.82;stop;9;1;7518
27;2724.68;1153.68;2725.2;1137.92;2691.82;1136.82;2691.3;1152.58;10;0.82;stop;11;1;7518
28;2241.7;1067.45;2273.5;1065.38;2272.55;1050.92;2240.75;1053.0;10;0.78;move;-1;;
29;2285.47;1066.14;2316.73;1063.24;2315.4;1048.86;2284.14;1051.76;10;0.8;move;-1;;
30;2007.19;1391.1;2023.3;1389.61;2020.31;1357.28;2004.2;1358.77;10;0.78;move;-1;;
32;3499.21;1067.97;3503.77;1052.62;3469.23;1042.35;3464.67;1057.69;10;0.81;stop;6;1;7518
33;2689.92;1060.58;2690.1;1043.56;2654.48;1043.17;2654.29;1060.19;10;0.8;move;-1;;
36;992.28;635.62;993.27;622.62;967.1;620.63;966.11;633.63;10;0.81;stop;-1;;
37;3428.42;930.89;3446.46;903.06;3433.14;894.42;3415.1;922.25;10;0.82;stop;6;1;7518
40;2007.11;897.17;2007.43;865.85;1992.45;865.7;1992.14;897.02;10;0.81;stop;9;1;7518
41;2374.05;1041.17;2401.02;1039.33;2400.07;1025.45;2373.1;1027.3;10;0.75;move;-1;;
44;3501.54;1049.13;3507.37;1033.59;3473.46;1020.87;3467.63;1036.41;10;0.81;stop;6;1;5352
46;1784.0;1659.15;1784.08;1645.15;1756.38;1644.98;1756.29;1658.98;10;0.8;stop;14;1;7518
47;2010.46;1571.67;2024.88;1571.22;2023.98;1542.33;2009.56;1542.78;10;0.8;move;-1;;
48;2756.78;1130.32;2757.01;1115.47;2725.37;1114.99;2725.14;1129.84;10;0.8;move;-1;;
49;1145.16;1055.25;1145.22;1040.77;1113.84;1040.62;1113.78;1055.11;10;0.8;stop;10;1;7518
52;1097.8;1083.91;1131.35;1082.79;1130.83;1067.09;1097.27;1068.21;10;0.79;move;-1;;
53;2832.04;1027.99;2833.06;1012.76;2799.33;1010.51;2798.32;1025.74;10;0.78;stop;6;1;7518
54;2024.79;1774.11;2028.94;1744.41;2016.21;1742.64;2012.06;1772.34;10;0.81;move;-1;;
55;3045.18;1138.09;3046.8;1123.28;3014.82;1119.79;3013.2;1134.59;10;0.83;move;-1;;
56;3356.51;1360.82;3361.72;1347.03;3333.49;1336.36;3328.28;1350.16;10;0.79;stop;11;1;7518
57;1789.57;234.3;1804.31;233.37;1802.55;205.58;1787.82;206.51;10;0.77;stop;1;1;7132
59;2968.86;1287.68;2973.92;1272.06;2938.14;1260.45;2933.08;1276.07;10;0.79;stop;13;1;7518
60;2008.21;1887.41;2014.4;1855.78;2001.29;1853.21;1995.1;1884.85;10;0.83;move;-1;;
61;2002.23;1354.0;2017.8;1353.65;2017.02;1318.44;2001.45;1318.78;10;0.8;move;-1;;
62;2003.64;1438.19;2018.14;1437.74;2017.11;1404.69;2002.61;1405.14;10;0.77;move;-1;;
64;1493.66;1655.83;1493.85;1641.94;1465.09;1641.55;1464.9;1655.43;10;0.8;stop;14;1;7518
65;2012.61;1847.5;2016.66;1819.61;2003.82;1817.75;1999.78;1845.64;10;0.81;move;-1;;
66;3317.69;1346.78;3326.47;1314.19;3310.43;1309.87;3301.65;1342.45;10;0.8;stop;11;1;4669
67;1983.09;741.34;1997.72;739.78;1994.54;709.91;1979.91;711.47;10;0.81;stop;9;1;7518
68;3734.15;895.5;3769.39;891.65;3767.72;876.37;3732.48;880.23;10;0.8;stop;6;1;7518
71;3451.13;877.8;3477.88;859.26;3468.56;845.8;3441.8;864.34;10;0.79;move;-1;;
72;3475.66;827.35;3493.42;798.72;3480.59;790.77;3462.83;819.4;10;0.8;stop;6;1;7518
73;2002.0;1308.54;2015.1;1308.2;2014.44;1282.34;2001.34;1282.67;10;0.76;move;-1;;
74;2894.65;1030.27;2895.75;1015.96;2868.35;1013.86;2867.25;1028.16;10;0.81;stop;6;1;7518
75;788.85;1099.97;812.43;1099.93;812.4;1086.28;788.82;1086.32;10;0.51;move;-1;;
76;2496.07;1152.92;2529.15;1152.47;2528.93;1136.45;2495.85;1136.91;10;0.79;stop;11;1;7518
