vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2028.48;1477.24;2029.37;1444.22;2014.77;1443.83;2013.88;1476.84;10;0.8;move;-1;;
2;1616.05;1073.13;1649.69;1070.81;1648.7;1056.49;1615.06;1058.81;10;0.81;move;-1;;
3;3146.23;1198.51;3148.27;1181.84;3109.71;1177.12;3107.67;1193.78;10;0.82;stop;11;1;7518
7;825.68;1172.61;855.38;1172.36;855.26;1158.02;825.56;1158.27;10;0.82;stop;-1;;
8;2008.14;1525.8;2023.27;1525.37;2022.36;1493.14;2007.23;1493.57;10;0.79;move;-1;;
10;2952.11;1037.4;2953.51;1021.48;2919.92;1018.54;2918.52;1034.46;10;0.83;stop;6;1;7518
11;2396.4;1043.58;2423.47;1042.22;2422.73;1027.54;2395.66;1028.9;10;0.75;move;-1;;
13;2539.77;1040.89;2569.77;1040.54;2569.6;1025.74;2539.6;1026.08;10;0.77;move;-1;;
14;2457.66;1041.49;2488.23;1039.91;2487.46;1025.13;2456.9;1026.71;10;0.74;move;-1;;
15;2680.89;1152.39;2680.94;1138.2;2652.36;1138.11;2652.31;1152.3;10;0.81;stop;11;1;7518
16;2027.56;1643.19;2027.93;1612.75;2012.5;1612.56;2012.13;1643.0;10;0.82;move;-1;;
18;3230.92;1098.51;3233.26;1080.1;3197.52;1075.55;3195.17;1093.96;10;0.79;move;-1;;
19;1977.32;668.97;1991.96;667.76;1989.62;639.4;1974.97;640.61;10;0.82;stop;9;1;7518
20;2601.49;1062.04;2601.5;1046.24;2570.88;1046.21;2570.87;1062.01;10;0.73;move;-1;;
21;2825.34;1156.05;2825.97;1141.56;2791.41;1140.08;2790.78;1154.56;10;0.81;stop;11;1;7518
22;1960.49;680.44;1974.71;679.43;1972.42;647.06;1958.2;648.07;10;0.8;stop;9;1;7518
23;1074.67;640.26;1075.02;626.41;1044.83;625.64;1044.48;639.5;10;0.81;stop;-1;;
24;1773.69;1065.54;1809.56;1064.18;1808.92;1047.21;1773.05;1048.57;10;0.78;move;-1;;
25;2914.26;1077.34;2916.4;1059.54;2874.8;1054.54;2872.66;1072.34;10;0.74;move;-1;;
26;1957.88;641.12;1973.88;639.69;1970.81;605.38;1954.81;606.81;10;0.81;stop;9;1;7518
27;2725.21;1153.86;2725.72;1137.72;2691.29;1136.64;2690.78;1152.78;10;0.81;stop;11;1;7518
28;2696.33;1063.52;2696.48;1046.15;2661.67;1045.86;2661.52;1063.22;10;0.81;move;-1;;
29;2762.47;1065.24;2763.02;1050.87;2733.9;1049.76;2733.35;1064.13;10;0.79;move;-1;;
30;2007.5;1398.3;2023.09;1397.91;2022.25;1363.58;2006.66;1363.96;10;0.77;move;-1;;
32;3499.29;1068.12;3503.82;1052.57;3468.21;1042.19;3463.68;1057.74;10;0.81;stop;6;1;7518
33;3312.77;1128.05;3314.8;1110.53;3275.98;1106.01;3273.95;1123.53;10;0.82;move;-1;;
36;992.47;636.16;993.42;622.92;966.9;621.03;965.95;634.26;10;0.81;stop;-1;;
37;3428.68;931.58;3447.64;902.84;3433.82;893.73;3414.86;922.47;10;0.82;stop;6;1;7518
40;2007.21;897.18;2007.47;865.82;1992.92;865.7;1992.65;897.06;10;0.81;stop;9;1;7518
41;2634.63;1041.54;2634.75;1027.57;2607.49;1027.34;2607.37;1041.31;10;0.76;move;-1;;
44;3501.97;1049.65;3507.7;1033.97;3473.03;1021.29;3467.3;1036.97;10;0.82;stop;6;1;5352
46;1756.1;1659.48;1783.98;1659.32;1783.9;1644.64;1756.02;1644.8;10;0.81;stop;14;1;7518
47;2010.32;1571.11;2025.22;1570.56;2024.12;1540.64;2009.22;1541.19;10;0.8;move;-1;;
48;1900.02;832.82;1914.76;831.23;1911.48;800.68;1896.74;802.27;10;0.81;stop;-1;;
49;1145.04;1055.51;1145.24;1040.8;1113.96;1040.37;1113.76;1055.08;10;0.81;stop;10;1;7518
52;1863.22;957.8;1866.31;923.49;1850.59;922.07;1847.51;956.39;10;0.8;stop;-1;;
53;2833.49;1028.23;2834.32;1011.77;2797.37;1009.9;2796.54;1026.36;10;0.8;stop;6;1;7518
54;2024.54;1773.39;2028.95;1744.12;2016.46;1742.24;2012.05;1771.51;10;0.8;move;-1;;
55;1903.28;894.85;1918.35;893.65;1916.0;864.09;1900.93;865.29;10;0.81;stop;-1;;
56;3356.73;1360.68;3362.1;1346.47;3333.27;1335.57;3327.9;1349.78;10;0.78;stop;11;1;7518
57;1789.61;234.6;1804.51;233.58;1802.52;204.71;1787.62;205.74;10;0.8;stop;1;1;7132
59;2968.89;1287.78;2974.48;1270.98;2936.9;1258.47;2931.3;1275.27;10;0.8;stop;13;1;7518
60;2008.31;1886.83;2014.35;1855.18;2001.19;1852.67;1995.15;1884.32;10;0.82;move;-1;;
61;2002.35;1354.44;2018.34;1354.04;2017.47;1318.56;2001.48;1318.96;10;0.8;move;-1;;
62;2004.7;1438.41;2019.17;1438.03;2018.3;1404.47;2003.83;1404.84;10;0.78;move;-1;;
64;1493.31;1655.27;1493.52;1641.43;1464.31;1640.98;1464.1;1654.82;10;0.79;stop;14;1;7518
65;2012.31;1847.48;2016.59;1819.68;2004.12;1817.77;1999.85;1845.57;10;0.81;move;-1;;
66;3316.99;1346.51;3326.33;1313.53;3310.2;1308.96;3300.85;1341.94;10;0.79;stop;11;1;4669
67;1983.41;741.43;1997.89;739.93;1994.78;709.82;1980.29;711.32;10;0.81;stop;9;1;7518
68;3733.47;895.6;3770.12;891.77;3768.41;875.34;3731.75;879.16;10;0.77;stop;6;1;7518
69;2004.5;1637.92;2006.13;1610.72;1993.37;1609.96;1991.74;1637.15;10;0.8;move;-1;;
70;3162.74;1138.66;3165.64;1121.47;3127.88;1115.09;3124.98;1132.28;10;0.82;move;-1;;
71;3284.77;926.62;3306.55;899.77;3293.67;889.32;3271.88;916.16;10;0.8;stop;6;1;1313
72;3475.78;827.71;3494.03;798.38;3480.47;789.95;3462.22;819.27;10;0.8;stop;6;1;7518
73;2001.96;1308.6;2015.5;1308.06;2014.48;1282.28;2000.94;1282.81;10;0.77;move;-1;;
74;2894.81;1029.58;2895.76;1015.24;2868.19;1013.42;2867.24;1027.76;10;0.81;stop;6;1;7518
75;1877.49;1073.82;1902.88;1073.08;1902.51;1060.31;1877.12;1061.05;10;0.78;move;-1;;
76;2496.7;1153.14;2529.67;1152.64;2529.42;1136.23;2496.45;1136.74;10;0.79;stop;11;1;7518
77;1994.03;1226.32;2009.01;1225.73;2007.78;1194.68;1992.8;1195.27;10;0.81;stop;-1;;
79;3142.18;447.69;3170.42;443.2;3168.14;428.87;3139.9;433.36;10;0.8;stop;8;1;7518
80;3779.72;891.08;3815.29;888.24;3814.03;872.36;3778.46;875.19;10;0.8;stop;6;1;7518
83;700.19;1088.52;729.95;1087.57;729.5;1073.36;699.73;1074.3;10;0.76;move;-1;;
84;1809.83;506.76;1824.55;505.4;1821.67;474.24;1806.95;475.6;10;0.78;stop;1;1;4288
85;1842.85;652.9;1859.14;651.52;1856.15;616.1;1839.86;617.48;10;0.83;move;-1;;
86;2748.55;482.78;2783.07;478.53;2781.29;464.09;2746.78;468.34;10;0.78;stop;7;1;7518
87;887.88;1173.79;887.89;1158.73;858.68;1158.71;858.67;1173.77;10;0.79;stop;-1;;
88;3391.55;1116.53;3409.03;1089.39;3395.95;1080.97;3378.47;1108.11;10;0.81;move;-1;;
89;1895.6;2139.8;1908.89;2109.5;1895.65;2103.7;1882.36;2134.0;10;0.81;move;-1;;
90;3410.97;966.12;3427.97;932.92;3412.15;924.82;3395.16;958.02;10;0.81;stop;6;1;7518
91;2029.42;1381.99;2043.4;1381.84;2043.08;1351.76;2029.1;1351.91;10;0.8;stop;15;1;7518
92;938.25;1060.48;964.98;1060.29;964.88;1046.08;938.14;1046.27;10;0.8;stop;10;1;7518
93;367.82;1074.0;398.37;1073.48;398.12;1058.81;367.57;1059.34;10;0.78;stop;10;1;7518
94;1911.76;985.31;1925.99;984.06;1923.28;953.07;1909.04;954.31;10;0.71;move;-1;;
96;1860.75;2149.94;1873.85;2121.59;1861.87;2116.06;1848.78;2144.41;10;0.8;stop;-1;;
97;1979.57;704.32;1993.97;703.1;1991.68;676.06;1977.28;677.28;10;0.8;stop;9;1;7518
98;2652.15;492.09;2680.95;488.69;2679.38;475.41;2650.58;478.81;10;0.8;stop;7;1;7518
99;1870.85;767.87;1887.28;766.51;1884.4;731.75;1867.97;733.11;10;0.82;move;-1;;
101;1875.88;2115.65;1888.43;2089.38;1877.12;2083.98;1864.57;2110.25;10;0.78;stop;-1;;
102;1830.63;511.83;1846.02;510.31;1842.97;479.3;1827.57;480.81;10;0.81;move;-1;;
103;1865.39;866.64;1865.42;829.87;1849.36;829.86;1849.33;866.63;10;0.79;stop;-1;;
107;2401.78;1071.23;2434.8;1067.72;2433.09;1051.64;2400.07;1055.15;10;0.7;move;-1;;
109;2018.02;1809.57;2022.01;1783.33;2009.48;1781.43;2005.49;1807.67;10;0.8;move;-1;;
110;2914.7;1304.56;2916.01;1287.95;2882.34;1285.29;2881.02;1301.89;10;0.77;stop;13;1;7518
111;1991.31;852.54;2004.64;851.43;2002.44;824.84;1989.11;825.94;10;0.78;stop;9;1;7518
112;1983.45;822.86;1998.63;820.42;1993.62;789.26;1978.43;791.71;10;0.8;stop;9;1;7518
113;1998.83;1274.1;2013.65;1272.69;2010.67;1241.4;1995.85;1242.81;10;0.77;stop;-1;;
114;3058.72;1050.71;3060.77;1036.99;3032.78;1032.79;3030.73;1046.51;10;0.8;stop;6;1;7518
115;2230.06;1049.15;2264.06;1047.65;2263.38;1032.1;2229.38;1033.6;10;0.76;move;-1;;
116;2032.32;1692.35;2033.4;1657.25;2017.87;1656.77;2016.79;1691.88;10;0.8;move;-1;;
117;2571.81;1696.54;2574.71;1660.52;2560.07;1659.33;2557.16;1695.36;10;0.79;stop;16;1;7518
118;1967.26;1837.64;1972.63;1805.38;1957.49;1802.86;1952.12;1835.12;10;0.77;stop;-1;;
119;1949.39;253.62;1963.42;252.27;1960.74;224.5;1946.71;225.86;10;0.79;stop;2;1;7518
120;2740.65;525.62;2774.15;522.16;2772.6;507.13;2739.1;510.59;10;0.79;stop;7;1;7518
122;1891.08;974.31;1905.3;972.84;1902.42;944.94;1888.2;946.41;10;0.78;move;-1;;
124;1994.61;930.54;2008.43;929.88;2007.2;903.78;1993.38;904.43;10;0.79;stop;9;1;7518
125;1832.88;1014.02;1841.59;980.0;1826.37;976.1;1817.66;1010.12;10;0.78;stop;-1;;
126;3025.26;1048.03;3027.53;1031.52;2992.09;1026.65;2989.82;1043.17;10;0.79;stop;6;1;7518
127;2503.99;1060.89;2533.84;1059.97;2533.39;1045.11;2503.53;1046.03;10;0.72;move;-1;;
128;1975.11;1382.02;1989.78;1379.54;1985.08;1351.73;1970.41;1354.21;10;0.8;move;-1;;
129;1397.61;1079.93;1426.33;1079.53;1426.14;1065.45;1397.42;1065.85;10;0.79;move;-1;;
130;2611.68;1150.28;2642.84;1150.24;2642.82;1135.72;2611.66;1135.76;10;0.79;stop;11;1;7518
131;2696.39;1023.33;2697.39;1007.54;2663.65;1005.42;2662.65;1021.21;10;0.8;stop;6;1;7518
132;2686.4;488.49;2718.15;484.92;2716.6;471.14;2684.85;474.7;10;0.77;stop;7;1;7518
