vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
3;3145.63;1198.2;3147.64;1182.09;3110.31;1177.43;3108.3;1193.53;10;0.82;stop;11;1;7518
7;854.98;1172.53;855.53;1158.29;825.96;1157.16;825.41;1171.39;10;0.83;stop;-1;;
10;2951.15;1037.02;2952.83;1021.47;2920.41;1017.98;2918.73;1033.53;10;0.82;stop;6;1;7518
15;2680.66;1151.78;2680.78;1137.84;2652.59;1137.6;2652.47;1151.54;10;0.81;stop;11;1;7518
19;1977.28;668.97;1991.79;667.89;1989.66;639.4;1975.15;640.49;10;0.82;stop;9;1;7518
21;2823.13;1155.27;2823.73;1141.1;2791.37;1139.73;2790.77;1153.9;10;0.81;stop;11;1;7518
22;1960.57;680.23;1974.67;679.32;1972.62;647.27;1958.52;648.18;10;0.8;stop;9;1;7518
23;1075.15;640.06;1075.59;625.97;1044.91;625.0;1044.47;639.09;10;0.81;stop;-1;;
26;1957.93;640.35;1973.89;638.88;1970.75;605.02;1954.8;606.5;10;0.81;stop;9;1;7518
27;2725.46;1153.88;2726.1;1138.0;2692.17;1136.62;2691.52;1152.5;10;0.81;stop;11;1;7518
32;3499.24;1067.11;3503.68;1052.36;3470.13;1042.26;3465.69;1057.02;10;0.81;stop;6;1;7518
36;992.71;635.55;993.46;622.22;966.67;620.7;965.91;634.03;10;0.81;stop;-1;;
37;3428.89;930.44;3446.65;902.78;3433.61;894.41;3415.85;922.06;10;0.81;stop;6;1;7518
40;1993.26;896.07;2007.62;895.98;2007.43;865.12;1993.07;865.2;10;0.81;stop;9;1;7518
44;3500.03;1047.39;3505.29;1032.22;3472.16;1020.73;3466.9;1035.9;10;0.81;stop;6;1;5352
46;1756.09;1659.07;1784.17;1658.84;1784.05;1643.93;1755.97;1644.16;10;0.81;stop;14;1;7518
49;1145.23;1055.07;1145.46;1040.17;1113.77;1039.68;1113.54;1054.58;10;0.81;stop;10;1;7518
53;2833.19;1027.79;2833.82;1012.09;2799.31;1010.71;2798.68;1026.41;10;0.73;stop;6;1;7518
56;3356.09;1360.43;3361.34;1346.52;3332.97;1335.82;3327.72;1349.73;10;0.8;stop;11;1;7518
57;1789.74;234.36;1804.48;233.28;1802.38;204.95;1787.65;206.04;10;0.8;stop;1;1;7132
59;2969.02;1287.13;2974.07;1271.64;2937.98;1259.87;2932.93;1275.36;10;0.79;stop;13;1;7518
60;1998.0;1259.32;2012.05;1258.0;2009.25;1228.06;1995.2;1229.37;10;0.82;move;-1;;
64;1494.03;1655.29;1494.25;1641.42;1464.72;1640.96;1464.5;1654.83;10;0.79;stop;14;1;7518
65;2014.84;1239.86;2028.46;1238.7;2026.16;1211.52;2012.54;1212.67;10;0.8;move;-1;;
66;3241.2;1445.2;3250.52;1409.84;3233.17;1405.27;3223.85;1440.62;10;0.8;stop;-1;;
67;1983.73;740.49;1997.91;738.81;1994.46;709.64;1980.28;711.32;10;0.81;stop;9;1;7518
68;3734.17;895.42;3769.35;891.57;3767.7;876.46;3732.52;880.3;10;0.8;stop;6;1;7518
72;3475.98;826.82;3493.2;798.13;3480.27;790.37;3463.05;819.06;10;0.8;stop;6;1;7518
74;2894.58;1029.19;2895.84;1015.14;2868.42;1012.69;2867.16;1026.74;10;0.82;stop;6;1;7518
76;2497.06;1153.05;2529.51;1152.14;2529.07;1136.33;2496.61;1137.23;10;0.78;stop;11;1;7518
79;3142.46;447.28;3169.95;443.13;3167.86;429.28;3140.36;433.43;10;0.8;stop;8;1;7518
80;3781.13;890.0;3814.02;886.76;3812.62;872.5;3779.73;875.74;10;0.8;stop;6;1;7518
84;1849.02;812.18;1864.57;810.74;1861.69;779.69;1846.15;781.13;10;0.78;move;-1;;
86;2748.2;482.44;2782.6;477.93;2780.7;463.5;2746.31;468.0;10;0.79;stop;7;1;7518
87;859.01;1174.05;888.56;1173.92;888.49;1158.45;858.94;1158.58;10;0.79;stop;-1;;
90;3410.26;965.44;3426.6;933.46;3411.93;925.96;3395.58;957.95;10;0.79;stop;6;1;7518
91;2029.66;1381.08;2043.16;1380.93;2042.84;1351.55;2029.34;1351.69;10;0.8;stop;15;1;7518
92;938.43;1060.08;965.82;1059.72;965.63;1045.54;938.24;1045.9;10;0.79;stop;10;1;7518
93;397.99;1073.37;398.07;1058.67;367.01;1058.5;366.93;1073.21;10;0.8;stop;10;1;7518
96;1861.19;2149.28;1874.61;2121.4;1862.56;2115.6;1849.14;2143.47;10;0.77;stop;-1;;
97;1979.79;704.11;1993.75;702.92;1991.46;676.26;1977.5;677.46;10;0.8;stop;9;1;7518
98;2651.62;492.09;2681.22;488.71;2679.71;475.41;2650.1;478.79;10;0.8;stop;7;1;7518
101;1876.62;2115.13;1887.86;2089.54;1876.38;2084.5;1865.14;2110.08;10;0.77;stop;-1;;
109;1996.0;1218.05;2009.65;1216.88;2007.5;1191.7;1993.85;1192.87;10;0.76;move;-1;;
110;2913.43;1303.94;2914.63;1287.85;2882.2;1285.44;2881.0;1301.52;10;0.78;stop;13;1;7518
111;1991.85;851.5;2004.42;850.26;2001.9;824.75;1989.33;825.99;10;0.77;stop;9;1;7518
112;1983.87;822.19;1999.05;819.58;1993.76;788.81;1978.57;791.42;10;0.8;stop;9;1;7518
114;3058.1;1050.59;3060.28;1037.32;3033.4;1032.91;3031.22;1046.18;10;0.8;stop;6;1;7518
117;2571.88;1696.49;2574.53;1660.45;2560.0;1659.38;2557.34;1695.42;10;0.79;stop;16;1;7518
118;1967.97;1837.79;1973.02;1805.13;1957.34;1802.71;1952.29;1835.37;10;0.78;stop;-1;;
119;1949.14;253.45;1962.92;252.36;1960.71;224.67;1946.93;225.77;10;0.79;stop;2;1;7518
120;2740.37;525.33;2773.16;522.2;2771.75;507.42;2738.96;510.55;10;0.79;stop;7;1;7518
124;1996.35;930.65;2009.75;930.08;2008.65;904.23;1995.25;904.79;10;0.78;stop;9;1;7518
125;1818.61;1017.65;1839.81;989.78;1827.42;980.35;1806.22;1008.22;10;0.75;stop;-1;;
126;3024.82;1047.44;3027.04;1032.1;2993.46;1027.25;2991.24;1042.59;10;0.79;stop;6;1;7518
130;2641.93;1149.58;2642.0;1135.43;2611.44;1135.29;2611.38;1149.44;10;0.79;stop;11;1;7518
131;2696.22;1023.37;2697.0;1007.96;2664.58;1006.32;2663.8;1021.72;10;0.8;stop;6;1;7518
132;2687.22;488.54;2718.53;484.84;2716.91;471.08;2685.59;474.79;10;0.77;stop;7;1;7518
133;2393.53;514.63;2422.79;511.2;2421.1;496.74;2391.83;500.17;10;0.76;stop;7;1;7518
