vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
1;2699.27;1100.02;2700.18;1087.85;2673.36;1085.85;2672.45;1098.03;10;0.83;stop
2;1989.66;1945.47;1995.04;1913.28;1981.59;1911.03;1976.21;1943.22;10;0.83;stop
3;2989.42;1256.31;2991.7;1241.54;2960.33;1236.69;2958.05;1251.46;10;0.83;stop
7;2986.79;1130.47;2989.06;1119.12;2962.96;1113.91;2960.69;1125.25;10;0.82;stop
9;2741.24;1102.47;2742.51;1089.95;2711.26;1086.78;2709.99;1099.3;10;0.83;stop
10;3711.13;1379.84;3714.62;1365.69;3680.12;1357.19;3676.63;1371.34;10;0.82;stop
13;2851.46;1110.13;2852.52;1097.23;2823.79;1094.87;2822.73;1107.77;10;0.82;stop
15;2916.36;1119.95;2918.31;1107.64;2889.39;1103.05;2887.44;1115.36;10;0.84;stop
16;2497.98;1215.71;2498.22;1202.45;2469.65;1201.92;2469.4;1215.18;10;0.83;stop
18;1976.63;1981.86;1985.15;1951.53;1971.75;1947.77;1963.23;1978.09;10;0.82;stop
21;1807.25;887.15;1821.87;886.66;1820.88;856.6;1806.26;857.09;10;0.81;stop
22;1671.95;1109.46;1698.64;1109.27;1698.55;1096.66;1671.86;1096.86;10;0.82;stop
26;3384.26;1092.89;3386.94;1080.02;3356.36;1073.67;3353.69;1086.54;10;0.82;stop
28;1289.56;1720.09;1290.03;1707.66;1263.63;1706.66;1263.16;1719.09;10;0.79;stop
29;1936.62;1857.21;1941.28;1825.98;1926.63;1823.79;1921.97;1855.02;10;0.82;stop
30;2613.29;1134.16;2614.19;1120.02;2583.84;1118.09;2582.94;1132.23;10;0.83;stop
32;1926.51;741.73;1940.1;740.36;1936.74;707.27;1923.15;708.64;10;0.82;stop
38;2565.9;1215.59;2565.98;1202.21;2537.85;1202.03;2537.77;1215.42;10;0.81;stop
40;1360.02;1721.32;1360.38;1708.43;1333.23;1707.68;1332.87;1720.57;10;0.8;stop
41;1341.9;1118.23;1369.53;1117.84;1369.35;1104.77;1341.72;1105.16;10;0.8;stop
44;2903.12;1359.62;2909.75;1347.15;2880.13;1331.38;2873.5;1343.85;10;0.81;stop
46;1193.36;1874.82;1193.61;1851.32;1180.95;1851.18;1180.7;1874.68;10;0.64;stop
49;3042.22;1138.04;3044.05;1126.12;3017.78;1122.08;3015.95;1134.0;10;0.81;stop
51;3672.74;1368.32;3675.92;1355.89;3647.26;1348.55;3644.08;1360.98;10;0.8;stop
52;571.79;680.95;573.65;669.81;549.46;665.77;547.6;676.91;10;0.8;stop
53;839.31;1127.71;867.78;1126.96;867.45;1114.42;838.99;1115.16;10;0.81;stop
57;1491.84;1685.19;1492.18;1672.55;1464.66;1671.81;1464.32;1684.45;10;0.78;stop
58;1848.81;2117.6;1860.38;2092.95;1849.06;2087.65;1837.5;2112.3;10;0.79;stop
61;1927.17;497.23;1941.02;495.89;1938.33;468.02;1924.48;469.36;10;0.81;stop
62;1649.22;1229.44;1650.64;1217.23;1623.4;1214.06;1621.98;1226.27;10;0.81;stop
63;795.14;1242.95;822.39;1240.8;821.34;1227.55;794.09;1229.7;10;0.79;stop
64;2214.16;1099.41;2238.8;1099.35;2238.78;1087.59;2214.13;1087.65;10;0.82;stop
66;2873.08;1237.01;2875.23;1216.88;2820.17;1210.99;2818.02;1231.12;9;0.82;stop
67;2951.42;1248.91;2953.3;1235.48;2919.67;1230.78;2917.79;1244.21;10;0.8;stop
69;1865.85;2083.47;1876.52;2056.78;1864.65;2052.03;1853.98;2078.72;10;0.79;stop
70;3252.78;124.84;3285.36;120.73;3283.47;105.79;3250.89;109.9;10;0.81;stop
71;1955.39;907.81;1968.72;905.62;1964.11;877.57;1950.78;879.76;10;0.81;stop
77;567.9;1476.32;569.52;1463.49;541.16;1459.93;539.55;1472.76;10;0.8;stop
78;809.24;1128.37;835.61;1127.15;835.09;1116.0;808.72;1117.23;10;0.79;stop
80;1236.24;1548.53;1239.74;1519.84;1226.38;1518.22;1222.89;1546.91;10;0.79;stop
81;2615.43;1097.82;2616.5;1084.97;2586.2;1082.43;2585.12;1095.28;10;0.82;stop
84;1790.16;772.35;1802.41;771.08;1799.71;745.27;1787.47;746.55;10;0.8;stop
85;1951.47;797.2;1963.6;796.08;1961.28;771.05;1949.15;772.17;10;0.79;stop
87;1046.0;1240.94;1046.08;1227.48;1018.38;1227.31;1018.29;1240.77;10;0.8;stop
89;2575.95;1216.17;2601.26;1215.52;2600.92;1202.58;2575.62;1203.23;10;0.8;stop
90;2764.96;1223.44;2765.66;1210.82;2739.45;1209.37;2738.75;1221.99;10;0.8;stop
93;1105.62;733.39;1106.28;721.07;1078.0;719.55;1077.34;731.87;10;0.78;stop
95;896.47;1239.58;896.65;1227.38;868.85;1226.98;868.67;1239.18;10;0.8;stop
99;3028.55;1261.69;3030.65;1247.42;2997.7;1242.56;2995.6;1256.83;10;0.8;stop
100;1283.46;81.4;1283.65;68.66;1255.67;68.23;1255.47;80.97;10;0.8;stop
101;1794.23;804.43;1807.28;802.66;1803.52;775.07;1790.47;776.84;10;0.81;stop
103;1834.39;2158.22;1848.76;2130.33;1835.55;2123.53;1821.18;2151.42;10;0.72;stop
104;3185.92;1400.16;3195.54;1370.26;3180.64;1365.47;3171.03;1395.37;10;0.8;stop
106;1796.75;660.0;1808.15;659.09;1806.11;633.47;1794.7;634.38;10;0.79;stop
107;1822.76;1015.56;1823.49;985.02;1809.87;984.69;1809.14;1015.23;10;0.81;stop
108;1528.43;1111.59;1556.35;1111.53;1556.32;1099.04;1528.4;1099.1;10;0.78;stop
109;2541.86;606.86;2568.04;603.48;2566.39;590.7;2540.21;594.08;10;0.8;stop
112;1881.3;2043.94;1891.98;2017.52;1880.32;2012.81;1869.64;2039.23;10;0.79;stop
113;1949.11;769.06;1962.77;767.63;1959.6;737.32;1945.95;738.74;10;0.81;stop
117;2433.01;1216.23;2460.41;1216.14;2460.37;1202.52;2432.96;1202.61;10;0.8;stop
119;1889.96;119.75;1902.49;118.1;1899.04;91.75;1886.51;93.4;10;0.81;stop
120;1763.6;390.16;1778.5;388.66;1775.65;360.22;1760.75;361.72;10;0.8;stop
121;3336.16;543.54;3363.98;539.84;3362.28;527.08;3334.46;530.79;10;0.79;stop
122;941.56;1126.65;969.21;1126.14;968.97;1113.23;941.32;1113.74;10;0.81;stop
131;2732.83;1220.88;2733.29;1207.95;2702.79;1206.87;2702.34;1219.8;10;0.79;stop
133;1916.75;1695.65;1946.02;1688.8;1942.75;1674.85;1913.48;1681.7;10;0.8;stop
134;1027.85;729.3;1028.44;718.15;1005.03;716.89;1004.43;728.04;10;0.79;stop
135;3017.29;146.77;3046.64;143.18;3044.96;129.42;3015.61;133.0;10;0.79;stop
136;2801.91;168.96;2830.94;165.7;2829.42;152.13;2800.39;155.39;10;0.77;stop
137;1067.76;730.91;1068.59;719.3;1043.87;717.53;1043.04;729.14;10;0.79;stop
138;974.7;1124.31;998.71;1123.98;998.55;1112.19;974.54;1112.52;10;0.8;stop
140;3063.99;1265.42;3065.55;1252.11;3038.66;1248.96;3037.11;1262.27;10;0.8;stop
141;2924.57;1415.42;2934.04;1403.93;2905.93;1380.77;2896.46;1392.25;10;0.76;stop
143;1954.7;832.33;1967.59;831.02;1964.8;803.42;1951.91;804.73;10;0.8;stop
144;904.99;1127.42;932.05;1125.88;931.29;1112.46;904.23;1113.99;10;0.79;stop
145;1722.92;1229.38;1723.09;1216.72;1695.95;1216.37;1695.79;1229.03;10;0.78;stop
146;2668.4;1098.99;2669.32;1085.58;2638.98;1083.51;2638.06;1096.92;10;0.82;stop
147;1904.35;1727.32;1904.56;1714.48;1878.09;1714.05;1877.88;1726.9;10;0.79;stop
148;2663.46;597.84;2693.92;594.09;2692.29;580.88;2661.83;584.63;10;0.79;stop
149;1398.82;1236.34;1425.08;1236.06;1424.93;1222.91;1398.67;1223.19;10;0.79;stop
153;1859.65;1725.7;1859.81;1710.35;1829.22;1710.05;1829.07;1725.4;10;0.77;stop
155;1226.32;85.38;1248.7;83.42;1247.56;70.43;1225.18;72.39;10;0.74;stop
157;1273.07;1120.61;1304.0;1120.04;1303.74;1105.77;1272.81;1106.34;10;0.8;stop
159;2191.11;1099.59;2191.25;1087.69;2166.76;1087.41;2166.63;1099.31;10;0.73;stop
161;495.85;1675.88;496.47;1663.9;470.71;1662.56;470.09;1674.53;10;0.79;stop
162;1276.54;1683.96;1276.92;1671.57;1251.34;1670.79;1250.96;1683.18;10;0.72;stop
166;3627.33;1248.21;3631.19;1234.22;3600.79;1225.85;3596.94;1239.85;10;0.77;stop
167;805.25;2052.49;818.36;2052.12;817.56;2023.76;804.46;2024.13;10;0.79;stop
169;3466.93;1321.02;3469.94;1307.36;3438.7;1300.47;3435.69;1314.13;10;0.81;stop
170;1920.33;347.57;1931.54;346.61;1929.42;321.81;1918.21;322.77;10;0.77;stop
172;606.48;1242.08;606.79;1229.81;581.34;1229.17;581.03;1241.44;10;0.79;stop
173;1463.41;957.35;1464.55;945.29;1437.97;942.78;1436.83;954.83;10;0.78;stop
174;734.57;1064.84;761.35;1064.08;761.01;1052.41;734.24;1053.17;10;0.78;stop
175;1936.79;820.66;1948.82;819.7;1946.71;793.15;1934.68;794.11;10;0.81;stop
177;2111.18;1222.21;2139.75;1221.16;2139.25;1207.79;2110.69;1208.84;10;0.78;stop
178;1426.81;1720.83;1427.6;1708.75;1401.44;1707.04;1400.65;1719.13;10;0.6;stop
185;835.21;1242.0;860.46;1240.92;859.88;1227.37;834.63;1228.46;10;0.79;stop
186;978.87;1243.04;1008.89;1242.12;1008.44;1227.46;978.42;1228.38;10;0.77;stop
187;3063.92;1029.23;3098.91;1025.61;3097.33;1010.39;3062.34;1014.01;10;0.77;stop
188;2866.64;1343.45;2870.96;1330.31;2837.86;1319.43;2833.54;1332.57;10;0.79;stop
190;3527.49;985.6;3558.14;983.25;3557.19;970.96;3526.55;973.32;10;0.78;stop
191;3271.5;1048.08;3285.82;1019.3;3272.25;1012.55;3257.93;1041.32;10;0.79;stop
195;2655.98;636.09;2687.71;634.24;2686.89;620.16;2655.16;622.01;10;0.75;stop
199;3586.48;1346.8;3591.23;1334.49;3561.96;1323.2;3557.21;1335.51;10;0.79;stop
204;2146.91;1371.66;2175.86;1368.44;2174.4;1355.34;2145.45;1358.56;10;0.78;stop
205;3125.72;1019.38;3151.41;1010.14;3147.09;998.12;3121.4;1007.36;10;0.79;stop
206;756.41;2053.6;769.15;2053.07;767.97;2024.53;755.22;2025.06;10;0.77;stop
207;1361.85;76.51;1389.51;74.89;1388.77;62.43;1361.12;64.05;10;0.76;stop
210;1689.38;1229.11;1689.41;1216.7;1663.12;1216.64;1663.09;1229.05;10;0.77;stop
211;1467.49;1232.93;1492.52;1232.63;1492.38;1220.7;1467.35;1220.99;10;0.77;stop
212;2570.82;604.17;2595.92;601.92;2594.81;589.46;2569.7;591.71;10;0.76;stop
215;3402.57;1303.39;3406.7;1291.17;3380.25;1282.23;3376.12;1294.45;10;0.8;stop
216;2501.57;1724.69;2502.24;1692.22;2488.55;1691.93;2487.88;1724.41;10;0.76;stop
218;1921.35;388.83;1937.58;370.73;1928.59;362.67;1912.36;380.77;10;0.78;stop
219;1796.66;839.85;1810.77;838.38;1807.74;809.4;1793.64;810.87;10;0.82;stop
220;2834.15;583.41;2862.03;579.36;2860.22;566.9;2832.35;570.95;10;0.78;stop
221;461.92;1137.1;461.93;1125.11;435.74;1125.09;435.73;1137.08;10;0.79;stop
222;538.57;1134.98;566.95;1134.52;566.74;1121.58;538.36;1122.04;10;0.79;stop
223;170.07;1247.67;220.42;1246.3;219.93;1228.26;169.58;1229.63;9;0.77;stop
225;1901.92;1302.95;1912.93;1300.6;1907.33;1274.42;1896.32;1276.77;10;0.75;stop
228;786.71;2051.91;800.53;2051.88;800.48;2024.34;786.65;2024.37;10;0.78;stop
229;1995.39;1728.94;2008.36;1726.55;2002.86;1696.68;1989.89;1699.07;10;0.76;stop
230;1777.6;582.89;1789.85;581.55;1787.01;555.61;1774.76;556.95;10;0.78;stop
236;2890.4;580.76;2921.03;576.59;2919.29;563.81;2888.66;567.98;10;0.77;stop
237;2119.48;1102.49;2142.41;1101.78;2142.02;1089.01;2119.09;1089.72;10;0.68;stop
239;1257.4;1720.2;1257.77;1707.28;1232.22;1706.55;1231.85;1719.47;10;0.74;stop
240;1323.79;1720.47;1324.07;1709.1;1300.84;1708.53;1300.56;1719.9;10;0.72;stop
241;1367.84;1721.17;1392.98;1721.04;1392.91;1708.95;1367.77;1709.09;10;0.67;stop
244;1805.87;778.82;1817.57;777.64;1814.57;747.81;1802.87;748.98;10;0.78;stop
245;3511.26;97.32;3544.92;93.84;3543.43;79.4;3509.77;82.88;10;0.78;stop
246;2766.19;589.03;2796.44;586.65;2795.44;573.94;2765.19;576.32;10;0.76;stop
247;288.32;1136.23;288.47;1124.44;261.52;1124.08;261.37;1135.88;10;0.78;stop
248;1502.2;1044.12;1504.15;1013.18;1491.43;1012.38;1489.48;1043.32;10;0.78;stop
249;1938.47;862.13;1951.96;861.1;1949.43;828.18;1935.95;829.22;10;0.8;stop
250;1893.57;1230.19;1898.05;1218.37;1872.83;1208.81;1868.36;1220.63;10;0.8;move
252;1728.79;1687.77;1729.34;1675.01;1699.69;1673.73;1699.15;1686.49;10;0.74;stop
253;3410.22;108.24;3442.31;105.27;3441.03;91.45;3408.94;94.41;10;0.76;stop
254;918.41;725.61;919.12;713.7;893.12;712.14;892.41;724.05;10;0.71;stop
255;1141.27;1121.67;1165.25;1121.11;1164.98;1109.58;1141.0;1110.14;10;0.78;stop
260;2062.63;1221.97;2093.22;1221.74;2093.12;1208.03;2062.53;1208.26;10;0.79;stop
262;3491.11;615.95;3499.77;586.25;3485.77;582.17;3477.11;611.87;10;0.77;stop
264;1898.0;234.0;1910.33;233.43;1909.0;204.75;1896.67;205.32;10;0.78;stop
266;2441.2;614.81;2469.05;612.21;2467.92;600.19;2440.08;602.79;10;0.77;stop
268;1785.75;470.5;1797.87;469.38;1795.12;439.62;1783.0;440.75;10;0.79;stop
269;1902.12;99.17;1914.27;98.0;1911.63;70.7;1899.48;71.88;10;0.78;stop
270;757.46;1087.52;761.27;1076.56;738.79;1068.73;734.98;1079.69;10;0.76;stop
273;1231.71;1590.45;1235.44;1561.12;1223.04;1559.55;1219.31;1588.88;10;0.77;stop
274;1450.69;1113.23;1474.6;1112.65;1474.31;1100.77;1450.4;1101.35;10;0.74;stop
278;3197.09;1365.9;3206.74;1336.07;3191.97;1331.29;3182.32;1361.12;10;0.79;stop
281;2410.28;617.1;2436.92;614.64;2435.84;602.96;2409.2;605.43;10;0.75;stop
282;345.12;1140.19;371.61;1140.17;371.6;1126.69;345.11;1126.71;10;0.79;stop
283;1503.5;1007.03;1505.05;981.55;1493.5;980.85;1491.95;1006.33;10;0.78;stop
284;1934.31;785.03;1946.39;784.24;1944.32;752.84;1932.23;753.64;10;0.81;stop
286;1909.16;168.62;1920.77;167.37;1918.09;142.45;1906.48;143.69;10;0.77;stop
288;1802.69;743.39;1815.94;742.95;1814.94;712.36;1801.68;712.8;10;0.75;stop
289;1744.41;80.14;1756.68;79.14;1754.6;53.73;1742.33;54.74;10;0.79;stop
291;1699.17;662.4;1699.88;649.85;1671.33;648.22;1670.62;660.78;10;0.74;stop
293;2333.22;1218.04;2362.82;1216.59;2362.15;1202.96;2332.55;1204.41;10;0.77;stop
294;2818.17;1227.95;2819.17;1214.25;2790.7;1212.17;2789.7;1225.87;10;0.78;stop
295;1927.75;1890.46;1930.96;1866.28;1919.75;1864.79;1916.54;1888.97;10;0.77;stop
296;1824.4;1724.67;1825.09;1712.68;1796.97;1711.08;1796.29;1723.07;10;0.72;stop
297;3008.62;1482.05;3025.63;1469.56;2992.88;1424.95;2975.87;1437.44;9;0.74;stop
299;1926.13;548.75;1939.13;547.73;1937.12;522.25;1924.12;523.27;10;0.79;stop
300;2336.09;622.78;2361.95;619.67;2360.41;606.84;2334.55;609.95;10;0.78;stop
301;510.92;1139.43;533.48;1139.38;533.46;1129.32;510.9;1129.37;10;0.79;stop
303;1894.02;1273.87;1904.89;1270.44;1897.23;1246.13;1886.36;1249.56;10;0.78;stop
304;1812.37;921.28;1823.74;920.41;1821.71;893.91;1810.33;894.78;10;0.76;stop
307;3783.29;930.28;3811.63;927.85;3810.46;914.25;3782.12;916.68;10;0.75;stop
309;744.29;1713.46;769.37;1713.08;769.19;1700.91;744.1;1701.3;10;0.72;stop
310;2490.01;1676.25;2504.29;1675.82;2503.49;1649.25;2489.21;1649.68;10;0.75;stop
311;1130.5;93.77;1157.06;91.81;1156.06;78.36;1129.51;80.31;10;0.75;stop
312;1929.66;452.39;1941.55;451.8;1940.34;427.36;1928.45;427.95;10;0.75;stop
314;205.33;1141.48;230.47;1141.28;230.37;1129.15;205.23;1129.35;10;0.77;stop
315;1496.01;954.7;1500.49;942.47;1471.74;931.93;1467.26;944.16;10;0.78;stop
316;1929.42;1527.89;1940.93;1526.44;1937.96;1502.86;1926.45;1504.31;10;0.76;stop
317;2413.65;1359.97;2438.48;1359.2;2438.1;1346.78;2413.27;1347.55;10;0.77;stop
318;3740.41;932.98;3773.53;930.86;3772.72;918.11;3739.59;920.23;10;0.74;stop
319;3252.83;1083.87;3265.03;1056.91;3251.54;1050.81;3239.35;1077.77;10;0.74;stop
320;2902.54;1241.63;2904.14;1229.06;2879.03;1225.87;2877.43;1238.44;10;0.78;stop
322;1748.28;109.56;1759.4;108.55;1757.22;84.5;1746.1;85.51;10;0.77;stop
324;3606.65;303.63;3617.75;275.26;3604.6;270.12;3593.5;298.49;10;0.76;stop
325;408.27;1136.67;433.04;1135.85;432.67;1124.58;407.9;1125.4;10;0.77;stop
