vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
1;2996.1;1175.8;2998.54;1164.27;2971.65;1158.58;2969.21;1170.1;10;0.83;stop
2;2749.95;1138.03;2751.6;1124.88;2720.55;1120.97;2718.9;1134.12;10;0.83;stop
5;1703.94;1099.86;1704.05;1087.37;1676.68;1087.14;1676.58;1099.63;10;0.83;stop
6;2891.31;1157.93;2893.83;1144.92;2864.94;1139.32;2862.42;1152.33;10;0.78;stop
8;2992.45;1302.27;2995.25;1287.96;2964.05;1281.85;2961.25;1296.16;10;0.82;stop
9;1954.05;315.12;1954.84;289.36;1943.14;289.0;1942.35;314.76;10;0.8;stop
11;1979.64;1318.05;1994.01;1317.98;1993.86;1284.08;1979.49;1284.14;10;0.8;stop
13;2484.84;1118.23;2512.32;1117.62;2512.04;1104.77;2484.55;1105.38;10;0.82;stop
15;1958.61;1691.64;1959.24;1664.51;1947.29;1664.23;1946.67;1691.37;10;0.8;stop
16;2623.86;1127.58;2625.27;1114.3;2595.77;1111.17;2594.35;1124.45;10;0.82;stop
17;1960.87;1950.9;1967.15;1919.46;1954.04;1916.85;1947.76;1948.29;10;0.82;stop
19;3033.31;1309.58;3035.72;1295.51;3001.94;1289.73;2999.53;1303.8;10;0.82;stop
21;1969.92;908.85;1982.72;907.15;1979.02;879.34;1966.21;881.04;10;0.81;stop
23;2678.04;1130.27;2679.21;1116.77;2648.46;1114.1;2647.29;1127.6;10;0.82;stop
24;2924.77;1163.05;2927.01;1150.43;2898.98;1145.45;2896.74;1158.07;10;0.79;stop
25;1976.5;1295.47;1976.71;1265.13;1963.25;1265.03;1963.04;1295.37;10;0.79;stop
26;1979.93;1704.57;1992.56;1703.94;1991.32;1679.43;1978.69;1680.06;10;0.81;stop
28;1939.67;1637.8;1952.81;1637.53;1952.17;1606.7;1939.03;1606.97;10;0.8;stop
29;3395.89;1154.86;3398.98;1141.85;3368.18;1134.51;3365.08;1147.52;10;0.81;stop
33;1812.64;2117.34;1825.22;2093.68;1814.36;2087.91;1801.78;2111.57;10;0.8;stop
34;1837.15;882.58;1838.27;855.0;1824.07;854.42;1822.94;882.0;10;0.82;stop
37;1953.92;825.99;1967.86;825.97;1967.83;794.01;1953.89;794.03;10;0.81;stop
39;3330.91;1048.49;3345.25;1018.52;3331.9;1012.13;3317.56;1042.1;10;0.81;stop
41;1269.72;1695.19;1270.69;1683.13;1243.53;1680.94;1242.56;1692.99;10;0.76;stop
42;1978.13;1355.34;1993.27;1355.27;1993.12;1322.16;1977.98;1322.23;10;0.81;stop
43;1840.21;1726.61;1840.91;1712.93;1810.41;1711.39;1809.72;1725.07;10;0.77;stop
45;902.49;1088.57;902.87;1074.48;873.32;1073.68;872.94;1087.77;10;0.8;stop
46;2214.59;1233.95;2215.12;1219.69;2184.91;1218.55;2184.38;1232.81;10;0.82;stop
47;2858.98;1150.45;2860.84;1137.3;2832.58;1133.3;2830.73;1146.45;10;0.79;stop
49;1946.55;1986.5;1955.17;1957.04;1942.2;1953.25;1933.58;1982.71;10;0.82;stop
52;2952.53;1292.91;2954.74;1279.61;2922.97;1274.34;2920.76;1287.64;10;0.82;stop
54;1848.01;2045.53;1859.18;2019.57;1847.62;2014.59;1836.44;2040.55;10;0.78;stop
55;1953.67;906.75;1965.85;904.73;1961.33;877.5;1949.15;879.52;10;0.81;stop
57;764.23;2008.6;766.03;1978.12;751.64;1977.27;749.84;2007.75;10;0.8;stop
58;768.57;2008.25;783.28;2008.19;783.16;1978.75;768.44;1978.81;10;0.8;stop
59;1747.0;1684.52;1747.95;1672.28;1721.56;1670.23;1720.61;1682.47;10;0.81;stop
65;1813.01;381.42;1813.04;353.22;1799.36;353.21;1799.34;381.4;10;0.82;stop
67;762.91;1039.51;767.23;1028.32;743.67;1019.24;739.36;1030.43;10;0.81;stop
68;1146.52;1089.98;1169.33;1089.91;1169.3;1079.02;1146.48;1079.09;10;0.81;stop
72;2569.24;1244.09;2570.15;1230.62;2541.26;1228.66;2540.35;1242.13;10;0.81;stop
74;2877.51;1277.74;2880.45;1257.35;2827.88;1249.76;2824.94;1270.15;9;0.82;stop
78;870.44;1084.6;870.73;1072.64;845.75;1072.02;845.45;1083.99;10;0.78;stop
82;1884.7;1728.32;1885.44;1715.75;1858.93;1714.18;1858.18;1726.75;10;0.8;stop
85;1814.05;798.72;1826.92;797.01;1823.26;769.53;1810.39;771.24;10;0.81;stop
86;536.07;1082.82;536.55;1072.63;513.93;1071.55;513.45;1081.75;10;0.81;stop
87;606.56;1188.25;607.28;1175.87;579.38;1174.25;578.66;1186.63;10;0.76;stop
91;1909.45;1859.09;1915.77;1829.33;1902.05;1826.41;1895.73;1856.17;10;0.8;stop
92;3470.12;1387.89;3473.75;1374.2;3441.13;1365.55;3437.5;1379.23;10;0.76;stop
93;1724.39;653.1;1725.83;640.63;1696.74;637.27;1695.3;649.74;10;0.81;stop
94;221.46;1175.5;221.79;1158.02;168.54;1157.0;168.21;1174.48;9;0.8;stop
101;2293.68;1235.08;2294.11;1221.68;2266.7;1220.79;2266.27;1234.2;10;0.79;stop
102;1937.05;1543.65;1951.07;1543.27;1950.29;1514.1;1936.27;1514.48;10;0.78;stop
103;1166.18;1880.59;1167.26;1855.88;1155.07;1855.34;1153.99;1880.06;10;0.76;stop
105;1810.3;766.34;1822.84;766.1;1822.33;740.03;1809.79;740.28;10;0.81;stop
109;1424.96;1215.65;1425.29;1202.65;1398.79;1201.98;1398.46;1214.98;10;0.83;stop
111;1257.33;1658.56;1258.36;1646.64;1232.86;1644.44;1231.83;1656.36;10;0.69;stop
114;3710.61;1456.98;3714.89;1442.59;3680.64;1432.4;3676.36;1446.79;10;0.8;stop
116;1505.9;1059.04;1509.12;1032.73;1496.73;1031.21;1493.5;1057.52;10;0.81;stop
118;1336.28;1215.58;1336.71;1198.69;1291.72;1197.55;1291.29;1214.44;9;0.81;stop
122;1941.51;1591.64;1954.09;1591.26;1953.24;1562.86;1940.66;1563.24;10;0.79;stop
124;1977.36;1826.83;1979.15;1796.42;1966.52;1795.67;1964.72;1826.08;10;0.76;stop
127;839.39;1083.27;839.53;1071.4;813.51;1071.1;813.38;1082.97;10;0.8;stop
128;2866.07;1384.45;2870.89;1371.69;2838.43;1359.42;2833.61;1372.19;10;0.8;stop
131;1948.79;741.75;1962.26;741.04;1960.49;707.25;1947.03;707.96;10;0.8;stop
132;1309.22;1094.63;1309.56;1080.78;1277.72;1080.0;1277.38;1093.85;10;0.8;stop
134;895.71;1197.37;896.6;1185.24;868.01;1183.13;867.12;1195.26;10;0.81;stop
