vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
1;2014.9;1497.4;2029.65;1496.83;2028.35;1463.6;2013.6;1464.17;10;0.79;move
2;2594.26;1039.8;2594.56;1024.11;2560.11;1023.45;2559.81;1039.14;10;0.82;stop
3;3145.64;1198.61;3147.65;1182.64;3110.3;1177.95;3108.29;1193.92;10;0.82;stop
7;855.23;1173.15;855.72;1158.47;825.7;1157.47;825.22;1172.16;10;0.84;stop
8;2009.17;1553.72;2024.76;1553.42;2024.14;1520.35;2008.55;1520.64;10;0.79;move
10;2951.16;1037.79;2952.71;1022.31;2920.41;1019.08;2918.86;1034.56;10;0.83;stop
11;2870.84;1051.21;2871.37;1036.71;2842.51;1035.67;2841.99;1050.17;10;0.8;stop
12;2274.69;1047.12;2302.84;1046.53;2302.56;1033.01;2274.41;1033.59;10;0.82;stop
13;2955.55;1058.05;2957.14;1043.38;2926.7;1040.07;2925.11;1054.75;10;0.83;move
14;2913.36;1051.78;2914.37;1036.31;2881.33;1034.16;2880.32;1049.62;10;0.81;move
15;2681.05;1152.24;2681.06;1138.28;2653.32;1138.26;2653.31;1152.22;10;0.81;stop
16;2017.94;1816.11;2021.58;1785.6;2007.31;1783.89;2003.67;1814.4;10;0.82;stop
17;3243.59;1266.7;3248.15;1232.75;3233.6;1230.8;3229.04;1264.75;10;0.76;move
18;3316.65;1105.72;3318.48;1088.12;3281.47;1084.28;3279.64;1101.88;10;0.83;move
19;1977.05;669.75;1991.6;668.6;1989.33;639.75;1974.77;640.9;10;0.82;stop
20;2971.79;1082.44;2973.85;1067.27;2941.96;1062.94;2939.9;1078.11;10;0.82;stop
21;2823.32;1156.44;2824.01;1142.42;2791.18;1140.81;2790.49;1154.83;10;0.82;stop
22;1960.67;681.28;1975.04;680.09;1972.33;647.35;1957.96;648.54;10;0.8;stop
23;1074.93;640.36;1075.29;626.32;1044.57;625.54;1044.21;639.58;10;0.81;stop
24;2688.3;1043.45;2688.72;1026.52;2651.93;1025.62;2651.52;1042.54;10;0.81;stop
25;3161.42;1110.47;3164.28;1091.64;3121.71;1085.16;3118.84;1103.98;10;0.79;move
26;1957.45;640.74;1973.15;639.45;1970.39;605.76;1954.7;607.05;10;0.82;stop
27;2725.04;1154.16;2725.5;1138.45;2691.46;1137.46;2691.0;1153.17;10;0.81;stop
28;3020.66;1089.82;3022.58;1073.35;2987.31;1069.24;2985.39;1085.71;10;0.8;move
29;3064.57;1093.81;3066.72;1078.23;3033.87;1073.69;3031.72;1089.27;10;0.83;move
30;2007.75;1398.73;2022.89;1398.34;2022.0;1364.27;2006.86;1364.66;10;0.78;move
31;3299.71;1153.58;3300.53;1138.54;3267.48;1136.74;3266.66;1151.77;10;0.79;move
32;3499.75;1067.94;3504.28;1052.66;3469.62;1042.38;3465.09;1057.66;10;0.81;stop
33;3371.32;1134.15;3373.5;1117.08;3334.62;1112.1;3332.44;1129.17;10;0.82;move
34;1994.83;1825.76;1998.14;1794.89;1983.92;1793.37;1980.61;1824.23;10;0.8;move
35;1916.79;2084.48;1929.4;2054.83;1915.14;2048.77;1902.54;2078.42;10;0.82;move
36;992.34;636.18;993.41;623.17;967.04;621.01;965.97;634.01;10;0.8;stop
