vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
1;2028.98;1240.09;2029.25;1208.03;2014.27;1207.91;2014.0;1239.97;10;0.8;move
3;3145.6;1198.1;3147.6;1182.23;3110.34;1177.52;3108.33;1193.39;10;0.82;stop
7;855.07;1173.24;855.43;1159.08;825.87;1158.33;825.51;1172.49;10;0.83;stop
8;1999.92;1283.97;2014.96;1283.57;2014.08;1250.65;1999.04;1251.06;10;0.78;move
10;2950.68;1035.99;2951.69;1021.13;2920.41;1019.01;2919.41;1033.87;10;0.82;stop
11;2235.66;1047.53;2263.83;1045.55;2262.84;1031.47;2234.67;1033.45;10;0.79;move
13;2322.99;1046.16;2352.32;1043.42;2351.01;1029.47;2321.68;1032.21;10;0.8;move
14;2272.27;1045.1;2302.32;1043.59;2301.61;1029.4;2271.55;1030.91;10;0.78;move
15;2680.45;1152.22;2680.49;1138.37;2652.8;1138.28;2652.76;1152.13;10;0.81;stop
16;2001.53;1356.3;2016.47;1355.78;2015.47;1326.83;2000.53;1327.34;10;0.8;move
18;2497.31;1063.22;2498.02;1046.51;2463.57;1045.03;2462.85;1061.74;10;0.78;move
19;1977.04;669.71;1991.62;668.55;1989.33;639.79;1974.75;640.95;10;0.83;stop
20;2196.24;1068.07;2225.41;1066.45;2224.64;1052.55;2195.47;1054.17;10;0.77;move
21;2823.67;1155.71;2824.21;1141.66;2791.96;1140.42;2791.42;1154.47;10;0.81;stop
22;1960.54;680.53;1974.77;679.48;1972.37;646.97;1958.14;648.02;10;0.8;stop
23;1075.54;640.98;1076.31;626.3;1044.52;624.65;1043.75;639.32;10;0.8;stop
25;2375.76;1065.16;2414.26;1062.28;2412.99;1045.34;2374.49;1048.22;10;0.73;move
26;1957.74;640.94;1973.43;639.53;1970.38;605.56;1954.7;606.97;10;0.82;stop
27;2724.94;1153.82;2725.53;1137.96;2691.56;1136.68;2690.97;1152.54;10;0.82;stop
28;2241.45;1067.29;2273.54;1065.65;2272.8;1051.08;2240.71;1052.72;10;0.78;move
29;2286.84;1065.18;2317.4;1062.75;2316.28;1048.69;2285.72;1051.13;10;0.8;move
32;3499.2;1067.11;3503.66;1052.39;3470.17;1042.26;3465.72;1056.99;10;0.81;stop
33;2585.72;1061.41;2585.95;1045.1;2550.66;1044.59;2550.42;1060.9;10;0.72;move
36;993.53;636.29;994.11;622.68;965.66;621.46;965.08;635.07;10;0.81;stop
37;3428.91;930.41;3446.43;903.15;3433.59;894.9;3416.07;922.16;10;0.81;stop
40;2007.26;897.63;2007.43;866.45;1992.3;866.37;1992.13;897.55;10;0.81;stop
41;2373.86;1040.95;2401.15;1039.15;2400.26;1025.68;2372.97;1027.48;10;0.75;move
44;3501.47;1048.24;3507.04;1033.42;3473.53;1020.82;3467.96;1035.64;10;0.8;stop
46;1783.6;1659.55;1783.71;1644.79;1755.84;1644.58;1755.72;1659.33;10;0.81;stop
47;2018.73;1283.48;2033.27;1283.42;2033.14;1253.4;2018.61;1253.46;10;0.8;move
48;3648.4;1243.38;3651.16;1228.95;3620.97;1223.18;3618.22;1237.61;10;0.78;move
49;1144.98;1055.65;1145.3;1040.91;1113.45;1040.22;1113.14;1054.97;10;0.81;stop
52;36.18;1095.75;69.64;1095.13;69.34;1079.25;35.89;1079.87;10;0.73;stop
53;2832.75;1028.05;2833.77;1012.9;2797.5;1010.45;2796.48;1025.6;10;0.8;stop
54;2015.92;1568.8;2030.08;1568.57;2029.58;1538.45;2015.42;1538.68;10;0.8;move
56;3356.54;1360.7;3361.94;1347.1;3333.46;1335.79;3328.06;1349.38;10;0.82;stop
57;1789.9;234.58;1804.17;233.64;1802.22;204.17;1787.96;205.11;10;0.8;stop
59;2968.97;1287.2;2974.07;1271.52;2938.03;1259.8;2932.93;1275.48;10;0.79;stop
60;2022.26;1792.37;2026.17;1760.92;2012.74;1759.25;2008.83;1790.71;10;0.82;move
62;1996.93;1238.7;2010.67;1238.55;2010.32;1204.8;1996.58;1204.95;10;0.81;move
64;1493.36;1655.89;1493.57;1641.94;1464.27;1641.49;1464.06;1655.44;10;0.79;stop
65;2025.05;1729.99;2026.51;1703.1;2013.33;1702.38;2011.86;1729.27;10;0.8;move
66;3317.67;1346.69;3326.36;1314.2;3310.46;1309.95;3301.76;1342.44;10;0.81;stop
67;1983.1;742.29;1997.39;740.96;1994.53;710.09;1980.24;711.41;10;0.81;stop
68;3734.04;895.39;3769.42;891.74;3767.84;876.48;3732.46;880.14;10;0.8;stop
72;3475.93;826.96;3493.38;798.14;3480.32;790.23;3462.87;819.05;10;0.8;stop
74;2894.7;1029.36;2895.56;1015.32;2868.3;1013.64;2867.44;1027.68;10;0.81;stop
76;2496.01;1153.05;2529.26;1152.5;2528.99;1136.32;2495.74;1136.87;10;0.79;stop
79;3141.45;447.96;3170.33;443.23;3167.93;428.6;3139.05;433.34;10;0.81;stop
80;3780.9;889.84;3814.06;887.03;3812.85;872.66;3779.69;875.47;10;0.8;stop
84;1809.26;506.98;1824.3;505.46;1821.11;474.02;1806.07;475.54;10;0.81;stop
85;1988.49;1551.75;2004.78;1550.95;2003.01;1515.0;1986.72;1515.8;10;0.79;move
86;2747.13;483.15;2783.49;479.28;2781.87;464.1;2745.51;467.97;10;0.79;stop
87;888.05;1176.37;888.67;1160.1;858.52;1158.94;857.89;1175.22;10;0.79;stop
90;3410.8;965.84;3427.2;933.59;3412.32;926.03;3395.93;958.29;10;0.79;stop
91;2027.76;1381.41;2042.73;1381.38;2042.67;1352.34;2027.71;1352.37;10;0.8;stop
92;937.59;1060.0;966.26;1059.85;966.19;1046.0;937.52;1046.15;10;0.78;stop
93;397.26;1073.83;397.33;1059.12;366.33;1058.98;366.27;1073.69;10;0.8;stop
96;1860.54;2149.82;1873.87;2121.79;1862.09;2116.18;1848.75;2144.21;10;0.8;stop
97;1979.99;704.08;1993.73;702.79;1991.26;676.3;1977.52;677.58;10;0.81;stop
98;2649.27;493.42;2679.22;489.59;2677.23;474.08;2647.28;477.91;10;0.82;stop
99;1963.63;1964.6;1974.65;1930.57;1959.43;1925.65;1948.41;1959.68;10;0.83;move
101;1876.03;2115.91;1888.24;2090.19;1876.97;2084.84;1864.76;2110.56;10;0.79;stop
102;286.33;1096.91;315.88;1096.22;315.55;1081.84;285.99;1082.53;10;0.75;move
107;2101.63;1093.02;2133.78;1091.23;2132.87;1074.86;2100.72;1076.65;10;0.79;move
109;2016.37;1638.92;2029.63;1638.66;2029.13;1613.46;2015.87;1613.72;10;0.79;move
110;2914.34;1304.27;2915.53;1288.26;2882.69;1285.81;2881.5;1301.82;10;0.75;stop
