vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
1;2028.64;1244.11;2029.3;1210.93;2014.61;1210.64;2013.95;1243.82;10;0.79;move
3;3145.63;1197.84;3147.69;1181.57;3110.31;1176.85;3108.25;1193.11;10;0.82;stop
7;854.79;1172.63;855.01;1158.44;826.14;1158.0;825.93;1172.18;10;0.83;stop
8;1999.07;1289.7;2014.1;1289.41;2013.43;1255.05;1998.4;1255.34;10;0.77;move
10;2951.19;1037.12;2952.56;1021.69;2920.38;1018.81;2919.0;1034.25;10;0.83;stop
11;2235.78;1047.95;2263.68;1046.02;2262.72;1032.17;2234.82;1034.1;10;0.79;move
13;2322.99;1046.05;2352.26;1043.4;2351.01;1029.57;2321.74;1032.22;10;0.8;move
14;2272.36;1045.44;2302.16;1044.05;2301.51;1030.19;2271.72;1031.57;10;0.78;move
15;2652.51;1152.16;2680.75;1152.14;2680.74;1138.34;2652.5;1138.36;10;0.81;stop
16;2007.81;1510.37;2023.21;1509.55;2021.56;1478.76;2006.17;1479.58;10;0.79;move
18;2498.97;1063.14;2499.59;1046.37;2465.28;1045.11;2464.66;1061.88;10;0.77;move
19;1976.91;669.83;1991.75;668.66;1989.46;639.67;1974.63;640.84;10;0.82;stop
20;2195.94;1068.16;2225.14;1066.57;2224.38;1052.46;2195.17;1054.05;10;0.77;move
21;2822.99;1155.74;2823.54;1141.64;2791.51;1140.38;2790.96;1154.49;10;0.82;stop
22;1960.39;680.6;1974.84;679.57;1972.52;646.9;1958.07;647.93;10;0.8;stop
23;1075.07;640.61;1075.61;626.75;1044.99;625.58;1044.46;639.44;10;0.81;stop
25;2375.22;1065.39;2413.77;1062.35;2412.41;1045.11;2373.86;1048.15;10;0.73;move
26;1957.14;640.87;1973.57;639.48;1970.7;605.63;1954.27;607.02;10;0.82;stop
27;2724.84;1153.74;2725.39;1137.95;2691.66;1136.76;2691.11;1152.55;10;0.82;stop
28;2242.26;1067.48;2274.0;1065.56;2273.11;1050.89;2241.37;1052.82;10;0.78;move
29;2286.26;1065.27;2316.77;1063.1;2315.74;1048.61;2285.23;1050.77;10;0.79;move
30;1928.83;639.75;1945.07;638.01;1941.35;603.37;1925.12;605.11;10;0.8;move
32;3498.78;1067.37;3503.4;1052.47;3469.66;1042.0;3465.03;1056.9;10;0.81;stop
33;2585.62;1061.34;2585.83;1045.12;2550.75;1044.66;2550.54;1060.88;10;0.7;move
36;992.44;636.37;993.59;623.14;966.94;620.82;965.79;634.05;10;0.8;stop
37;3428.22;930.29;3446.2;903.05;3433.34;894.56;3415.36;921.8;10;0.82;stop
40;1992.96;896.57;2007.24;896.54;2007.17;865.74;1992.89;865.77;10;0.81;stop
41;2374.02;1040.65;2400.81;1039.22;2400.1;1025.98;2373.32;1027.41;10;0.76;move
44;3501.26;1048.17;3507.17;1032.93;3473.74;1019.95;3467.83;1035.19;10;0.8;stop
46;1756.0;1658.99;1784.12;1658.76;1784.0;1644.01;1755.88;1644.24;10;0.81;stop
47;2017.32;1352.46;2017.7;1322.97;2003.43;1322.79;2003.05;1352.28;10;0.79;move
48;3094.65;1163.07;3096.42;1149.24;3066.6;1145.43;3064.83;1159.26;10;0.82;move
