vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2029.06;1240.27;2029.22;1208.93;2014.19;1208.85;2014.03;1240.19;10;0.79;move;-1;;
3;3146.11;1198.6;3148.2;1181.79;3109.82;1177.03;3107.74;1193.83;10;0.82;stop;11;1;7518
7;855.27;1173.55;855.69;1158.86;825.67;1158.01;825.25;1172.7;10;0.83;stop;-1;;
8;1999.61;1284.05;2014.32;1283.91;2014.01;1251.7;1999.3;1251.84;10;0.79;move;-1;;
10;2951.24;1037.6;2952.81;1021.55;2919.86;1018.33;2918.29;1034.38;10;0.82;stop;6;1;7518
11;2235.75;1047.8;2263.46;1046.41;2262.75;1032.33;2235.04;1033.72;10;0.8;move;-1;;
13;2320.39;1046.32;2350.34;1043.76;2349.11;1029.3;2319.16;1031.87;10;0.8;move;-1;;
14;2272.26;1045.92;2302.53;1043.98;2301.62;1029.7;2271.34;1031.64;10;0.79;move;-1;;
15;2681.11;1152.41;2681.22;1138.31;2652.14;1138.09;2652.03;1152.19;10;0.81;stop;11;1;7518
16;2001.52;1357.56;2016.98;1357.1;2016.04;1325.56;2000.58;1326.02;10;0.8;move;-1;;
18;2497.67;1063.3;2498.36;1046.38;2463.2;1044.95;2462.51;1061.87;10;0.8;move;-1;;
19;1977.32;671.31;1992.16;670.04;1989.43;638.19;1974.59;639.46;10;0.83;stop;9;1;7518
20;2171.79;1068.93;2202.14;1067.08;2201.27;1052.82;2170.92;1054.67;10;0.75;move;-1;;
21;2824.22;1156.14;2824.79;1141.26;2791.4;1139.98;2790.83;1154.86;10;0.82;stop;11;1;7518
22;1959.92;681.34;1974.5;679.75;1970.83;646.16;1956.25;647.75;10;0.82;stop;9;1;7518
23;1074.98;640.19;1075.37;626.01;1044.52;625.16;1044.13;639.34;10;0.81;stop;-1;;
25;2375.55;1065.04;2414.28;1062.6;2413.2;1045.46;2374.47;1047.9;10;0.77;move;-1;;
