vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
3;3145.68;1198.16;3147.7;1182.2;3110.26;1177.47;3108.24;1193.43;10;0.82;stop;11;1;7518
7;855.77;1172.54;856.18;1157.97;826.1;1157.14;825.7;1171.71;10;0.82;stop;-1;;
10;2950.2;1037.12;2951.49;1021.41;2919.96;1018.82;2918.66;1034.53;10;0.82;stop;6;1;7518
15;2681.37;1151.57;2681.4;1137.87;2651.88;1137.81;2651.85;1151.5;10;0.81;stop;11;1;7518
19;1977.3;669.06;1991.78;667.98;1989.64;639.32;1975.16;640.4;10;0.82;stop;9;1;7518
21;2824.62;1155.84;2825.2;1141.64;2792.13;1140.29;2791.55;1154.49;10;0.8;stop;11;1;7518
22;1960.72;680.12;1974.66;679.16;1972.47;647.38;1958.53;648.34;10;0.8;stop;9;1;7518
23;1074.73;640.0;1075.19;626.06;1044.77;625.06;1044.31;639.0;10;0.81;stop;-1;;
26;1957.91;640.32;1973.69;638.97;1970.78;605.06;1955.0;606.41;10;0.81;stop;9;1;7518
27;2727.38;1154.12;2727.83;1137.14;2691.48;1136.2;2691.04;1153.17;10;0.81;stop;11;1;7518
32;3499.31;1067.3;3503.34;1052.09;3469.13;1043.02;3465.1;1058.22;10;0.79;stop;6;1;7518
36;992.48;635.44;993.2;622.25;966.89;620.81;966.17;634.0;10;0.82;stop;-1;;
37;3428.94;930.73;3446.71;903.01;3433.56;894.58;3415.79;922.31;10;0.82;stop;6;1;7518
40;1993.18;896.26;2007.51;896.0;2006.94;865.49;1992.62;865.75;10;0.81;stop;9;1;7518
46;1755.92;1659.38;1784.74;1658.94;1784.51;1643.62;1755.68;1644.06;10;0.8;stop;14;1;7518
49;1145.27;1054.99;1145.46;1040.17;1113.73;1039.76;1113.54;1054.58;10;0.81;stop;10;1;7518
53;2833.02;1028.26;2833.9;1012.81;2798.54;1010.8;2797.66;1026.25;10;0.8;stop;6;1;7518
56;3356.27;1360.67;3361.29;1346.94;3332.79;1336.52;3327.77;1350.25;10;0.81;stop;11;1;7518
57;1790.47;234.38;1804.9;233.3;1802.78;204.94;1788.35;206.02;10;0.79;stop;1;1;7132
59;2967.73;1286.99;2972.69;1271.16;2937.02;1260.01;2932.06;1275.84;10;0.8;stop;13;1;7518
64;1493.8;1655.12;1493.95;1641.44;1464.95;1641.13;1464.8;1654.81;10;0.78;stop;14;1;7518
66;3240.96;1445.4;3249.69;1411.35;3232.47;1406.94;3223.75;1441.0;10;0.78;stop;-1;;
67;1983.6;741.51;1997.83;739.98;1994.58;709.74;1980.36;711.27;10;0.82;stop;9;1;7518
68;3734.13;895.4;3769.37;891.62;3767.75;876.47;3732.5;880.26;10;0.8;stop;6;1;7518
72;3475.33;826.8;3492.86;798.3;3479.98;790.38;3462.46;818.89;10;0.8;stop;6;1;7518
74;2894.56;1029.85;2895.86;1015.66;2868.44;1013.15;2867.14;1027.34;10;0.8;stop;6;1;7518
76;2496.74;1152.98;2529.64;1152.45;2529.38;1136.39;2496.48;1136.92;10;0.79;stop;11;1;7518
79;3142.14;447.68;3169.66;442.94;3167.24;428.88;3139.72;433.62;10;0.8;stop;8;1;7518
80;3781.04;889.92;3814.01;886.93;3812.71;872.58;3779.74;875.57;10;0.8;stop;6;1;7518
86;2748.4;482.36;2782.83;477.92;2780.98;463.57;2746.55;468.02;10;0.78;stop;7;1;7518
87;859.02;1174.24;888.51;1174.17;888.48;1158.26;858.99;1158.33;10;0.78;stop;-1;;
90;3409.49;965.87;3426.35;933.63;3411.76;926.0;3394.9;958.25;10;0.8;stop;6;1;7518
91;2042.31;1383.11;2043.4;1352.3;2028.13;1351.76;2027.04;1382.57;10;0.81;stop;15;1;7518
92;937.91;1060.58;966.44;1060.04;966.16;1045.05;937.63;1045.58;10;0.8;stop;10;1;7518
93;367.2;1073.74;397.96;1073.42;397.8;1058.13;367.04;1058.45;10;0.76;stop;10;1;7518
