vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1789.62;234.66;1804.54;233.59;1802.5;205.22;1787.58;206.29;10;0.8;parked
84;1815.08;515.92;1830.28;512.55;1823.49;481.95;1808.3;485.32;10;0.8;parked
142;1823.25;685.14;1837.24;683.69;1834.13;653.61;1820.14;655.06;10;0.79;parked
203;1826.93;822.61;1843.94;820.62;1838.32;772.64;1821.31;774.63;9;0.8;parked
212;1771.51;190.45;1786.14;189.17;1783.68;161.11;1769.05;162.4;10;0.79;parked
220;1767.06;146.29;1780.92;146.03;1780.4;117.53;1766.53;117.78;10;0.78;parked
222;1811.99;712.24;1827.46;709.95;1822.94;679.38;1807.46;681.67;10;0.79;parked
233;1790.9;469.15;1806.66;467.65;1803.47;434.22;1787.71;435.73;10;0.76;parked
238;1777.53;93.69;1790.71;92.87;1788.9;63.81;1775.73;64.63;10;0.7;parked
293;1807.39;677.86;1822.07;676.65;1819.65;647.39;1804.97;648.6;10;0.76;parked
301;1787.28;225.6;1787.28;194.03;1772.22;194.03;1772.22;225.6;10;0.75;parked
338;1799.84;353.15;1814.09;351.93;1811.41;320.72;1797.16;321.94;10;0.74;parked
350;1776.88;267.17;1791.98;265.85;1789.14;233.45;1774.04;234.78;10;0.76;parked
360;1763.64;62.53;1778.01;61.39;1775.61;30.85;1761.24;31.98;10;0.73;parked
438;1793.77;268.26;1808.79;266.52;1805.43;237.43;1790.42;239.16;10;0.72;parked
442;1811.84;556.87;1826.95;556.46;1826.18;527.63;1811.06;528.04;10;0.67;parked
592;1824.26;887.34;1840.43;886.0;1837.61;851.91;1821.44;853.25;10;0.46;parked
5451;1773.03;114.29;1786.06;114.22;1785.96;95.52;1772.93;95.59;10;0.5;parked
8355;1762.22;96.35;1773.05;96.09;1772.44;70.15;1761.6;70.41;10;0.36;parked
8910;1825.15;887.31;1841.17;885.69;1837.75;851.94;1821.73;853.56;9;0.36;parked
