vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1789.65;234.11;1804.43;233.09;1802.47;204.64;1787.69;205.66;10;0.79;parked
142;1823.59;684.88;1838.08;683.38;1834.91;652.75;1820.42;654.25;10;0.79;parked
203;1837.37;846.98;1854.51;842.35;1841.84;795.52;1824.71;800.15;9;0.78;moving
212;1771.96;190.28;1786.14;188.88;1783.37;160.72;1769.18;162.12;10;0.78;parked
220;1768.13;145.7;1781.41;145.12;1780.17;116.98;1766.89;117.57;10;0.77;parked
222;1812.13;712.27;1827.66;709.95;1823.07;679.35;1807.54;681.68;10;0.79;parked
233;1789.9;469.16;1805.31;467.81;1802.27;433.09;1786.86;434.44;10;0.74;parked
238;1777.99;93.27;1791.12;92.56;1789.58;63.67;1776.45;64.37;10;0.73;parked
293;1807.62;677.37;1822.13;676.02;1819.42;646.76;1804.91;648.1;10;0.75;parked
301;1787.01;224.17;1787.15;194.4;1772.49;194.33;1772.35;224.1;10;0.74;parked
338;1800.41;352.74;1814.57;351.57;1811.96;320.01;1797.8;321.18;10;0.75;parked
350;1777.29;266.87;1792.19;265.33;1788.87;233.19;1773.97;234.73;10;0.76;parked
438;1793.83;267.54;1808.74;266.02;1805.8;237.03;1790.89;238.54;10;0.73;parked
442;1811.62;557.06;1826.15;556.53;1825.13;528.56;1810.6;529.09;10;0.69;parked
592;1824.98;887.46;1841.07;885.96;1837.93;852.35;1821.84;853.86;10;0.42;parked
5451;1785.29;114.65;1785.76;95.46;1773.41;95.16;1772.94;114.35;10;0.5;parked
10722;1779.26;60.02;1795.07;58.26;1791.49;26.04;1775.68;27.8;10;0.78;parked
11930;1764.09;61.63;1776.43;60.49;1774.03;34.55;1761.69;35.69;10;0.51;parked
12052;1761.66;94.72;1773.54;94.37;1772.71;66.71;1760.84;67.07;10;0.45;parked
12786;1824.86;887.65;1841.0;886.14;1837.77;851.6;1821.63;853.11;9;0.47;parked
