vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1789.74;234.21;1804.4;233.16;1802.38;205.1;1787.73;206.16;10;0.8;parked
142;1823.14;684.63;1837.29;683.2;1834.23;652.99;1820.08;654.43;10;0.79;parked
212;1771.15;189.97;1785.44;188.54;1782.73;161.59;1768.44;163.02;10;0.77;parked
220;1768.21;145.91;1781.44;145.41;1780.37;117.34;1767.14;117.84;10;0.76;parked
222;1811.51;712.35;1827.58;709.98;1822.99;678.72;1806.92;681.08;10;0.77;parked
233;1790.92;469.14;1806.58;467.68;1803.46;434.23;1787.79;435.7;10;0.73;parked
238;1776.88;92.57;1790.95;91.41;1788.71;64.36;1774.64;65.53;10;0.79;parked
293;1807.28;677.74;1821.96;676.34;1819.21;647.51;1804.52;648.91;10;0.76;parked
301;1787.13;224.79;1787.22;194.31;1772.37;194.27;1772.28;224.75;10;0.75;parked
338;1799.69;353.01;1814.3;351.76;1811.56;319.74;1796.95;320.99;10;0.74;parked
350;1776.77;267.7;1792.07;266.31;1789.1;233.49;1773.8;234.87;10;0.75;parked
438;1793.49;268.12;1808.6;266.42;1805.29;237.01;1790.18;238.7;10;0.72;parked
442;1811.52;556.33;1825.97;555.87;1825.09;528.17;1810.64;528.63;10;0.59;parked
592;1824.86;887.22;1840.77;885.78;1837.77;852.59;1821.85;854.03;10;0.47;parked
5451;1785.62;114.83;1786.03;97.01;1771.63;96.67;1771.22;114.49;10;0.42;parked
10722;1778.96;60.5;1794.66;58.57;1790.66;26.12;1774.96;28.05;10;0.78;parked
11930;1764.55;62.46;1778.01;60.95;1774.7;31.48;1761.24;32.99;10;0.69;parked
13028;1762.07;97.1;1774.45;96.04;1772.03;67.72;1759.64;68.78;10;0.6;parked
