vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
57;1790.01;233.98;1806.1;232.95;1804.36;205.9;1788.28;206.93;10;0.77;parked
142;1824.41;685.21;1838.64;683.77;1835.41;651.85;1821.17;653.29;10;0.78;parked
203;1828.99;824.41;1846.33;821.98;1839.64;774.21;1822.3;776.64;9;0.78;parked
212;1771.72;190.16;1786.1;188.68;1783.28;161.4;1768.9;162.89;10;0.79;parked
220;1767.62;145.84;1781.19;145.45;1780.39;117.41;1766.83;117.8;10;0.77;parked
222;1812.07;712.15;1827.55;709.87;1822.99;678.92;1807.52;681.19;10;0.8;parked
233;1790.97;469.68;1807.0;468.02;1803.45;433.7;1787.42;435.35;10;0.75;parked
238;1777.93;92.97;1791.06;92.38;1789.77;63.41;1776.64;63.99;10;0.77;parked
293;1807.58;677.82;1822.02;676.48;1819.33;647.43;1804.89;648.77;10;0.76;parked
301;1787.52;223.62;1787.56;194.9;1773.11;194.88;1773.06;223.6;10;0.75;parked
338;1800.08;352.77;1814.55;351.75;1812.29;319.98;1797.83;321.0;10;0.76;parked
350;1777.05;266.75;1792.02;265.4;1789.11;233.31;1774.14;234.66;10;0.75;parked
360;1763.96;60.47;1778.08;60.05;1777.17;29.53;1763.04;29.95;10;0.7;parked
438;1794.11;267.51;1808.9;265.97;1805.94;237.61;1791.15;239.16;10;0.72;parked
442;1811.28;556.06;1826.0;555.86;1825.61;528.44;1810.9;528.64;10;0.68;parked
592;1825.1;887.09;1841.05;885.56;1837.81;851.6;1821.85;853.12;10;0.6;parked
5451;1785.88;113.69;1786.14;95.17;1773.67;94.99;1773.41;113.52;10;0.55;parked
9311;1829.71;587.65;1831.99;574.08;1804.22;569.41;1801.94;582.99;10;0.73;parked
10463;1762.05;95.23;1773.62;94.97;1772.98;67.25;1761.42;67.52;10;0.3586;parked
