vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
1;2954.09;1200.38;2956.41;1177.05;2896.66;1171.12;2894.34;1194.45;9;0.85;stop
2;1983.38;1258.96;1996.38;1258.49;1995.37;1230.66;1982.37;1231.14;10;0.78;stop
4;3119.95;1229.54;3122.18;1212.87;3085.36;1207.96;3083.13;1224.63;10;0.84;stop
7;1987.25;1294.21;2001.76;1292.78;1998.82;1262.92;1984.31;1264.35;10;0.81;stop
9;2964.4;1071.16;2965.95;1054.73;2930.13;1051.34;2928.58;1067.77;10;0.83;stop
15;1984.17;1334.64;1999.68;1334.09;1998.52;1301.24;1983.01;1301.79;10;0.81;stop
21;1956.31;294.23;1974.16;293.25;1972.19;257.58;1954.34;258.57;10;0.81;stop
22;1826.94;522.45;1827.53;490.34;1811.64;490.05;1811.05;522.16;10;0.82;stop
23;2737.08;1049.16;2738.0;1034.16;2704.17;1032.09;2703.25;1047.09;10;0.83;stop
24;3178.38;1107.52;3180.92;1090.69;3145.05;1085.29;3142.52;1102.12;10;0.82;stop
25;3078.27;1223.17;3081.05;1207.0;3047.36;1201.21;3044.57;1217.38;10;0.79;stop
28;3080.19;1709.95;3102.82;1654.0;3076.84;1643.49;3054.21;1699.44;9;0.81;stop
32;1106.16;1667.55;1106.45;1652.74;1076.34;1652.14;1076.05;1666.95;10;0.74;stop
34;3403.3;1264.54;3404.42;1248.32;3372.01;1246.08;3370.89;1262.3;10;0.82;stop
35;1985.23;1364.62;1999.32;1363.93;1998.02;1337.63;1983.93;1338.32;10;0.81;stop
36;1717.3;569.63;1718.31;554.12;1685.74;552.0;1684.72;567.5;10;0.81;stop
37;827.54;1164.14;827.68;1149.13;798.64;1148.86;798.51;1163.87;10;0.83;stop
38;3139.1;1099.69;3141.21;1084.37;3109.34;1079.99;3107.23;1095.32;10;0.82;stop
45;1979.0;833.29;1994.61;830.95;1990.0;800.21;1974.39;802.55;10;0.82;stop
47;3072.21;1089.47;3074.83;1075.14;3044.51;1069.6;3041.89;1083.92;10;0.82;stop
49;1970.49;1793.95;1974.55;1765.33;1960.26;1763.3;1956.2;1791.92;10;0.75;move
50;80.08;1061.77;80.09;1046.69;49.41;1046.67;49.4;1061.74;10;0.79;move
51;1985.52;1970.2;1995.47;1933.81;1978.04;1929.05;1968.09;1965.44;10;0.83;stop
52;1943.35;230.72;1958.45;225.19;1946.81;193.4;1931.71;198.93;10;0.82;stop
55;2888.07;1328.81;2889.04;1311.71;2856.93;1309.88;2855.96;1326.98;10;0.83;stop
57;3820.84;1359.31;3825.16;1340.28;3789.79;1332.25;3785.47;1351.28;10;0.82;stop
60;2706.26;1176.54;2706.87;1160.05;2672.12;1158.77;2671.51;1175.26;10;0.82;stop
61;2917.63;2011.44;2933.07;1999.68;2909.87;1969.19;2894.43;1980.94;10;0.83;stop
65;3567.52;729.44;3580.47;699.42;3564.98;692.74;3552.03;722.77;10;0.82;stop
67;2801.63;1181.35;2802.61;1166.39;2770.12;1164.27;2769.14;1179.23;10;0.83;stop
68;1881.71;2028.19;1896.87;1996.32;1881.89;1989.19;1866.72;2021.06;10;0.82;stop
69;1861.2;2074.56;1874.05;2045.69;1860.3;2039.56;1847.45;2068.44;10;0.81;stop
70;1080.08;631.61;1081.42;617.48;1054.05;614.89;1052.71;629.02;10;0.81;stop
71;2938.82;49.55;2968.29;46.7;2966.96;32.95;2937.49;35.8;10;0.82;stop
72;1987.83;905.67;2002.64;905.12;2001.6;876.89;1986.79;877.44;10;0.72;stop
73;754.84;1163.4;784.89;1162.59;784.51;1148.48;754.46;1149.29;10;0.8;stop
