vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2045.7;1692.67;2045.88;1659.91;2030.36;1659.83;2030.18;1692.59;10;0.8;stop;-1;;
2;2594.01;1040.36;2594.35;1024.74;2560.36;1024.01;2560.03;1039.63;10;0.82;stop;-1;;
3;3145.73;1198.68;3147.76;1182.63;3110.21;1177.89;3108.18;1193.93;10;0.82;stop;11;1;7518
4;1985.5;1864.94;1991.26;1832.07;1976.94;1829.56;1971.18;1862.43;10;0.82;move;-1;;
5;3198.06;1152.48;3200.07;1136.7;3164.75;1132.21;3162.75;1147.99;10;0.73;move;-1;;
7;855.19;1173.27;855.37;1158.65;825.75;1158.29;825.57;1172.91;10;0.82;stop;-1;;
8;2021.99;1777.59;2025.03;1742.7;2010.19;1741.41;2007.16;1776.3;10;0.82;stop;-1;;
9;1892.41;2146.72;1906.41;2115.97;1891.43;2109.15;1877.44;2139.9;10;0.82;move;-1;;
10;2950.71;1036.75;2951.94;1021.79;2920.38;1019.19;2919.15;1034.15;10;0.82;stop;6;1;7518
11;2871.06;1051.6;2871.47;1037.02;2843.01;1036.21;2842.59;1050.79;10;0.8;stop;-1;;
12;2275.08;1047.89;2303.7;1047.05;2303.3;1033.36;2274.67;1034.2;10;0.82;stop;-1;;
13;3029.05;1066.88;3030.88;1051.97;2999.45;1048.12;2997.62;1063.03;10;0.83;move;-1;;
14;2965.04;1057.14;2966.42;1042.89;2935.21;1039.86;2933.83;1054.11;10;0.82;move;-1;;
15;2652.8;1152.75;2680.5;1152.66;2680.45;1138.87;2652.75;1138.97;10;0.81;stop;11;1;7518
16;1998.15;1930.97;2005.03;1900.55;1991.1;1897.41;1984.22;1927.82;10;0.81;stop;-1;;
17;3203.11;1187.8;3206.78;1172.56;3172.83;1164.39;3169.16;1179.63;10;0.74;move;-1;;
18;3641.32;1161.62;3644.91;1144.64;3609.3;1137.13;3605.72;1154.11;10;0.81;move;-1;;
19;1976.82;669.48;1991.25;668.33;1989.0;640.02;1974.56;641.17;10;0.82;stop;9;1;7518
20;2971.88;1082.31;2973.72;1066.87;2941.87;1063.06;2940.03;1078.51;10;0.83;stop;-1;;
21;2823.06;1156.18;2823.64;1142.43;2791.44;1141.07;2790.86;1154.82;10;0.8;stop;11;1;7518
22;1960.99;681.49;1974.38;680.38;1971.63;647.13;1958.24;648.24;10;0.8;stop;9;1;7518
23;1074.95;640.34;1075.3;626.34;1044.55;625.57;1044.2;639.56;10;0.8;stop;-1;;
24;2688.02;1043.47;2688.47;1026.54;2652.03;1025.59;2651.59;1042.52;10;0.81;stop;-1;;
25;3193.64;1113.43;3196.05;1096.46;3161.68;1091.57;3159.27;1108.54;10;0.7;move;-1;;
26;1957.53;641.4;1973.18;640.08;1970.31;606.22;1954.67;607.55;10;0.82;stop;9;1;7518
27;2724.91;1154.22;2725.33;1138.29;2691.59;1137.41;2691.17;1153.34;10;0.81;stop;11;1;7518
28;3021.67;1090.31;3023.86;1073.34;2988.17;1068.75;2985.99;1085.72;10;0.82;move;-1;;
29;3068.04;1094.58;3070.06;1079.76;3039.21;1075.55;3037.19;1090.36;10;0.83;move;-1;;
30;2028.55;1645.13;2029.81;1610.04;2014.7;1609.49;2013.44;1644.59;10;0.8;stop;-1;;
31;3038.22;1141.78;3039.66;1127.4;3007.25;1124.15;3005.81;1138.54;10;0.81;move;-1;;
32;3500.0;1067.9;3504.58;1052.77;3470.31;1042.41;3465.73;1057.54;10;0.81;stop;6;1;7518
33;3661.84;1188.82;3665.84;1171.63;3626.29;1162.43;3622.29;1179.62;10;0.81;move;-1;;
34;1987.66;1437.81;2001.94;1436.59;1999.34;1406.19;1985.06;1407.41;10;0.8;move;-1;;
35;1989.46;1553.25;2004.6;1553.09;2004.29;1522.5;1989.15;1522.66;10;0.8;move;-1;;
36;992.38;636.21;993.53;623.36;967.0;620.97;965.84;633.83;10;0.8;stop;-1;;
37;3428.26;931.04;3446.44;903.38;3433.31;894.74;3415.12;922.41;10;0.82;stop;6;1;7518
38;3494.67;861.01;3504.95;825.56;3488.77;820.86;3478.49;856.32;10;0.83;move;-1;;
39;868.24;1153.34;868.24;1138.29;838.67;1138.29;838.67;1153.34;10;0.82;stop;-1;;
40;2006.84;897.64;2007.43;866.64;1992.72;866.36;1992.13;897.36;10;0.81;stop;9;1;7518
41;3188.87;1091.81;3190.6;1077.24;3161.75;1073.81;3160.02;1088.39;10;0.79;move;-1;;
42;1934.22;2040.95;1944.96;2009.17;1931.28;2004.55;1920.54;2036.33;10;0.81;move;-1;;
43;1385.62;1118.66;1416.1;1117.66;1415.63;1103.21;1385.15;1104.22;10;0.81;stop;-1;;
44;3501.67;1048.92;3507.34;1033.93;3473.33;1021.08;3467.66;1036.07;10;0.8;stop;6;1;5352
45;1967.77;1934.44;1975.9;1902.06;1961.48;1898.44;1953.35;1930.81;10;0.8;move;-1;;
46;1755.61;1659.64;1783.74;1659.55;1783.68;1644.48;1755.56;1644.58;10;0.8;stop;14;1;7518
47;2016.09;1825.61;2020.08;1796.44;2006.91;1794.64;2002.92;1823.81;10;0.79;stop;-1;;
48;1898.75;832.29;1913.05;831.07;1910.5;801.21;1896.2;802.43;10;0.82;stop;-1;;
49;1145.17;1055.47;1145.35;1040.79;1113.83;1040.41;1113.65;1055.08;10;0.81;stop;10;1;7518
50;1311.91;1077.16;1342.58;1075.85;1341.96;1061.46;1311.3;1062.78;10;0.78;move;-1;;
51;1867.23;1100.91;1901.36;1087.81;1895.52;1072.59;1861.39;1085.69;10;0.81;move;-1;;
