vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
3;3145.67;1198.08;3147.65;1182.21;3110.27;1177.54;3108.28;1193.41;10;0.82;stop;11;1;7518
7;855.26;1172.79;855.67;1157.71;825.68;1156.9;825.27;1171.98;10;0.83;stop;-1;;
10;2950.97;1036.72;2952.51;1021.5;2920.59;1018.28;2919.06;1033.5;10;0.82;stop;6;1;7518
15;2653.74;1152.18;2680.74;1151.98;2680.64;1138.32;2653.64;1138.52;10;0.81;stop;11;1;7518
19;1977.3;668.89;1991.76;667.81;1989.64;639.48;1975.18;640.57;10;0.83;stop;9;1;7518
21;2823.03;1155.23;2823.64;1141.15;2791.47;1139.77;2790.86;1153.85;10;0.81;stop;11;1;7518
22;1960.59;680.11;1974.63;679.21;1972.6;647.39;1958.55;648.29;10;0.8;stop;9;1;7518
23;1075.1;640.2;1075.47;626.22;1044.96;625.42;1044.6;639.41;10;0.81;stop;-1;;
26;1957.78;640.31;1973.59;638.93;1970.62;605.06;1954.82;606.45;10;0.81;stop;9;1;7518
27;2725.4;1153.31;2725.78;1136.84;2692.23;1136.07;2691.85;1152.53;10;0.81;stop;11;1;7518
32;3500.09;1066.79;3504.16;1051.78;3470.22;1042.58;3466.16;1057.6;10;0.78;stop;6;1;7518
36;992.67;635.63;993.44;622.14;966.7;620.62;965.94;634.11;10;0.81;stop;-1;;
37;3428.97;930.55;3446.5;903.02;3433.53;894.76;3416.0;922.29;10;0.82;stop;6;1;7518
40;1993.32;896.2;2007.65;896.07;2007.37;865.55;1993.04;865.68;10;0.81;stop;9;1;7518
44;3458.37;988.59;3474.47;988.17;3473.51;951.1;3457.4;951.52;10;0.75;stop;-1;;
46;1755.94;1659.07;1784.36;1659.04;1784.34;1643.93;1755.92;1643.96;10;0.82;stop;14;1;7518
49;1145.52;1055.19;1145.81;1040.17;1114.04;1039.56;1113.75;1054.58;10;0.81;stop;10;1;7518
53;2832.94;1029.15;2834.04;1013.37;2797.92;1010.85;2796.82;1026.63;10;0.75;stop;6;1;7518
56;3356.75;1360.29;3361.93;1346.51;3333.25;1335.73;3328.07;1349.5;10;0.81;stop;11;1;7518
57;1789.82;234.31;1804.47;233.18;1802.31;205.0;1787.65;206.13;10;0.79;stop;1;1;7132
59;2969.17;1287.1;2974.37;1271.26;2937.55;1259.15;2932.35;1274.99;10;0.79;stop;13;1;7518
60;1997.51;1255.53;2012.05;1254.39;2009.74;1225.09;1995.2;1226.24;10;0.8;move;-1;;
64;1494.28;1655.33;1494.43;1641.24;1464.47;1640.92;1464.32;1655.01;10;0.77;stop;14;1;7518
65;2015.1;1239.8;2028.7;1238.38;2025.9;1211.58;2012.3;1213.0;10;0.8;move;-1;;
66;3240.9;1445.02;3250.37;1411.1;3233.48;1406.39;3224.01;1440.3;10;0.79;stop;-1;;
67;1983.54;740.59;1997.79;739.08;1994.65;709.53;1980.4;711.05;10;0.81;stop;9;1;7518
68;3734.18;895.5;3769.36;891.65;3767.69;876.38;3732.51;880.22;10;0.8;stop;6;1;7518
72;3475.82;826.74;3493.27;798.33;3480.43;790.45;3462.98;818.86;10;0.8;stop;6;1;7518
74;2894.97;1029.88;2896.16;1015.43;2868.03;1013.12;2866.84;1027.57;10;0.82;stop;6;1;7518
76;2496.76;1152.87;2529.66;1152.27;2529.37;1136.5;2496.47;1137.11;10;0.79;stop;11;1;7518
79;3142.43;447.54;3170.12;443.13;3167.88;429.03;3140.19;433.43;10;0.8;stop;8;1;7518
80;3781.16;890.13;3814.11;886.62;3812.59;872.37;3779.64;875.88;10;0.8;stop;6;1;7518
84;1849.25;812.06;1864.83;810.53;1861.75;779.25;1846.17;780.78;10;0.77;move;-1;;
86;2748.46;482.35;2782.52;477.99;2780.68;463.59;2746.62;467.95;10;0.78;stop;7;1;7518
87;888.68;1174.37;888.82;1158.38;858.82;1158.13;858.68;1174.12;10;0.77;stop;-1;;
90;3410.34;965.48;3426.59;933.39;3411.85;925.92;3395.6;958.02;10;0.8;stop;6;1;7518
91;2042.69;1382.27;2042.88;1352.14;2028.31;1352.05;2028.12;1382.18;10;0.8;stop;15;1;7518
92;937.94;1059.62;966.19;1059.49;966.12;1045.06;937.88;1045.19;10;0.8;stop;10;1;7518
93;398.12;1073.5;398.2;1058.54;366.88;1058.38;366.8;1073.33;10;0.79;stop;10;1;7518
96;1860.43;2150.1;1874.07;2121.59;1862.2;2115.9;1848.55;2144.41;10;0.79;stop;-1;;
97;1979.76;703.29;1993.58;702.19;1991.49;675.96;1977.67;677.06;10;0.8;stop;9;1;7518
98;2652.09;491.92;2681.15;488.66;2679.68;475.58;2650.62;478.84;10;0.81;stop;7;1;7518
101;1876.07;2115.47;1888.35;2089.57;1876.93;2084.15;1864.65;2110.06;10;0.79;stop;-1;;
109;1996.04;1217.53;2010.06;1216.06;2007.46;1191.1;1993.44;1192.56;10;0.77;move;-1;;
110;2913.89;1304.26;2915.21;1287.76;2882.21;1285.12;2880.89;1301.62;10;0.79;stop;13;1;7518
111;1991.62;853.2;2004.69;851.93;2002.13;825.3;1989.06;826.57;10;0.78;stop;9;1;7518
112;1984.01;823.04;1999.18;820.34;1993.61;789.08;1978.44;791.79;10;0.8;stop;9;1;7518
114;3057.88;1050.07;3059.75;1037.23;3033.62;1033.43;3031.75;1046.27;10;0.75;stop;6;1;7518
117;2572.38;1696.54;2575.13;1660.44;2560.62;1659.33;2557.87;1695.44;10;0.79;stop;16;1;7518
118;1968.03;1837.46;1973.12;1804.35;1957.28;1801.91;1952.19;1835.03;10;0.78;stop;-1;;
119;1949.16;253.8;1963.04;252.63;1960.69;224.88;1946.81;226.06;10;0.79;stop;2;1;7518
120;2739.57;525.27;2773.59;521.92;2772.11;506.92;2738.09;510.27;10;0.79;stop;7;1;7518
124;1996.24;931.35;2009.92;930.76;2008.76;904.08;1995.08;904.68;10;0.78;stop;9;1;7518
125;1818.81;1016.9;1839.91;989.55;1827.5;979.98;1806.4;1007.32;10;0.75;stop;-1;;
126;3024.85;1047.42;3027.15;1032.33;2993.9;1027.27;2991.6;1042.36;10;0.79;stop;6;1;7518
130;2641.86;1149.49;2641.96;1135.59;2611.51;1135.38;2611.42;1149.28;10;0.8;stop;11;1;7518
131;2696.11;1022.84;2696.58;1007.82;2664.69;1006.84;2664.23;1021.87;10;0.8;stop;6;1;7518
132;2687.19;488.47;2718.5;484.9;2716.93;471.15;2685.62;474.73;10;0.78;stop;7;1;7518
133;2394.16;514.74;2423.31;511.32;2421.59;496.64;2392.44;500.06;10;0.77;stop;7;1;7518
135;3585.03;681.71;3598.04;651.23;3583.09;644.86;3570.09;675.33;10;0.79;stop;6;1;7518
136;1294.6;1045.6;1318.99;1045.14;1318.77;1033.4;1294.38;1033.86;10;0.78;stop;10;1;7518
141;3354.49;1319.81;3359.22;1305.76;3328.95;1295.58;3324.22;1309.63;10;0.82;stop;11;4932;7518
142;1824.4;684.18;1838.08;682.86;1835.13;652.32;1821.45;653.64;10;0.78;stop;1;1;7518
145;2084.11;1033.55;2118.39;1032.55;2117.95;1017.32;2083.67;1018.32;10;0.75;stop;-1;;
148;1276.99;1181.88;1325.6;1180.63;1325.13;1162.62;1276.53;1163.87;9;0.78;stop;12;1;7518
150;2346.91;1154.3;2347.19;1140.18;2316.96;1139.58;2316.68;1153.69;10;0.79;stop;11;1;7518
151;953.02;633.17;953.74;620.91;926.67;619.33;925.95;631.59;10;0.77;stop;-1;;
152;1987.12;778.83;1999.71;777.67;1997.26;751.17;1984.66;752.33;10;0.77;stop;9;1;7518
153;903.37;1061.35;934.67;1060.15;934.13;1046.15;902.83;1047.35;10;0.78;stop;10;1;7518
158;1913.29;2028.2;1922.73;2004.9;1911.71;2000.43;1902.27;2023.73;10;0.79;stop;-1;;
159;3009.27;1304.66;3016.66;1289.13;2980.98;1272.15;2973.59;1287.68;10;0.76;stop;13;1;7518
160;792.33;1184.72;823.12;1184.47;822.99;1168.4;792.2;1168.65;10;0.8;stop;12;1;7518
161;764.73;1063.76;793.39;1062.6;792.84;1048.99;764.17;1050.15;10;0.75;stop;10;1;7518
163;3045.79;1341.82;3059.49;1326.86;3023.59;1293.96;3009.88;1308.92;10;0.69;stop;13;1;7518
166;3178.0;441.61;3204.6;437.54;3202.62;424.64;3176.03;428.71;10;0.79;stop;8;1;7518
167;1176.98;1181.82;1201.27;1180.6;1200.52;1165.68;1176.23;1166.9;10;0.77;stop;12;2655;7518
168;1493.49;1674.25;1493.54;1659.22;1463.01;1659.13;1462.96;1674.16;10;0.75;move;-1;;
171;752.16;1185.61;779.13;1184.38;778.48;1170.14;751.51;1171.37;10;0.79;stop;12;1;7518
172;2753.63;1023.28;2753.89;1007.9;2720.67;1007.34;2720.41;1022.72;10;0.8;stop;6;1;7518
175;1960.41;1874.29;1965.76;1845.18;1952.34;1842.71;1946.99;1871.82;10;0.73;stop;-1;;
176;3785.13;149.98;3797.62;119.38;3784.24;113.92;3771.75;144.52;10;0.78;stop;6;1;7518
177;3420.95;869.06;3441.58;844.98;3430.3;835.32;3409.67;859.39;10;0.79;stop;6;1;7518
179;3101.18;1190.92;3103.01;1175.26;3071.32;1171.58;3069.49;1187.24;10;0.8;stop;11;1;7518
180;3018.03;1178.25;3020.29;1163.53;2990.41;1158.93;2988.15;1173.66;10;0.78;stop;11;1;7518
181;1746.2;1658.19;1746.34;1641.71;1714.56;1641.44;1714.42;1657.92;10;0.79;stop;14;1;7518
183;2786.89;478.1;2819.23;474.37;2817.72;461.28;2785.38;465.01;10;0.81;stop;7;1;7518
184;864.51;1064.4;894.42;1062.66;893.58;1048.35;863.68;1050.09;10;0.79;stop;10;1;7518
185;3413.93;1198.08;3415.63;1183.97;3385.76;1180.36;3384.06;1194.46;10;0.78;move;-1;;
188;3752.0;235.54;3761.78;205.33;3748.0;200.87;3738.22;231.08;10;0.78;stop;6;1;7518
190;3282.21;516.59;3296.55;516.44;3296.22;484.66;3281.88;484.81;10;0.78;stop;8;1;7518
