vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state;parking_zone;timestamp_in;timestamp_out
1;2012.99;1479.23;2028.52;1479.08;2028.2;1445.21;2012.67;1445.36;10;0.79;move;-1;;
2;1865.2;1055.99;1898.03;1054.38;1897.27;1038.76;1864.43;1040.37;10;0.76;move;-1;;
3;3145.58;1198.66;3147.76;1181.96;3109.42;1176.96;3107.24;1193.66;10;0.82;stop;11;1;7518
7;855.17;1172.4;855.54;1158.05;825.77;1157.29;825.4;1171.64;10;0.83;stop;-1;;
8;2007.42;1526.41;2023.01;1526.1;2022.33;1491.97;2006.74;1492.28;10;0.79;move;-1;;
10;2951.8;1036.88;2953.28;1021.25;2920.23;1018.12;2918.75;1033.75;10;0.82;stop;6;1;7518
11;2684.82;1043.25;2684.97;1027.99;2655.15;1027.69;2655.0;1042.95;10;0.79;move;-1;;
13;2799.4;1045.41;2799.91;1030.33;2768.64;1029.28;2768.13;1044.36;10;0.81;move;-1;;
14;2739.99;1044.27;2740.5;1028.65;2708.05;1027.6;2707.55;1043.23;10;0.81;move;-1;;
15;2654.0;1152.15;2680.44;1152.03;2680.37;1138.35;2653.94;1138.47;10;0.81;stop;11;1;7518
16;2027.73;1641.63;2027.73;1613.0;2012.33;1613.0;2012.33;1641.63;10;0.81;move;-1;;
18;3316.36;1105.67;3318.16;1086.98;3280.83;1083.39;3279.03;1102.08;10;0.82;move;-1;;
19;1976.82;670.01;1991.67;668.94;1989.55;639.49;1974.7;640.56;10;0.82;stop;9;1;7518
20;2837.95;1069.23;2838.55;1053.61;2805.33;1052.33;2804.73;1067.95;10;0.74;move;-1;;
21;2823.44;1155.92;2824.09;1141.7;2791.06;1140.21;2790.41;1154.42;10;0.81;stop;11;1;7518
22;1960.06;679.61;1974.17;678.65;1972.0;646.77;1957.9;647.72;10;0.81;stop;9;1;7518
