vehicle_id;veh_bb_x1;veh_bb_y1;veh_bb_x2;veh_bb_y2;veh_bb_x3;veh_bb_y3;veh_bb_x4;veh_bb_y4;det_class;conf_score;state
19;1977.29;669.8;1991.87;668.68;1989.65;639.7;1975.07;640.82;10;0.82;parked
22;1960.53;680.24;1974.64;679.24;1972.37;647.26;1958.27;648.26;10;0.8;parked
26;1958.07;641.13;1974.0;639.68;1970.9;605.37;1954.96;606.82;10;0.82;parked
40;1992.96;896.41;2007.4;896.31;2007.17;865.34;1992.73;865.44;10;0.81;parked
67;1983.64;740.49;1997.81;738.91;1994.55;709.63;1980.38;711.21;10;0.82;parked
97;1979.75;704.09;1993.88;702.83;1991.5;676.28;1977.37;677.55;10;0.81;parked
111;1991.49;851.78;2004.36;850.75;2002.26;824.47;1989.39;825.5;10;0.78;parked
112;1984.05;821.96;1998.81;819.42;1993.58;789.04;1978.82;791.58;10;0.8;parked
124;1994.67;930.45;2008.67;929.93;2007.7;903.86;1993.7;904.38;10;0.79;parked
152;1986.92;779.5;1999.6;778.49;1997.46;751.63;1984.77;752.64;10;0.78;parked
400;2007.76;995.13;2022.2;991.7;2015.24;962.37;2000.8;965.8;10;0.74;parked
853;1967.87;765.57;1981.96;764.0;1978.82;735.75;1964.72;737.32;10;0.82;parked
